Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Pangaea Logistics Solutions,PANL,2.81,2.90,2.57,2.63,-0.20,-7.22,44485,8.40,2.14,...,...,32.13,-28.40,NASDAQ Capital
Paragon Commercial,PBNC,55.33,55.57,54.90,54.93,0.18,0.33,15685,59.95,43.58,...,...,20.62,3.23,NASDAQ Capital
Park City Group,PCYG,9.50,10.00,9.45,9.85,0.25,2.60,34751,17.00,9.15,...,...,75.77,3.14,NASDAQ Capital
Parke Bancorp,PKBK,20.50,20.85,20.50,20.70,-0.20,-0.96,9018,23.00,17.23,0.48,2.32,13.98,0.73,NASDAQ Capital
Parkervision,PRKR,1.05,1.07,1.03,1.03,-0.04,-3.74,159817,3.80,1.02,...,...,... dd,-2.83,NASDAQ Capital
Pathfinder Bancorp,PBHC,15.30,15.31,15.30,15.30,-0.01,-0.07,632,16.00,13.02,0.23,1.50,17.79,-0.65,NASDAQ Capital
PAVmed,PAVM,2.83,3.98,2.65,3.21,0.47,17.16,131973,9.31,1.90,...,...,... dd,40.47,NASDAQ Capital
PAVmed WT,PAVMW,0.69,0.70,0.56,0.56,0.06,12.88,3400,4.96,0.35,...,...,...,-8.97,NASDAQ Capital
Payment Data Systems,PYDS,2.41,2.48,2.30,2.37,-0.03,-1.25,212104,4.10,1.17,...,...,... dd,-6.32,NASDAQ Capital
PB Bancorp,PBBI,10.60,10.60,10.50,10.53,0.01,0.06,9300,11.10,9.95,0.20,1.90,31.61,-2.04,NASDAQ Capital
PCSB Financial,PCSB,19.20,19.42,19.20,19.37,0.09,0.47,13778,20.47,15.76,...,...,91.98,1.68,NASDAQ Capital
pdvWireless,PDVW,33.05,33.15,31.85,32.10,-1.05,-3.17,19555,36.00,18.70,...,...,... dd,...,NASDAQ Capital
Pensare Acquisition,WRLS,9.73,9.78,9.73,9.78,0.10,1.03,5409,9.78,9.60,...,...,...,1.14,NASDAQ Capital
Pensare Acquisition Rt,WRLSR,0.45,0.45,0.45,0.45,-0.05,-10.00,1800,0.50,0.31,...,...,...,-10.00,NASDAQ Capital
Pensare Acquisition Un,WRLSU,10.37,10.37,10.37,10.37,0.01,0.10,200,10.40,10.02,...,...,...,0.49,NASDAQ Capital
People's Utah Bancorp,PUB,30.75,31.25,30.30,31.25,0.45,1.46,17494,33.60,23.95,0.36,1.15,22.16,3.14,NASDAQ Capital
Perma-Fix Environmental Services,PESI,4.01,4.10,4.01,4.10,...,...,579,4.30,2.85,...,...,... dd,12.33,NASDAQ Capital
PFSweb,PFSW,7.40,7.47,7.30,7.44,0.02,0.27,8707,8.88,5.83,...,...,... dd,0.13,NASDAQ Capital
PhaseRx,PZRX,0.35,0.37,0.34,0.35,...,...,143401,1.95,0.22,...,...,... dd,-10.26,NASDAQ Capital
Pieris Pharmaceuticals,PIRS,7.18,7.46,7.08,7.39,0.12,1.65,211059,7.90,1.66,...,...,... dd,-2.12,NASDAQ Capital
Pingtan Marine Enterprise,PME,3.77,3.94,3.63,3.90,0.17,4.56,347239,5.18,1.69,0.04,1.03,9.75,27.87,NASDAQ Capital
Plug Power,PLUG,2.31,2.35,2.27,2.34,0.02,0.86,3299171,3.21,0.83,...,...,... dd,-0.85,NASDAQ Capital
Plumas Bancorp,PLBC,22.80,22.95,22.80,22.95,0.15,0.66,8118,23.40,15.85,0.28,1.22,12.97,-1.08,NASDAQ Capital
Pluristem Therapeutics,PSTI,1.55,1.57,1.51,1.53,-0.07,-4.38,654043,2.12,1.04,...,...,... dd,10.87,NASDAQ Capital
PLx Pharma,PLXP,6.60,6.65,6.40,6.45,-0.20,-3.01,4722,9.95,1.05,...,...,... dd,-6.51,NASDAQ Capital
Pointer Telocation,PNTR,18.15,18.73,18.15,18.30,...,...,30306,19.65,7.00,...,...,25.07,-1.61,NASDAQ Capital
Points International,PCOM,10.37,10.64,10.34,10.49,0.04,0.38,51799,12.40,6.28,...,...,... dd,1.94,NASDAQ Capital
PolarityTE,COOL,25.22,25.22,24.13,24.23,-0.75,-3.00,33144,32.63,3.36,...,...,... dd,4.39,NASDAQ Capital
Polar Power,POLA,5.10,5.17,5.06,5.06,-0.05,-0.98,12252,11.50,4.12,...,...,...,1.00,NASDAQ Capital
Pope Resources,POPE,69.95,70.25,69.86,70.00,0.30,0.43,1560,79.50,65.00,2.80,4.00,31.39,0.38,NASDAQ Capital
Porter Bancorp,PBIB,13.57,13.65,13.51,13.52,-0.12,-0.88,12631,15.55,8.11,...,...,... dd,-5.59,NASDAQ Capital
Prana Biotechnology ADR,PRAN,2.82,2.98,2.82,2.87,-0.02,-0.69,39475,4.58,2.04,...,...,... dd,-8.01,NASDAQ Capital
Precipio,PRPO,1.24,1.40,1.21,1.26,0.05,4.44,270748,28.16,0.99,...,...,... dd,5.00,NASDAQ Capital
Pro-Dex,PDEX,7.06,7.15,6.95,7.10,-0.05,-0.70,4107,8.00,4.30,...,...,5.34,4.41,NASDAQ Capital
Professional Diversity Network,IPDN,4.17,4.17,4.03,4.05,-0.14,-3.34,22003,13.90,2.45,...,...,... dd,-0.98,NASDAQ Capital
Profire Energy,PFIE,1.88,1.93,1.84,1.90,...,...,99871,2.25,1.11,...,...,36.82,-1.04,NASDAQ Capital
ProPhase Labs,PRPH,2.32,2.33,2.30,2.30,-0.02,-0.86,3737,2.48,1.78,...,...,2.83,5.99,NASDAQ Capital
Provident Bancorp,PVBC,26.05,26.05,25.50,25.70,-0.55,-2.10,3832,27.37,16.45,...,...,29.88,-2.84,NASDAQ Capital
Psychemedics,PMD,21.13,22.64,20.73,22.64,1.80,8.64,37405,27.99,13.81,0.60,2.65,20.40,10.12,NASDAQ Capital
Pulse Biosciences,PLSE,24.46,24.65,23.54,24.22,-0.47,-1.90,74952,39.50,5.82,...,...,... dd,2.63,NASDAQ Capital
Pure Cycle,PCYO,8.60,8.60,8.35,8.55,...,...,14143,8.72,5.05,...,...,... dd,2.40,NASDAQ Capital
Pyxis Tankers,PXS,2.10,2.30,2.06,2.19,-0.05,-2.23,729070,12.22,0.90,...,...,... dd,-31.99,NASDAQ Capital
Qualstar,QBAK,7.83,8.17,7.83,7.99,0.01,0.13,7203,13.20,2.83,...,...,... dd,-4.88,NASDAQ Capital
Quest Resource Holding,QRHC,2.41,2.47,2.31,2.38,-0.07,-2.86,16878,3.00,1.03,...,...,... dd,3.48,NASDAQ Capital
R1 RCM,RCM,4.23,4.26,4.20,4.26,0.01,0.24,84378,4.64,2.02,...,...,... dd,-3.40,NASDAQ Capital
Rada Electronic Industries,RADA,2.84,2.90,2.71,2.86,...,...,397973,3.86,1.00,...,...,71.50,-7.14,NASDAQ Capital
RADCOM,RDCM,18.55,19.00,18.35,18.65,...,...,20391,22.45,16.60,...,...,... dd,-6.05,NASDAQ Capital
Rave Restaurant Group,RAVE,1.44,1.46,1.44,1.45,-0.00,-0.34,6663,3.01,1.27,...,...,... dd,-0.88,NASDAQ Capital
Reading International,RDI,16.75,16.79,16.63,16.66,-0.09,-0.54,35715,17.23,14.37,...,...,16.25,-0.24,NASDAQ Capital
Real Goods Solar Cl A,RGSE,1.29,1.30,1.25,1.26,-0.01,-0.79,312314,8.55,0.60,...,...,... dd,-14.86,NASDAQ Capital
Recon Technology,RCON,1.55,1.57,1.46,1.47,0.02,1.31,107115,2.64,0.64,...,...,... dd,13.00,NASDAQ Capital
Recro Pharma,REPH,8.57,8.67,8.36,8.63,0.01,0.12,49212,10.59,5.81,...,...,... dd,-6.70,NASDAQ Capital
RedHill Biopharma ADR,RDHL,5.35,5.46,5.26,5.36,-0.02,-0.37,101263,11.25,4.30,...,...,... dd,4.28,NASDAQ Capital
Reliant Bancorp,RBNC,25.75,26.13,25.75,26.11,0.29,1.12,1944,27.49,20.42,0.24,0.92,25.85,1.83,NASDAQ Capital
Reliv International,RELV,4.62,4.92,4.62,4.92,0.30,6.49,4442,13.77,3.72,...,...,... dd,3.14,NASDAQ Capital
Remark Holdings,MARK,12.96,14.18,12.28,14.15,1.01,7.69,2315007,14.18,1.93,...,...,... dd,45.43,NASDAQ Capital
Renmin Tianli Group,ABAC,2.87,2.90,2.81,2.81,-0.04,-1.40,5114,4.76,1.60,...,...,26.99,-4.75,NASDAQ Capital
Repros Therapeutics,RPRX,0.66,0.66,0.66,0.66,...,0.06,322797,1.55,0.26,...,...,... dd,0.33,NASDAQ Capital
Research Frontiers,REFR,1.07,1.37,1.06,1.11,0.02,1.83,373871,2.15,0.86,...,...,... dd,6.73,NASDAQ Capital
ReShape Lifesciences,RSLS,1.58,1.62,1.55,1.59,0.01,0.63,101052,23.50,1.23,...,...,... dd,7.43,NASDAQ Capital
Resonant,RESN,6.67,6.86,6.61,6.83,0.06,0.89,153368,8.55,3.82,...,...,... dd,-8.57,NASDAQ Capital
ReTo Eco-Solutions,RETO,8.88,8.88,7.80,8.43,-0.30,-3.44,386344,12.75,5.94,...,...,...,19.57,NASDAQ Capital
Reven Housing REIT,RVEN,4.90,4.90,4.50,4.50,-0.18,-3.85,4104,6.75,3.04,...,...,... dd,-2.89,NASDAQ Capital
Revolution Lighting Technologies,RVLT,3.41,3.67,3.32,3.45,0.04,1.17,499413,9.17,2.95,...,...,... dd,4.86,NASDAQ Capital
ReWalk Robotics,RWLK,1.10,1.15,1.10,1.10,...,...,206723,3.20,1.05,...,...,... dd,...,NASDAQ Capital
Rex Energy,REXX,1.72,1.78,1.54,1.67,-0.02,-1.18,606586,9.80,1.25,...,...,... dd,20.92,NASDAQ Capital
RiceBran Technologies,RIBT,1.52,1.58,1.51,1.54,...,...,15406,1.58,0.69,...,...,... dd,4.05,NASDAQ Capital
Riot Blockchain,RIOT,23.90,24.19,22.70,22.94,-1.08,-4.50,1970126,46.20,3.02,...,...,... dd,-19.23,NASDAQ Capital
Ritter Pharmaceuticals,RTTR,0.31,0.33,0.30,0.31,...,0.64,313017,3.75,0.28,...,...,... dd,-4.37,NASDAQ Capital
RLJ Entertainment,RLJE,3.99,4.00,3.99,3.99,-0.00,-0.00,8406,4.61,1.47,...,...,... dd,8.45,NASDAQ Capital
RMG Networks Holding,RMGN,0.85,1.14,0.82,1.00,0.19,22.70,1349126,4.42,0.75,...,...,... dd,21.95,NASDAQ Capital
RMR Group Cl A,RMR,60.50,61.50,60.50,61.35,0.60,0.99,11229,62.25,39.10,1.00,1.63,23.33,3.46,NASDAQ Capital
Rosehill Resources Cl A,ROSE,7.60,7.68,7.26,7.57,-0.10,-1.30,55992,11.69,5.52,...,...,... dd,-3.69,NASDAQ Capital
Rosehill Resources WT,ROSEW,0.99,1.06,0.96,0.98,-0.02,-2.00,5206,2.00,0.62,...,...,...,-1.01,NASDAQ Capital
Rosetta Genomics,ROSG,0.58,0.60,0.58,0.60,0.01,1.65,78319,6.96,0.48,...,...,... dd,7.55,NASDAQ Capital
Rubicon Technology,RBCN,7.97,8.10,7.87,8.10,0.13,1.63,11503,10.45,4.91,...,...,... dd,1.50,NASDAQ Capital
RumbleON Cl B,RMBL,5.27,5.35,5.00,5.00,-0.15,-2.91,21632,10.00,3.40,...,...,... dd,-3.75,NASDAQ Capital
RXi Pharmaceuticals,RXII,4.40,4.98,4.01,4.29,-0.12,-2.72,77203,11.20,3.20,...,...,... dd,-22.81,NASDAQ Capital
RXi Pharmaceuticals WT,RXIIW,0.82,0.84,0.68,0.73,-0.03,-3.95,60197,3.60,0.22,...,...,...,-43.85,NASDAQ Capital
Saban Capital Acquisition,SCAC,9.88,9.94,9.88,9.94,...,...,1800,10.79,9.82,...,...,676.19,0.30,NASDAQ Capital
Saban Capital Acquisition Un,SCACU,10.54,10.54,10.42,10.52,...,...,3300,11.20,10.25,...,...,...,...,NASDAQ Capital
Saban Capital Acquisition WT,SCACW,1.23,1.23,1.20,1.20,-0.06,-4.76,650,1.54,0.99,...,...,...,-2.44,NASDAQ Capital
SAExploration Holdings,SAEX,2.13,2.30,2.13,2.21,0.07,3.28,40953,7.86,1.18,...,...,... dd,0.46,NASDAQ Capital
Salisbury Bancorp,SAL,45.10,45.25,44.00,45.25,1.00,2.26,1491,50.00,37.30,1.12,2.48,18.85,1.34,NASDAQ Capital
Sapiens International,SPNS,12.06,12.11,11.87,12.05,-0.05,-0.41,9762,15.46,10.57,0.20,1.66,602.50,4.60,NASDAQ Capital
SB Financial Group,SBFG,18.75,18.75,18.38,18.61,-0.14,-0.75,8828,20.75,14.59,0.30,1.61,12.67,0.65,NASDAQ Capital
Schmitt Industries,SMIT,2.77,2.80,2.70,2.78,-0.01,-0.36,48573,4.47,1.48,...,...,... dd,1.46,NASDAQ Capital
Seanergy Maritime Holdings,SHIP,1.10,1.11,1.08,1.09,-0.01,-0.91,79219,1.66,0.58,...,...,... dd,4.81,NASDAQ Capital
Sears Hometown&Outlet Stores,SHOS,2.30,2.67,2.25,2.50,0.23,9.89,154901,4.15,1.38,...,...,... dd,-3.85,NASDAQ Capital
Second Sight Medical Products,EYES,1.92,1.99,1.88,1.97,0.09,4.79,277558,2.83,0.90,...,...,... dd,3.14,NASDAQ Capital
Second Sight Medical Products WT,EYESW,0.72,0.72,0.72,0.72,-0.15,-17.24,605,1.02,0.26,...,...,...,-14.29,NASDAQ Capital
SELLAS Life Sciences Group,SLS,7.89,7.89,7.21,7.29,-0.21,-2.80,33147,72.30,6.02,...,...,... dd,-7.25,NASDAQ Capital
SemiLEDS,LEDS,3.88,8.25,3.80,6.55,2.73,71.47,7739562,10.49,1.61,...,...,... dd,75.60,NASDAQ Capital
SenesTech,SNES,0.71,0.74,0.69,0.73,0.02,3.11,98435,10.69,0.56,...,...,...,1.32,NASDAQ Capital
Sensus Healthcare,SRTS,5.71,5.86,5.67,5.85,0.33,6.07,25300,6.25,3.38,...,...,... dd,13.37,NASDAQ Capital
Sentinel Energy Services Un,STNLU,9.97,9.98,9.95,9.95,-0.01,-0.10,20300,10.14,9.66,...,...,...,-0.20,NASDAQ Capital
Sequential Brands Group,SQBG,1.77,1.79,1.74,1.76,-0.01,-0.56,74035,4.99,1.36,...,...,... dd,-1.12,NASDAQ Capital
Seven Stars Cloud Group,SSC,4.41,5.15,4.40,4.68,0.39,9.09,3309412,7.00,1.10,...,...,... dd,1.52,NASDAQ Capital
Severn Bancorp,SVBI,7.65,7.65,7.50,7.50,-0.13,-1.64,7249,7.90,6.70,...,...,25.00,3.38,NASDAQ Capital
SG Blocks,SGBX,5.53,5.60,5.48,5.50,-0.05,-0.90,18258,7.00,3.70,...,...,...,-8.03,NASDAQ Capital
SGOCO Group,SGOC,1.32,1.34,1.25,1.30,-0.02,-1.52,34178,3.95,0.90,...,...,... dd,22.64,NASDAQ Capital
Sharing Economy International,SEII,9.27,9.42,8.11,8.24,0.16,1.98,271743,12.40,0.66,...,...,... dd,8.71,NASDAQ Capital
Sharps Compliance,SMED,4.14,4.14,3.92,3.96,-0.04,-1.00,105199,5.73,3.74,...,...,... dd,-3.18,NASDAQ Capital
SharpSpring,SHSP,4.23,4.50,4.23,4.36,0.11,2.59,16312,5.80,3.07,...,...,... dd,-0.99,NASDAQ Capital
ShiftPixy,PIXY,3.60,3.60,3.13,3.30,-0.20,-5.71,78413,11.64,2.00,...,...,...,14.58,NASDAQ Capital
Shineco,TYHT,2.41,2.41,2.35,2.39,-0.02,-0.83,28602,5.29,1.72,...,...,5.97,3.91,NASDAQ Capital
ShotSpotter,SSTI,15.60,16.30,15.00,16.07,0.35,2.23,1433383,20.15,9.33,...,...,...,14.38,NASDAQ Capital
Siebert Financial,SIEB,16.00,17.75,15.00,15.11,-0.68,-4.31,460193,21.61,2.16,...,...,... dd,11.93,NASDAQ Capital
Sify Technologies ADR,SIFY,2.37,2.68,2.37,2.65,0.33,14.22,1032686,3.15,0.69,...,...,...,48.12,NASDAQ Capital
Sigma Labs,SGLB,1.87,1.94,1.75,1.81,-0.03,-1.63,256608,9.20,1.33,...,...,... dd,-15.81,NASDAQ Capital
Sigma Labs WT,SGLBW,0.57,0.60,0.35,0.42,-0.07,-13.40,17817,1.50,0.16,...,...,...,-12.50,NASDAQ Capital
Sigmatron International,SGMA,8.59,8.91,8.40,8.61,-0.03,-0.35,48083,11.61,4.01,...,...,15.65,-14.92,NASDAQ Capital
Silver Run Acquisition Corp. II WT,SRUNW,1.97,2.18,1.90,2.00,0.05,2.56,431453,2.50,1.28,...,...,...,34.23,NASDAQ Capital
Silver Run Acquisition II Cl A,SRUN,9.97,9.98,9.94,9.95,0.01,0.05,411577,10.38,9.65,...,...,...,0.35,NASDAQ Capital
Silver Run Acquisition II Un,SRUNU,10.65,11.00,10.60,10.60,...,...,198764,11.00,10.20,...,...,...,1.34,NASDAQ Capital
SilverSun Technologies,SSNT,4.00,4.25,4.00,4.21,0.21,5.28,13181,5.22,3.00,...,...,29.20,-0.47,NASDAQ Capital
Simply Good Foods,SMPL,14.22,14.31,13.77,13.97,-0.25,-1.76,317326,16.01,10.93,...,...,90.63,-2.03,NASDAQ Capital
Simply Good Foods WT,SMPLW,3.99,3.99,3.75,3.75,-0.12,-3.10,1917,4.30,1.08,...,...,...,-3.60,NASDAQ Capital
Simulations Plus,SLP,15.50,16.00,15.20,15.80,-0.05,-0.32,61643,17.45,9.26,0.24,1.52,50.00,-1.86,NASDAQ Capital
Sino-Global Shipping America,SINO,2.63,2.68,2.63,2.63,...,...,45944,5.50,2.23,...,...,6.77,2.73,NASDAQ Capital
SITO Mobile,SITO,6.73,6.86,6.53,6.66,-0.07,-1.04,85262,8.60,1.71,...,...,... dd,-0.89,NASDAQ Capital
Skyline Medical,SKLN,0.96,0.96,0.92,0.95,-0.00,-0.16,490452,3.45,0.91,...,...,... dd,-6.19,NASDAQ Capital
Sky Solar Holdings ADR,SKYS,1.52,1.53,1.49,1.49,-0.02,-1.32,28862,3.62,1.00,...,...,12.51,-0.67,NASDAQ Capital
SmartFinancial,SMBK,22.19,22.58,22.11,22.54,0.34,1.53,18264,26.26,17.17,...,...,27.83,3.87,NASDAQ Capital
Smith Micro Software,SMSI,2.42,2.50,2.37,2.41,-0.02,-0.82,20489,3.41,0.80,...,...,... dd,-15.14,NASDAQ Capital
Social Reality Cl A,SRAX,5.48,5.84,5.37,5.57,0.07,1.27,634926,7.95,1.11,...,...,... dd,-1.42,NASDAQ Capital
Socket Mobile,SCKT,3.52,3.52,3.40,3.47,-0.01,-0.29,52696,4.90,3.26,...,...,2.20,-3.08,NASDAQ Capital
Soleno Therapeutics,SLNO,1.83,1.83,1.82,1.83,0.01,0.55,10915,3.75,1.32,...,...,... dd,1.67,NASDAQ Capital
Soligenix,SNGX,2.25,2.25,2.12,2.14,-0.10,-4.46,26323,5.08,1.74,...,...,... dd,-3.58,NASDAQ Capital
Sonic Foundry,SOFO,2.74,2.74,2.63,2.68,0.01,0.37,5417,5.35,2.05,...,...,... dd,-10.96,NASDAQ Capital
Sonoma Pharmaceuticals,SNOA,5.65,5.72,5.49,5.61,0.01,0.18,11767,8.25,4.16,...,...,... dd,2.94,NASDAQ Capital
Sonoma Pharmaceuticals WT,SNOAW,0.44,0.45,0.44,0.45,-0.01,-1.84,4690,0.79,0.25,...,...,...,9.49,NASDAQ Capital
Sophiris Bio,SPHS,2.25,2.30,2.22,2.28,0.01,0.44,156658,3.24,1.80,...,...,... dd,0.44,NASDAQ Capital
Sorrento Therapeutics,SRNE,4.80,4.85,4.54,4.67,-0.23,-4.59,1070333,5.95,1.50,...,...,... dd,23.03,NASDAQ Capital
SPAR Group,SGRP,1.36,1.36,1.22,1.25,-0.08,-6.01,14748,1.66,0.87,...,...,51.87,1.63,NASDAQ Capital
Sphere 3D,ANY,3.00,3.00,2.60,2.68,-0.27,-9.15,534611,14.00,1.90,...,...,... dd,8.94,NASDAQ Capital
Spherix,SPEX,1.32,1.49,1.32,1.46,-0.08,-5.19,479775,4.75,0.89,...,...,... dd,4.29,NASDAQ Capital
Spring Bank Pharmaceuticals,SBPH,12.03,12.83,12.00,12.66,0.56,4.63,34523,18.93,6.31,...,...,... dd,-5.80,NASDAQ Capital
Staffing 360 Solutions,STAF,3.19,4.40,3.17,3.52,0.44,14.29,477565,6.60,2.25,...,...,...,11.75,NASDAQ Capital
State Bank Financial,STBZ,30.54,31.15,30.30,30.93,0.38,1.24,171172,31.75,24.16,0.56,1.81,23.08,3.65,NASDAQ Capital
Stellar Acquisition III WT,STLRW,0.37,0.37,0.37,0.37,-0.02,-5.84,152,0.60,0.21,...,...,...,18.09,NASDAQ Capital
Stellar Biotechnologies,SBOT,0.86,0.97,0.86,0.93,0.05,5.08,54971,2.22,0.75,...,...,... dd,14.80,NASDAQ Capital
Stemline Therapeutics,STML,13.90,13.95,13.55,13.85,-0.05,-0.36,113572,16.20,5.50,...,...,... dd,-11.22,NASDAQ Capital
Sterling Bancorp,SBT,13.93,14.00,13.73,13.76,-0.17,-1.22,78614,14.01,12.00,...,...,...,8.35,NASDAQ Capital
Stewardship Financial,SSFN,10.75,11.63,10.75,11.63,0.78,7.22,193495,11.63,7.92,0.12,1.03,15.94,13.49,NASDAQ Capital
Strata Skin Sciences,SSKN,1.42,1.50,1.35,1.46,0.06,4.29,98558,5.40,1.06,...,...,... dd,18.70,NASDAQ Capital
Streamline Health Solutions,STRM,1.63,1.63,1.57,1.60,-0.03,-1.97,13900,2.82,0.85,...,...,... dd,-5.31,NASDAQ Capital
Summer Infant,SUMR,1.35,1.37,1.31,1.33,-0.02,-1.85,46539,2.25,1.31,...,...,... dd,-11.33,NASDAQ Capital
Summit Financial Group,SMMF,26.85,27.13,26.51,26.64,-0.21,-0.78,8628,28.16,19.13,0.44,1.65,22.20,1.22,NASDAQ Capital
Sunesis Pharmaceuticals,SNSS,3.81,4.01,3.74,4.00,0.19,4.99,152904,4.45,1.82,...,...,... dd,8.40,NASDAQ Capital
Sunworks,SUNW,1.08,1.13,1.05,1.09,...,0.01,100137,2.28,0.90,...,...,... dd,3.81,NASDAQ Capital
SuperCom,SPCB,3.72,3.84,3.63,3.72,-0.04,-1.06,190965,4.95,2.01,...,...,...,-4.86,NASDAQ Capital
Superconductor Technologies,SCON,1.19,1.28,1.17,1.25,0.06,5.41,296194,2.47,0.88,...,...,... dd,14.60,NASDAQ Capital
support.com,SPRT,2.55,2.62,2.51,2.51,-0.10,-3.83,50420,2.63,1.89,...,...,... dd,3.72,NASDAQ Capital
S&W Seed,SANW,4.00,4.03,3.95,4.03,...,...,23934,5.20,2.90,...,...,... dd,3.21,NASDAQ Capital
Synthesis Energy Systems,SES,2.62,2.70,2.57,2.66,-0.01,-0.48,7056,10.24,2.51,...,...,... dd,-6.44,NASDAQ Capital
Taitron Components Cl A,TAIT,1.61,1.63,1.60,1.61,...,...,26071,2.13,1.13,0.10,6.21,... dd,-4.17,NASDAQ Capital
Tantech Holdings,TANH,2.65,2.70,2.63,2.67,0.01,0.38,313141,4.54,1.00,...,...,31.45,3.49,NASDAQ Capital
TapImmune,TPIV,3.52,3.54,3.35,3.35,-0.13,-3.74,40104,5.35,2.60,...,...,... dd,-14.54,NASDAQ Capital
Taylor Devices,TAYD,13.82,15.14,13.82,14.36,0.96,7.16,17728,15.14,10.62,...,...,20.81,7.00,NASDAQ Capital
TDH Holdings,PETZ,5.56,5.60,5.31,5.31,-0.25,-4.50,108262,31.75,5.10,...,...,...,-5.85,NASDAQ Capital
Technical Communications,TCCO,11.50,11.54,10.80,10.95,-0.40,-3.52,92287,15.40,2.25,...,...,... dd,-4.37,NASDAQ Capital
Tecnoglass,TGLS,8.01,8.18,7.97,8.10,0.14,1.76,46952,12.34,5.50,0.56,6.91,... dd,10.20,NASDAQ Capital
Tecogen,TGEN,2.55,2.60,2.52,2.52,-0.10,-3.82,11181,4.28,2.20,...,...,... dd,-6.67,NASDAQ Capital
Tellurian,TELL,11.10,11.45,10.91,11.36,0.27,2.43,925554,21.74,8.19,...,...,... dd,16.63,NASDAQ Capital
Tenax Therapeutics,TENX,0.45,0.45,0.39,0.40,-0.05,-10.15,760966,2.65,0.31,...,...,... dd,-18.37,NASDAQ Capital
TG Therapeutics,TGTX,8.85,9.22,8.70,9.20,0.35,3.95,1059275,15.35,4.10,...,...,... dd,12.20,NASDAQ Capital
Therapix Biosciences ADR,TRPX,6.59,6.59,5.70,5.96,-0.61,-9.28,63732,10.95,4.26,...,...,...,11.61,NASDAQ Capital
TheStreet,TST,1.47,1.51,1.45,1.46,-0.01,-0.69,162249,1.64,0.61,0.10,6.85,... dd,0.69,NASDAQ Capital
Till Capital,TIL,4.34,4.34,4.19,4.19,-0.33,-7.27,1181,5.45,3.30,...,...,... dd,-5.06,NASDAQ Capital
Tiptree Cl A,TIPT,6.15,6.15,6.05,6.15,0.05,0.82,3799,7.60,5.70,0.12,1.95,... dd,3.36,NASDAQ Capital
Titan Pharmaceuticals,TTNP,1.35,1.35,1.30,1.30,-0.08,-5.45,54491,4.60,1.13,...,...,... dd,-1.89,NASDAQ Capital
Top Image Systems,TISA,1.11,1.13,1.10,1.11,...,...,144169,1.75,0.96,...,...,... dd,-2.63,NASDAQ Capital
TOP Ships,TOPS,0.26,0.26,0.25,0.25,-0.00,-1.33,4766457,89100.00,0.23,...,...,... dd,0.20,NASDAQ Capital
Torchlight Energy Resources,TRCH,1.23,1.29,1.22,1.23,-0.03,-2.38,353045,1.96,0.95,...,...,... dd,-8.21,NASDAQ Capital
TOR Minerals International,TORM,5.50,5.50,5.50,5.50,0.05,0.92,110,8.40,5.15,...,...,... dd,-2.65,NASDAQ Capital
Trillium Therapeutics,TRIL,7.70,8.00,7.50,7.70,-0.20,-2.53,32803,13.30,4.15,...,...,... dd,6.21,NASDAQ Capital
TrovaGene,TROV,0.34,0.36,0.33,0.34,-0.00,-1.41,988695,2.40,0.23,...,...,... dd,8.94,NASDAQ Capital
Truett-Hurst Cl A,THST,2.11,2.11,2.00,2.09,0.08,3.98,6428,3.73,1.65,...,...,... dd,0.97,NASDAQ Capital
TSR,TSRI,7.00,8.41,7.00,7.00,1.16,19.74,65783,11.10,3.80,...,...,53.88,34.71,NASDAQ Capital
Tucows,TCX,53.65,54.85,53.40,54.35,-0.55,-1.00,255973,71.75,36.00,...,...,41.81,-22.41,NASDAQ Capital
Tyme Technologies,TYME,6.69,6.82,6.55,6.74,...,...,120917,9.50,2.01,...,...,...,5.64,NASDAQ Capital
UFP Technologies,UFPT,28.30,28.55,28.00,28.40,...,...,5975,31.50,22.95,...,...,26.06,2.16,NASDAQ Capital
United Bancorp,UBCP,12.95,13.40,12.95,13.20,0.05,0.38,5555,14.00,10.20,0.48,3.64,18.08,-0.38,NASDAQ Capital
United Insurance Holdings,UIHC,18.26,18.70,18.15,18.59,0.40,2.20,137970,18.70,13.05,0.24,1.29,... dd,7.77,NASDAQ Capital
Urban One Cl A,UONE,1.80,1.85,1.65,1.65,-0.20,-10.81,642,3.50,1.25,...,...,... dd,-10.81,NASDAQ Capital
Urban One Cl D,UONEK,1.85,2.00,1.85,1.85,-0.05,-2.63,9673,3.50,1.35,...,...,... dd,5.71,NASDAQ Capital
U S Concrete,USCR,80.95,82.90,80.55,82.75,-0.35,-0.42,216461,86.35,57.95,...,...,117.23,-1.08,NASDAQ Capital
U.S. Energy,USEG,1.53,1.64,1.51,1.56,0.03,1.63,33194,1.76,0.60,...,...,164.21,4.00,NASDAQ Capital
U.S. Global Investors Cl A,GROW,4.25,4.95,4.24,4.73,0.45,10.51,1397069,7.49,1.25,0.03,0.63,166.55,21.28,NASDAQ Capital
U.S. Gold,USAU,2.30,2.59,2.25,2.33,0.19,8.88,1089248,7.80,1.05,...,...,... dd,42.94,NASDAQ Capital
Valeritas Holdings,VLRX,3.17,3.32,3.17,3.29,0.12,3.79,22345,40.00,2.00,...,...,... dd,15.44,NASDAQ Capital
