Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
LM Funding America WT, LMFAW, 0.02, 0.24, 0.02, 0.12, 0.1, 463.38, 54603, 0.47, 0.02, 0.0, 0.0, 0.0, 210.08, NASDAQ Capital
Menlo Therapeutics, MNLO, 20.5, 31.1, 20.5, 28.71, 11.71, 68.88, 5238906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, NASDAQ Global
Citius Pharmaceuticals WT, CTXRW, 0.85, 1.38, 0.85, 1.38, 0.53, 62.35, 4765, 1.38, 0.21, 0.0, 0.0, 0.0, 130.0, NASDAQ Capital
Lightbridge, LTBR, 4.6, 4.8, 2.91, 3.41, 1.26, 58.6, 36900749, 4.8, 0.92, 0.0, 0.0, 0.0, 179.51, NASDAQ Capital
Wheeler Real Estate Investment Trust WT, WHLRW, 0.02, 0.03, 0.02, 0.03, 0.01, 50.0, 533, 0.72, 0.01, 0.0, 0.0, 0.0, -12.79, NASDAQ Capital
Key Technology, KTEC, 26.56, 27.45, 26.54, 26.6, 8.84, 49.77, 866320, 27.45, 11.08, 0.0, 0.0, 42.74, 44.33, NASDAQ Global
MannKind, MNKD, 2.77, 4.05, 2.76, 3.8, 1.11, 41.26, 38509014, 6.96, 0.67, 0.0, 0.0, 0.0, 63.79, NASDAQ Global
Oragenics, OGEN, 2.15, 4.1, 2.1, 2.87, 0.78, 37.32, 2882668, 8.5, 0.6, 0.0, 0.0, 0.0, 22.18, NYSE American
Iovance Biotherapeutics, IOVA, 12.7, 14.85, 12.65, 14.65, 3.15, 27.39, 7522932, 14.85, 4.45, 0.0, 0.0, 0.0, 83.13, NASDAQ Global
OpGen, OPGN, 5.07, 6.99, 5.0, 6.57, 1.36, 26.1, 1138982, 32.5, 3.27, 0.0, 0.0, 0.0, 40.69, NASDAQ Capital
Community Health Systems Rt, CYHHZ, 0.01, 0.01, 0.01, 0.01, 0.0, 23.19, 3021072, 0.05, 0.01, 0.0, 0.0, 0.0, 19.72, NASDAQ Global
Global Partner Acquisition WT, GPACW, 0.45, 0.64, 0.45, 0.5, 0.09, 22.22, 265836, 1.28, 0.11, 0.0, 0.0, 0.0, -53.6, NASDAQ Capital
LSI Industries, LYTS, 7.12, 8.25, 7.12, 8.24, 1.45, 21.35, 321629, 10.68, 4.99, 0.2, 2.43, 0.0, 19.77, NASDAQ Global
ClearSign Combustion WT, CLIRW, 0.65, 0.7, 0.65, 0.68, 0.12, 20.92, 5900, 5.0, 0.48, 0.0, 0.0, 0.0, -32.5, NASDAQ Capital
Pacific Biosciences of California, PACB, 3.01, 3.43, 2.95, 3.23, 0.53, 19.63, 4682372, 5.74, 2.51, 0.0, 0.0, 0.0, 22.35, NASDAQ Global
Advaxis WT, ADXSW, 0.8, 1.0, 0.8, 0.96, 0.16, 19.48, 3530, 5.85, 0.62, 0.0, 0.0, 0.0, -4.42, NASDAQ Capital
Can-Fite Biopharma ADR, CANF, 1.98, 2.75, 1.96, 2.25, 0.35, 18.42, 2322499, 2.75, 1.24, 0.0, 0.0, 0.0, 52.02, NYSE American
Clean Diesel Technologies, CDTI, 1.48, 1.74, 1.45, 1.71, 0.26, 17.93, 1280372, 3.72, 1.26, 0.0, 0.0, 0.0, 8.92, NASDAQ Capital
TAL Education Group ADR, TAL, 31.94, 34.0, 31.15, 33.56, 5.05, 17.71, 19046419, 36.16, 13.12, 0.0, 0.0, 140.24, 12.96, NYSE
pSivida, PSDV, 1.16, 1.31, 1.14, 1.31, 0.19, 16.96, 1942756, 2.45, 1.02, 0.0, 0.0, 0.0, 21.3, NASDAQ Global
Oasmia Pharmaceutical ADR, OASM, 1.14, 1.55, 1.14, 1.25, 0.17, 15.74, 155922, 2.91, 0.8, 0.0, 0.0, 0.0, 42.05, NASDAQ Capital
Future FinTech Group, FTFT, 3.34, 4.99, 3.2, 3.8, 0.51, 15.5, 2330443, 8.0, 1.3, 0.0, 0.0, 0.0, -8.87, NASDAQ Global
Internet Initiative Japan ADR, IIJI, 11.55, 12.5, 10.88, 11.25, 1.5, 15.38, 58289, 12.5, 7.65, 0.0, 0.0, 32.09, 23.49, NASDAQ Global
Pulmatrix, PULM, 1.52, 1.79, 1.45, 1.68, 0.22, 15.07, 1302603, 6.98, 1.35, 0.0, 0.0, 0.0, 19.15, NASDAQ Global
DarioHealth WT, DRIOW, 0.23, 0.23, 0.23, 0.23, 0.03, 15.0, 100, 1.0, 0.12, 0.0, 0.0, 0.0, 3.28, NASDAQ Capital
Viking Therapeutics WT, VKTXW, 3.12, 3.72, 3.04, 3.47, 0.45, 14.9, 120452, 3.84, 0.21, 0.0, 0.0, 0.0, 37.15, NASDAQ Capital
eMagin, EMAN, 1.5, 1.65, 1.5, 1.55, 0.2, 14.81, 2751507, 3.0, 1.3, 0.0, 0.0, 0.0, -6.06, NYSE American
Acer Therapeutics WT, ACERW, 0.01, 0.01, 0.01, 0.01, 0.0, 14.75, 1240395, 0.34, 0.01, 0.0, 0.0, 0.0, 7.69, NASDAQ Capital
NuCana ADR, NCNA, 25.05, 29.07, 24.18, 27.78, 3.56, 14.7, 367628, 29.07, 9.32, 0.0, 0.0, 0.0, 174.78, NASDAQ Global
Obalon Therapeutics, OBLN, 3.85, 4.12, 3.72, 4.09, 0.52, 14.57, 593888, 13.18, 3.4, 0.0, 0.0, 0.0, -38.12, NASDAQ Global
Sigma Labs, SGLB, 1.76, 1.96, 1.65, 1.94, 0.23, 13.69, 596833, 8.0, 1.33, 0.0, 0.0, 0.0, -9.58, NASDAQ Capital
Biostar Pharmaceuticals, BSPM, 2.25, 2.56, 2.13, 2.45, 0.29, 13.43, 665888, 3.09, 1.18, 0.0, 0.0, 6.91, 38.42, NASDAQ Capital
Karyopharm Therapeutics, KPTI, 10.87, 11.89, 10.62, 11.8, 1.35, 12.92, 309066, 14.63, 7.48, 0.0, 0.0, 0.0, 22.92, NASDAQ Global
Summit Therapeutics ADR, SMMT, 15.9, 15.9, 13.6, 13.78, 1.57, 12.86, 1511222, 16.86, 8.8, 0.0, 0.0, 0.0, 24.37, NASDAQ Global
PPDAI Group ADR, PPDF, 7.62, 8.68, 7.62, 8.46, 0.96, 12.8, 2251319, 14.63, 6.53, 0.0, 0.0, 0.0, 18.99, NYSE
Varian Medical Systems, VAR, 123.0, 129.05, 121.12, 127.01, 13.96, 12.35, 4371224, 129.05, 76.29, 0.0, 0.0, 102.1, 14.27, NYSE
Adverum Biotechnologies, ADVM, 5.95, 6.8, 5.85, 6.45, 0.7, 12.17, 3555604, 6.8, 2.4, 0.0, 0.0, 0.0, 84.29, NASDAQ Global
La Jolla Pharmaceutical, LJPC, 34.92, 37.18, 33.68, 37.07, 4.0, 12.1, 737134, 39.28, 16.71, 0.0, 0.0, 0.0, 15.2, NASDAQ Capital
Aethlon Medical, AEMD, 1.4, 1.62, 1.35, 1.49, 0.16, 12.0, 898202, 5.17, 0.79, 0.0, 0.0, 0.0, 31.82, NASDAQ Capital
Immuron WT, IMRNW, 1.5, 1.5, 1.4, 1.4, 0.15, 12.0, 300, 2.7, 0.64, 0.0, 0.0, 0.0, 53.85, NASDAQ Capital
LM Funding America, LMFA, 1.62, 1.78, 1.58, 1.75, 0.19, 11.86, 2635377, 6.65, 1.11, 0.0, 0.0, 0.0, 10.44, NASDAQ Capital
trivago ADR, TRVG, 7.71, 8.73, 7.65, 8.55, 0.89, 11.62, 3103859, 24.27, 6.45, 0.0, 0.0, 0.0, 25.0, NASDAQ Global
Oramed Pharmaceuticals, ORMP, 7.92, 8.4, 7.72, 8.33, 0.86, 11.51, 99619, 11.34, 5.85, 0.0, 0.0, 0.0, -7.44, NASDAQ Capital
Senseonics Holdings, SENS, 2.91, 3.26, 2.91, 3.2, 0.33, 11.5, 911265, 3.67, 1.26, 0.0, 0.0, 0.0, 20.3, NYSE American
Abeona Therapeutics WT, ABEOW, 10.66, 12.0, 6.09, 11.95, 1.23, 11.47, 4579, 17.56, 1.81, 0.0, 0.0, 0.0, 3.02, NASDAQ Capital
Social Reality Cl A, SRAX, 4.66, 5.25, 4.65, 5.23, 0.53, 11.28, 736051, 7.95, 1.11, 0.0, 0.0, 0.0, -7.43, NASDAQ Capital
Novume Solutions, NVMM, 4.4, 4.4, 4.4, 4.4, 0.44, 11.11, 158, 5.5, 0.51, 0.0, 0.0, 0.0, -10.2, NASDAQ Capital
Skyline, SKY, 21.95, 24.95, 21.0, 24.28, 2.4, 10.97, 262061, 24.95, 5.07, 0.0, 0.0, 46.69, 88.95, NYSE American
Catalyst Biosciences, CBIO, 23.87, 27.0, 23.69, 26.65, 2.63, 10.95, 762692, 27.0, 3.11, 0.0, 0.0, 0.0, 95.38, NASDAQ Capital
International Speedway Cl A, ISCA, 44.95, 46.05, 41.0, 45.3, 4.35, 10.62, 305135, 46.05, 32.25, 0.43, 0.95, 30.4, 13.68, NASDAQ Global
ITUS, ITUS, 5.53, 6.43, 5.52, 6.1, 0.58, 10.51, 6363231, 6.43, 0.6, 0.0, 0.0, 0.0, 158.47, NASDAQ Capital
Live Oak Bancshares, LOB, 24.9, 28.2, 24.9, 26.95, 2.55, 10.45, 557954, 28.2, 19.4, 0.12, 0.45, 28.98, 13.0, NASDAQ Global
Alliqua BioMedical, ALQA, 2.1, 2.44, 2.07, 2.32, 0.22, 10.36, 556625, 8.48, 1.73, 0.0, 0.0, 0.0, 28.04, NASDAQ Capital
Viking Therapeutics, VKTX, 4.6, 5.29, 4.57, 5.03, 0.46, 10.07, 1456690, 5.43, 0.88, 0.0, 0.0, 0.0, 23.89, NASDAQ Global
UroGen Pharma, URGN, 50.64, 56.55, 50.64, 55.47, 5.07, 10.06, 194739, 56.55, 13.01, 0.0, 0.0, 0.0, 49.07, NASDAQ Global
AgroFresh Solutions WT, AGFSW, 0.49, 0.55, 0.48, 0.55, 0.05, 10.0, 23165, 1.25, 0.1, 0.0, 0.0, 0.0, 34.15, NASDAQ Global
CalAmp, CAMP, 23.87, 25.08, 23.35, 25.03, 2.27, 9.97, 1210074, 25.08, 14.64, 0.0, 0.0, 51.08, 16.8, NASDAQ Global
Myomo, MYO, 4.73, 4.95, 4.5, 4.93, 0.44, 9.8, 1986155, 23.2, 2.07, 0.0, 0.0, 0.0, 31.47, NYSE American
Income Opportunity Realty Investors, IOR, 10.8, 10.9, 10.77, 10.9, 0.97, 9.75, 2680, 12.08, 8.11, 0.0, 0.0, 21.8, -1.65, NYSE American
FibroGen, FGEN, 53.2, 58.0, 52.95, 57.9, 5.1, 9.66, 774481, 60.15, 21.05, 0.0, 0.0, 0.0, 22.15, NASDAQ Global
Tilly's, TLYS, 14.14, 15.3, 14.14, 15.24, 1.34, 9.64, 317550, 16.57, 8.02, 0.0, 0.0, 31.1, 3.25, NYSE
Meridian Bioscience, VIVO, 15.0, 16.25, 14.7, 16.2, 1.4, 9.46, 823441, 16.25, 12.05, 0.5, 3.09, 31.76, 15.71, NASDAQ Global
Applied Genetic Technologies, AGTC, 4.3, 4.7, 4.3, 4.7, 0.4, 9.3, 125720, 8.55, 3.25, 0.0, 0.0, 0.0, 30.56, NASDAQ Global
Vanda Pharmaceuticals, VNDA, 15.8, 17.4, 15.7, 17.15, 1.45, 9.24, 1517321, 18.99, 11.9, 0.0, 0.0, 0.0, 12.83, NASDAQ Global
Flex Pharma, FLKS, 4.2, 4.6, 4.02, 4.39, 0.37, 9.2, 176537, 5.93, 2.68, 0.0, 0.0, 0.0, 25.79, NASDAQ Global
Dolby Laboratories Cl A, DLB, 70.3, 74.29, 69.03, 70.19, 5.78, 8.97, 1462653, 74.29, 47.19, 0.64, 0.91, 36.18, 13.21, NYSE
FRONTEO ADR, FTEO, 14.06, 14.67, 14.01, 14.65, 1.2, 8.92, 4190, 15.27, 9.06, 0.0, 0.0, 0.0, 17.11, NASDAQ Global
Cerecor, CERC, 3.17, 3.53, 3.15, 3.47, 0.28, 8.78, 296695, 4.25, 0.34, 0.0, 0.0, 347.0, 8.44, NASDAQ Capital
RMG Networks Holding, RMGN, 1.39, 1.39, 1.1, 1.12, 0.09, 8.74, 1970089, 4.42, 0.75, 0.0, 0.0, 0.0, 36.59, NASDAQ Capital
Audentes Therapeutics, BOLD, 36.38, 38.9, 36.2, 38.53, 3.07, 8.66, 1975152, 41.8, 13.9, 0.0, 0.0, 0.0, 23.3, NASDAQ Global
Universal Stainless&Alloy Products, USAP, 22.98, 24.99, 22.98, 24.99, 1.99, 8.65, 32366, 24.99, 11.6, 0.0, 0.0, 24.5, 16.67, NASDAQ Global
Electrum Special Acquisition WT, ELECW, 0.38, 0.38, 0.38, 0.38, 0.03, 8.57, 200, 0.67, 0.15, 0.0, 0.0, 0.0, -6.17, NASDAQ Capital
Second Sight Medical Products WT, EYESW, 0.81, 0.83, 0.76, 0.76, 0.06, 8.57, 1000, 1.02, 0.26, 0.0, 0.0, 0.0, -9.52, NASDAQ Capital
NTN Buzztime, NTN, 5.53, 5.79, 5.53, 5.7, 0.44, 8.37, 11149, 9.42, 3.01, 0.0, 0.0, 0.0, 35.39, NYSE American
BeiGene ADR, BGNE, 116.38, 125.0, 116.0, 124.09, 9.47, 8.26, 308129, 127.49, 33.51, 0.0, 0.0, 0.0, 26.99, NASDAQ Global
Kazia Therapeutics ADR, KZIA, 3.76, 4.13, 3.76, 4.01, 0.3, 8.09, 20108, 4.13, 0.7, 0.0, 0.0, 0.0, 26.1, NASDAQ Capital
CRISPR Therapeutics, CRSP, 37.72, 41.57, 37.48, 40.45, 2.99, 7.98, 914445, 41.57, 11.63, 0.0, 0.0, 0.0, 72.27, NASDAQ Global
Schmitt Industries, SMIT, 2.8, 3.1, 2.76, 3.02, 0.22, 7.84, 199952, 4.47, 1.48, 0.0, 0.0, 0.0, 10.2, NASDAQ Capital
Profire Energy, PFIE, 2.18, 2.4, 2.18, 2.35, 0.17, 7.8, 374339, 2.4, 1.11, 0.0, 0.0, 45.54, 22.4, NASDAQ Capital
Alteryx Cl A, AYX, 29.85, 31.6, 28.55, 30.0, 2.17, 7.8, 1617120, 31.6, 14.61, 0.0, 0.0, 0.0, 18.72, NYSE
Cancer Genetics, CGIX, 1.95, 2.15, 1.94, 2.08, 0.15, 7.79, 310775, 5.3, 1.75, 0.0, 0.0, 0.0, 12.16, NASDAQ Capital
One Horizon Group, OHGI, 2.5, 2.6, 2.35, 2.38, 0.17, 7.69, 3659608, 3.38, 0.57, 0.0, 0.0, 0.0, 70.0, NASDAQ Capital
Streamline Health Solutions, STRM, 1.61, 1.85, 1.61, 1.83, 0.13, 7.65, 91527, 2.82, 0.85, 0.0, 0.0, 0.0, 8.28, NASDAQ Capital
Netshoes (Cayman), NETS, 8.58, 9.0, 8.37, 9.0, 0.63, 7.53, 56673, 26.96, 5.68, 0.0, 0.0, 0.0, 13.92, NYSE
Inseego, INSG, 1.75, 1.94, 1.75, 1.86, 0.13, 7.51, 351884, 3.23, 0.87, 0.0, 0.0, 0.0, 15.53, NASDAQ Global
ChemoCentryx, CCXI, 8.72, 9.78, 8.58, 9.34, 0.65, 7.48, 343066, 10.79, 5.42, 0.0, 0.0, 0.0, 56.97, NASDAQ Global
Pfenex, PFNX, 3.48, 4.03, 3.43, 3.76, 0.26, 7.43, 289118, 8.48, 2.07, 0.0, 0.0, 0.0, 41.35, NYSE American
Barnwell Industries, BRN, 2.3, 2.47, 2.3, 2.47, 0.17, 7.39, 2378, 2.95, 1.62, 0.0, 0.0, 16.47, 18.75, NYSE American
TG Therapeutics, TGTX, 10.4, 11.0, 10.1, 11.0, 0.75, 7.32, 1645462, 15.35, 4.5, 0.0, 0.0, 0.0, 34.15, NASDAQ Capital
My Size, MYSZ, 2.41, 2.65, 2.34, 2.37, 0.16, 7.24, 9922661, 16.7, 0.57, 0.0, 0.0, 0.0, 265.8, NASDAQ Capital
RLI, RLI, 63.32, 63.8, 62.02, 63.45, 4.28, 7.23, 478321, 63.8, 50.34, 0.84, 1.32, 26.77, 4.6, NYSE
Citigroup Wt 2019, C%A, 0.15, 0.15, 0.14, 0.15, 0.01, 7.14, 1624063, 0.2, 0.06, 0.0, 0.0, 0.0, 49.85, NYSE
Differential Brands Group, DFBG, 1.18, 1.28, 1.1, 1.21, 0.08, 7.08, 33162, 2.8, 0.7, 0.0, 0.0, 0.0, 27.37, NASDAQ Capital
JinkoSolar Holding ADR, JKS, 21.43, 22.75, 21.38, 22.42, 1.48, 7.07, 704015, 30.5, 13.7, 0.0, 0.0, 13.9, -6.78, NYSE
Glowpoint, GLOW, 0.31, 0.34, 0.3, 0.33, 0.02, 7.04, 564638, 0.65, 0.19, 0.0, 0.0, 2.37, -7.89, NYSE American
Corvel, CRVL, 50.05, 53.6, 49.6, 53.3, 3.5, 7.03, 41579, 61.2, 37.2, 0.0, 0.0, 31.73, 0.76, NASDAQ Global
Forward Pharma ADR, FWP, 4.65, 5.2, 4.5, 4.92, 0.32, 6.96, 76633, 33.0, 3.04, 0.0, 0.0, 0.0, 33.7, NASDAQ Global
Five Prime Therapeutics, FPRX, 20.05, 21.52, 19.7, 21.51, 1.37, 6.8, 2199028, 49.3, 19.7, 0.0, 0.0, 0.0, -1.87, NASDAQ Global
Gemphire Therapeutics, GEMP, 9.9, 10.79, 9.6, 10.25, 0.65, 6.77, 124443, 21.59, 6.61, 0.0, 0.0, 0.0, 29.01, NASDAQ Global
ObsEva, OBSV, 9.59, 10.79, 9.49, 10.19, 0.64, 6.7, 311757, 14.7, 5.0, 0.0, 0.0, 0.0, 4.41, NASDAQ Global
CounterPath, CPAH, 4.2, 4.74, 4.19, 4.47, 0.28, 6.68, 261598, 7.3, 1.75, 0.0, 0.0, 0.0, 39.25, NASDAQ Capital
Applied DNA Sciences, APDN, 1.7, 1.74, 1.55, 1.6, 0.1, 6.67, 966535, 3.45, 0.9, 0.0, 0.0, 0.0, 0.63, NASDAQ Capital
Yintech Investment Holdings ADR, YIN, 9.47, 10.24, 9.36, 10.07, 0.63, 6.67, 133710, 22.97, 8.53, 0.0, 0.0, 5.8, 5.33, NASDAQ Global
Everspin Technologies, MRAM, 9.68, 10.28, 9.59, 10.22, 0.63, 6.57, 174393, 25.39, 6.69, 0.0, 0.0, 0.0, 36.27, NASDAQ Global
Air T, AIRT, 31.91, 31.91, 31.91, 31.91, 1.96, 6.55, 521, 34.83, 14.4, 0.0, 0.0, 22.95, 29.21, NASDAQ Capital
Medical Transcription Billing, MTBC, 3.45, 3.69, 3.36, 3.59, 0.22, 6.53, 851247, 5.44, 0.29, 0.0, 0.0, 0.0, 37.55, NASDAQ Capital
Celgene Rt, CELGZ, 0.93, 0.98, 0.93, 0.98, 0.06, 6.52, 2200, 1.61, 0.54, 0.0, 0.0, 0.0, 1.03, NASDAQ Global
Corindus Vascular Robotics, CVRS, 1.25, 1.38, 1.2, 1.31, 0.08, 6.5, 1789886, 2.25, 0.48, 0.0, 0.0, 0.0, 29.7, NYSE American
United States Antimony, UAMY, 0.33, 0.36, 0.32, 0.34, 0.02, 6.5, 113290, 0.52, 0.2, 0.0, 0.0, 0.0, 7.0, NYSE American
Nxt-ID WT, NXTDW, 0.55, 0.55, 0.42, 0.43, 0.03, 6.47, 15128, 3.42, 0.08, 0.0, 0.0, 0.0, -36.43, NASDAQ Capital
Real Goods Solar Cl A, RGSE, 1.37, 1.5, 1.32, 1.48, 0.09, 6.47, 2470270, 6.69, 0.6, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
Alpine Immune Sciences, ALPN, 10.94, 11.63, 10.62, 11.63, 0.7, 6.4, 11786, 14.52, 7.2, 0.0, 0.0, 0.0, 3.84, NASDAQ Global
Origin Agritech, SEED, 1.1, 1.18, 1.08, 1.17, 0.07, 6.36, 538677, 2.4, 0.77, 0.0, 0.0, 0.0, 37.6, NASDAQ Global
Cascadian Therapeutics, CASC, 4.66, 4.96, 4.59, 4.92, 0.29, 6.26, 286269, 4.97, 3.18, 0.0, 0.0, 0.0, 32.97, NASDAQ Global
Liquidity Services, LQDT, 4.8, 5.1, 4.75, 5.1, 0.3, 6.25, 152227, 9.95, 4.33, 0.0, 0.0, 0.0, 5.15, NASDAQ Global
Syndax Pharmaceuticals, SNDX, 10.08, 11.19, 9.98, 10.58, 0.62, 6.22, 593874, 15.7, 7.04, 0.0, 0.0, 0.0, 20.78, NASDAQ Global
Esquire Financial Holdings, ESQ, 19.72, 21.09, 19.72, 20.5, 1.2, 6.19, 646, 23.18, 14.51, 0.0, 0.0, 0.0, 3.82, NASDAQ Capital
Harvard Bioscience, HBIO, 4.55, 4.85, 4.5, 4.72, 0.27, 6.18, 652061, 4.85, 2.25, 0.0, 0.0, 0.0, 43.18, NASDAQ Global
Lee Enterprises, LEE, 2.45, 2.6, 2.45, 2.6, 0.15, 6.12, 130818, 3.2, 1.75, 0.0, 0.0, 5.2, 10.64, NYSE
Magic Software Enterprises, MGIC, 8.7, 9.25, 8.6, 9.15, 0.53, 6.09, 222913, 9.5, 6.75, 0.0, 0.0, 33.61, 9.22, NASDAQ Global
Tecogen, TGEN, 2.33, 2.47, 2.33, 2.46, 0.14, 6.04, 22682, 4.28, 2.2, 0.0, 0.0, 0.0, -8.89, NASDAQ Capital
Yulong Eco-Materials, YECO, 3.34, 3.74, 3.24, 3.57, 0.2, 5.93, 336607, 9.0, 0.5, 0.0, 0.0, 0.0, 32.22, NASDAQ Capital
Lantheus Holdings, LNTH, 23.2, 24.45, 23.0, 24.3, 1.35, 5.88, 389844, 24.45, 8.15, 0.0, 0.0, 30.0, 18.83, NASDAQ Global
LightInTheBox Holding ADR, LITB, 2.4, 2.55, 2.4, 2.53, 0.14, 5.86, 117327, 3.52, 1.61, 0.0, 0.0, 0.0, 10.0, NYSE
Impax Laboratories, IPXL, 19.8, 20.95, 19.44, 20.9, 1.15, 5.82, 1113330, 25.7, 7.75, 0.0, 0.0, 0.0, 25.53, NASDAQ Global
Cambium Learning Group, ABCD, 6.8, 7.29, 6.8, 7.18, 0.39, 5.74, 146146, 7.3, 4.55, 0.0, 0.0, 19.94, 26.41, NASDAQ Capital
China Eastern Airlines ADR, CEA, 41.85, 42.39, 41.51, 42.35, 2.3, 5.74, 36644, 42.39, 24.44, 0.0, 0.0, 14.27, 17.18, NYSE
ARCA biopharma, ABIO, 1.8, 1.9, 1.75, 1.85, 0.1, 5.71, 577905, 2.8, 1.05, 0.0, 0.0, 0.0, 37.04, NASDAQ Capital
Cemtrex WT, CETXW, 0.37, 0.37, 0.37, 0.37, 0.02, 5.71, 11500, 1.73, 0.2, 0.0, 0.0, 0.0, 42.25, NASDAQ Capital
Tessco Technologies, TESS, 21.15, 23.1, 18.0, 22.2, 1.2, 5.71, 65803, 23.65, 12.15, 0.8, 3.6, 58.42, 10.17, NASDAQ Global
Orion Group Holdings, ORN, 8.05, 8.17, 7.65, 8.17, 0.44, 5.69, 116389, 11.11, 5.17, 0.0, 0.0, 0.0, 4.34, NYSE
Itau CorpBanca ADR, ITCB, 15.0, 15.53, 14.93, 15.53, 0.83, 5.65, 12428, 15.53, 10.28, 0.0, 0.02, 105.5, 15.55, NYSE
Eversource Energy, ES, 61.17, 64.88, 61.08, 64.57, 3.44, 5.63, 6062291, 66.15, 54.1, 1.9, 2.94, 20.92, 2.2, NYSE
Capricor Therapeutics, CAPR, 1.61, 1.71, 1.61, 1.69, 0.09, 5.62, 203188, 4.25, 0.63, 0.0, 0.0, 0.0, 6.96, NASDAQ Capital
McCormick Com. Vtg., MKCV, 104.3, 106.09, 104.21, 105.0, 5.56, 5.59, 21887, 106.58, 90.6, 2.08, 1.98, 29.01, 4.48, NYSE
Flotek Industries, FTK, 5.96, 6.49, 5.92, 6.25, 0.33, 5.57, 1694049, 14.51, 4.14, 0.0, 0.0, 0.0, 34.12, NYSE
GTT Communications, GTT, 44.2, 46.75, 44.1, 46.65, 2.45, 5.54, 579241, 47.75, 22.95, 0.0, 0.0, 0.0, -0.64, NYSE
Conatus Pharmaceuticals, CNAT, 5.12, 5.42, 5.01, 5.34, 0.28, 5.53, 463285, 9.4, 3.88, 0.0, 0.0, 0.0, 15.58, NASDAQ Global
ShotSpotter, SSTI, 17.3, 17.92, 16.84, 17.02, 0.89, 5.52, 256668, 20.15, 9.33, 0.0, 0.0, 0.0, 21.14, NASDAQ Capital
China Southern Airlines ADR, ZNH, 58.55, 59.94, 58.4, 58.45, 3.05, 5.51, 43677, 59.94, 27.83, 0.73, 1.25, 13.79, 12.79, NYSE
Document Security Systems, DSS, 2.06, 2.17, 2.0, 2.12, 0.11, 5.47, 478270, 3.16, 0.56, 0.0, 0.0, 0.0, 17.78, NYSE American
Sonoma Pharmaceuticals WT, SNOAW, 0.46, 0.48, 0.46, 0.48, 0.02, 5.45, 822, 0.79, 0.25, 0.0, 0.0, 0.0, 17.05, NASDAQ Capital
Orient Paper, ONP, 1.46, 1.64, 1.46, 1.55, 0.08, 5.44, 747614, 2.45, 0.75, 0.02, 1.29, 5.33, 20.16, NYSE American
Bright Scholar Education Holdings ADR, BEDU, 20.18, 21.28, 20.02, 21.14, 1.09, 5.44, 182642, 28.18, 10.55, 0.0, 0.0, 90.5, 13.23, NYSE
Immersion, IMMR, 7.2, 7.68, 7.14, 7.57, 0.39, 5.43, 438678, 11.85, 5.76, 0.0, 0.0, 0.0, 7.22, NASDAQ Global
Xunlei ADR, XNET, 15.03, 16.38, 15.03, 16.24, 0.83, 5.39, 3492979, 27.0, 3.11, 0.0, 0.0, 0.0, 5.52, NASDAQ Global
Intrexon, XON, 13.97, 14.99, 13.97, 14.68, 0.75, 5.38, 2537441, 26.99, 10.26, 0.0, 0.0, 0.0, 27.43, NYSE
Pengrowth Energy, PGH, 0.79, 0.83, 0.79, 0.83, 0.04, 5.33, 622500, 1.37, 0.54, 0.03, 3.61, 0.0, 4.46, NYSE
Tonix Pharmaceuticals Holding, TNXP, 3.99, 4.17, 3.9, 4.15, 0.21, 5.33, 57101, 9.4, 2.85, 0.0, 0.0, 0.0, 20.29, NASDAQ Global
W.W. Grainger, GWW, 275.0, 298.14, 274.26, 286.44, 14.47, 5.32, 4756882, 298.14, 155.0, 5.12, 1.79, 28.59, 21.24, NYSE
Nemaura Medical, NMRD, 5.66, 5.95, 5.5, 5.95, 0.3, 5.31, 61892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
Silgan Holdings, SLGN, 28.71, 30.23, 28.71, 30.02, 1.51, 5.3, 1350828, 32.5, 27.21, 0.36, 1.2, 22.83, 2.14, NASDAQ Global
Hebron Technology, HEBT, 2.0, 2.12, 1.99, 2.1, 0.11, 5.26, 57678, 4.46, 1.94, 0.0, 0.0, 7.24, -20.15, NASDAQ Capital
Puma Biotechnology, PBYI, 66.0, 70.0, 61.55, 68.1, 3.4, 5.26, 2729980, 136.9, 28.35, 0.0, 0.0, 0.0, -31.11, NASDAQ Global
Ellomay Capital, ELLO, 10.13, 11.09, 10.13, 10.59, 0.53, 5.22, 742, 11.09, 7.2, 0.0, 0.0, 0.0, 17.66, NYSE American
GenMark Diagnostics, GNMK, 5.57, 5.96, 5.56, 5.85, 0.29, 5.22, 468473, 13.67, 3.63, 0.0, 0.0, 0.0, 40.29, NASDAQ Global
Seaspan, SSW, 7.38, 7.7, 7.33, 7.7, 0.38, 5.19, 2122282, 10.32, 5.02, 0.5, 6.49, 17.11, 14.07, NYSE
Textainer Group Holdings, TGH, 25.75, 26.4, 25.05, 26.4, 1.3, 5.18, 255500, 26.4, 9.6, 0.12, 0.45, 880.0, 22.79, NYSE
Essendant, ESND, 9.22, 9.66, 9.12, 9.65, 0.47, 5.12, 401951, 22.52, 8.31, 0.56, 5.8, 0.0, 4.1, NASDAQ Global
