Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Document Security Systems, DSS, 2.12, 2.15, 2.04, 2.09, 0.02, 0.94, 173935, 3.16, 0.56, 0.0, 0.0, 0.0, 16.08, NYSE American
Penumbra, PEN, 100.0, 101.85, 99.75, 101.6, 0.95, 0.94, 130410, 116.35, 67.95, 0.0, 0.0, 0.0, 7.97, NYSE
Magyar Bancorp, MGYR, 12.55, 12.92, 12.55, 12.92, 0.12, 0.94, 3361, 14.95, 12.01, 0.0, 0.0, 53.83, 0.94, NASDAQ Global
BioLine RX ADR, BLRX, 1.07, 1.09, 1.05, 1.08, 0.01, 0.93, 495281, 1.38, 0.8, 0.0, 0.0, 0.0, -0.92, NASDAQ Capital
Sonoma Pharmaceuticals, SNOA, 5.32, 5.43, 5.08, 5.43, 0.05, 0.93, 13664, 8.25, 4.16, 0.0, 0.0, 0.0, -0.37, NASDAQ Capital
General Electric, GE, 16.02, 16.43, 15.97, 16.28, 0.15, 0.93, 69852487, 30.59, 15.8, 0.48, 2.95, 0.0, -6.7, NYSE
International Game Technology, IGT, 28.75, 29.51, 28.34, 29.15, 0.27, 0.93, 1753623, 29.51, 17.25, 0.8, 2.74, 0.0, 9.96, NYSE
Seattle Genetics, SGEN, 55.88, 57.18, 55.88, 56.6, 0.52, 0.93, 569565, 71.31, 45.31, 0.0, 0.0, 0.0, 5.79, NASDAQ Global
United States Short Oil Fd, DNO, 51.98, 52.29, 51.97, 51.98, 0.47, 0.92, 2462, 81.0, 51.37, 0.0, 0.0, 0.0, -8.46, NYSE
Zimmer Biomet Holdings, ZBH, 126.29, 129.34, 126.25, 127.39, 1.16, 0.92, 2489655, 133.49, 108.03, 0.96, 0.75, 40.06, 5.57, NYSE
Acorda Therapeutics, ACOR, 27.05, 27.7, 26.8, 27.5, 0.25, 0.92, 376238, 33.0, 13.6, 0.0, 0.0, 0.0, 28.21, NASDAQ Global
Blueknight Energy Partners G.P., BKEP, 5.4, 5.58, 5.4, 5.5, 0.05, 0.92, 192330, 7.55, 4.65, 0.58, 10.55, 0.0, 7.84, NASDAQ Global
Zebra Technologies Cl A, ZBRA, 123.77, 125.34, 122.1, 124.61, 1.13, 0.92, 232625, 126.49, 81.02, 0.0, 0.0, 220.78, 20.05, NASDAQ Global
Alcoa, AA, 53.89, 54.63, 53.52, 54.49, 0.49, 0.91, 3905503, 57.5, 29.55, 0.0, 0.0, 47.38, 1.15, NYSE
Azul ADR, AZUL, 28.53, 29.01, 28.3, 28.85, 0.26, 0.91, 282666, 29.43, 19.43, 0.0, 0.0, 177.43, 21.07, NYSE
China Cord Blood, CO, 8.79, 8.94, 8.73, 8.89, 0.08, 0.91, 122488, 14.95, 5.06, 0.0, 0.0, 24.12, -10.65, NYSE
Forestar Group, FOR, 21.9, 22.4, 21.8, 22.15, 0.2, 0.91, 693312, 23.0, 12.3, 0.0, 0.0, 8.52, 0.68, NYSE
First Bancshares, FBMS, 32.6, 33.7, 32.6, 33.1, 0.3, 0.91, 11575, 35.1, 26.05, 0.2, 0.6, 28.78, -3.22, NASDAQ Global
Fluidigm, FLDM, 6.5, 6.86, 6.5, 6.65, 0.06, 0.91, 93207, 7.05, 2.52, 0.0, 0.0, 0.0, 12.9, NASDAQ Global
Shenandoah Telecommunications, SHEN, 32.6, 33.65, 32.35, 33.1, 0.3, 0.91, 140413, 41.8, 25.35, 0.26, 0.79, 288.83, -2.07, NASDAQ Global
Triumph Bancorp, TBK, 38.75, 39.25, 38.45, 38.85, 0.35, 0.91, 156344, 39.83, 20.5, 0.0, 0.0, 21.35, 23.33, NASDAQ Global
JRjr33, JRJR, 0.19, 0.2, 0.18, 0.19, 0.0, 0.9, 357758, 0.84, 0.16, 0.0, 0.0, 0.0, 2.54, NYSE American
Delta Air Lines, DAL, 55.0, 56.2, 55.0, 55.76, 0.5, 0.9, 8585403, 60.79, 43.81, 1.22, 2.19, 11.3, -0.43, NYSE
Tenet Healthcare, THC, 19.0, 19.55, 18.87, 19.14, 0.17, 0.9, 3548216, 22.72, 12.25, 0.0, 0.0, 0.0, 26.25, NYSE
WageWorks, WAGE, 61.4, 62.2, 61.25, 62.0, 0.55, 0.9, 218862, 80.5, 56.9, 0.0, 0.0, 52.99, 0.0, NYSE
Methanex, MEOH, 61.2, 62.25, 60.92, 62.0, 0.55, 0.9, 836991, 64.4, 39.48, 1.2, 1.94, 20.6, 2.39, NASDAQ Global
AdvanSix, ASIX, 40.5, 41.18, 40.13, 40.89, 0.36, 0.89, 217815, 46.51, 24.07, 0.0, 0.0, 25.88, -2.8, NYSE
Costamare, CMRE, 6.78, 6.88, 6.75, 6.83, 0.06, 0.89, 899778, 8.18, 5.07, 0.4, 5.86, 12.75, 18.37, NYSE
Aeglea BioTherapeutics, AGLE, 6.7, 6.92, 6.59, 6.79, 0.06, 0.89, 37551, 8.14, 2.81, 0.0, 0.0, 0.0, 25.51, NASDAQ Global
Neos Therapeutics, NEOS, 11.2, 11.5, 11.1, 11.3, 0.1, 0.89, 408617, 13.15, 4.85, 0.0, 0.0, 0.0, 10.78, NASDAQ Global
Superconductor Technologies, SCON, 1.16, 1.17, 1.13, 1.15, 0.01, 0.88, 47712, 2.47, 0.88, 0.0, 0.0, 0.0, 5.5, NASDAQ Capital
United States Antimony, UAMY, 0.34, 0.36, 0.34, 0.34, 0.0, 0.88, 70599, 0.52, 0.2, 0.0, 0.0, 0.0, 7.25, NYSE American
Cambrex, CBM, 56.1, 57.6, 55.35, 57.0, 0.5, 0.88, 175177, 62.95, 42.55, 0.0, 0.0, 19.0, 18.75, NYSE
Teradata, TDC, 40.73, 41.32, 40.72, 41.22, 0.36, 0.88, 1124784, 41.32, 27.05, 0.0, 0.0, 84.12, 7.18, NYSE
Bank of Commerce Holdings, BOCH, 11.45, 11.6, 11.35, 11.5, 0.1, 0.88, 22787, 12.4, 9.54, 0.12, 1.04, 22.98, 0.0, NASDAQ Global
Ikonics, IKNX, 8.15, 8.15, 8.15, 8.15, 0.07, 0.87, 801, 11.19, 7.34, 0.0, 0.0, 0.0, 8.38, NASDAQ Capital
Sharps Compliance, SMED, 4.6, 4.76, 4.54, 4.63, 0.04, 0.87, 7720, 5.73, 3.74, 0.0, 0.0, 314.97, 13.2, NASDAQ Capital
Goodrich Petroleum, GDP, 11.98, 12.13, 11.62, 12.13, 0.11, 0.87, 41245, 17.25, 8.2, 0.0, 0.0, 0.4, 11.23, NYSE American
Micron Solutions, MICR, 3.4, 3.55, 3.32, 3.48, 0.03, 0.87, 20362, 4.5, 3.19, 0.0, 0.0, 0.0, -0.57, NYSE American
Convergys, CVG, 22.9, 23.26, 22.9, 23.2, 0.2, 0.87, 1395341, 26.66, 20.15, 0.4, 1.72, 17.88, -1.28, NYSE
Nevro, NVRO, 81.39, 82.36, 81.12, 82.12, 0.71, 0.87, 291781, 99.63, 65.0, 0.0, 0.0, 0.0, 18.95, NYSE
Waddell&Reed Financial, WDR, 22.87, 23.3, 22.77, 23.18, 0.2, 0.87, 2086743, 23.48, 16.11, 1.0, 4.31, 16.68, 3.76, NYSE
West Pharmaceutical Services, WST, 101.14, 102.8, 101.02, 102.4, 0.88, 0.87, 313361, 103.36, 77.97, 0.56, 0.55, 40.8, 3.78, NYSE
Hasbro, HAS, 93.35, 94.5, 92.82, 94.2, 0.81, 0.87, 913710, 116.2, 81.54, 2.28, 2.42, 20.13, 3.64, NASDAQ Global
KemPharm, KMPH, 5.8, 5.95, 5.75, 5.8, 0.05, 0.87, 140954, 6.43, 2.45, 0.0, 0.0, 0.0, 43.21, NASDAQ Global
Ryanair Holdings ADR, RYAAY, 122.25, 123.76, 121.59, 123.26, 1.06, 0.87, 334432, 127.35, 78.34, 0.0, 0.0, 18.17, 18.3, NASDAQ Global
Servotronics, SVT, 10.45, 10.63, 10.45, 10.6, 0.09, 0.86, 2228, 12.8, 8.49, 0.15, 1.42, 26.5, -4.79, NYSE American
PVH Corp., PVH, 152.99, 157.22, 152.99, 155.16, 1.32, 0.86, 671728, 157.22, 84.53, 0.15, 0.1, 23.09, 13.08, NYSE
Donegal Group Cl A, DGICA, 17.38, 17.72, 17.25, 17.66, 0.15, 0.86, 36358, 18.25, 14.51, 0.56, 3.17, 31.31, 2.08, NASDAQ Global
Old National Bancorp, ONB, 17.35, 17.55, 17.35, 17.55, 0.15, 0.86, 782379, 18.95, 15.38, 0.52, 2.96, 24.5, 0.57, NASDAQ Global
Penns Woods Bancorp, PWOD, 42.68, 43.38, 42.68, 43.17, 0.37, 0.86, 3410, 50.0, 38.12, 1.88, 4.35, 17.03, -7.32, NASDAQ Global
8X8, EGHT, 17.6, 18.15, 17.55, 17.9, 0.15, 0.85, 1560129, 18.5, 13.9, 0.0, 0.0, 0.0, 26.95, NYSE
American River Bankshares, AMRB, 15.41, 15.42, 15.37, 15.42, 0.13, 0.85, 4937, 16.48, 12.97, 0.2, 1.3, 31.47, 1.18, NASDAQ Global
Hologic, HOLX, 43.3, 43.84, 43.3, 43.75, 0.37, 0.85, 2068271, 46.8, 35.76, 0.0, 0.0, 16.57, 2.34, NASDAQ Global
Novan, NOVN, 3.57, 3.62, 3.55, 3.57, 0.03, 0.85, 35479, 8.19, 3.22, 0.0, 0.0, 0.0, -15.4, NASDAQ Global
Ubiquiti Networks, UBNT, 80.78, 82.3, 80.78, 81.74, 0.69, 0.85, 284674, 82.3, 45.71, 0.0, 0.0, 25.95, 15.09, NASDAQ Global
Westmoreland Coal, WLB, 1.17, 1.19, 1.13, 1.18, 0.01, 0.85, 144187, 19.0, 0.95, 0.0, 0.0, 0.0, -2.48, NASDAQ Global
Jason Industries, JASN, 2.34, 2.41, 2.23, 2.39, 0.02, 0.84, 19775, 2.92, 0.77, 0.0, 0.0, 0.0, 0.84, NASDAQ Capital
SharpSpring, SHSP, 4.81, 4.82, 4.58, 4.82, 0.04, 0.84, 11912, 5.5, 3.07, 0.0, 0.0, 0.0, 9.45, NASDAQ Capital
Mobile TeleSystems ADR, MBT, 11.82, 12.16, 11.82, 12.01, 0.1, 0.84, 3218498, 12.16, 7.76, 0.71, 5.93, 13.81, 17.86, NYSE
Oil-Dri of America, ODC, 38.99, 39.87, 38.9, 39.42, 0.33, 0.84, 12206, 50.82, 33.26, 0.92, 2.33, 24.48, -5.01, NYSE
Finish Line Cl A, FINL, 11.93, 12.31, 11.89, 12.07, 0.1, 0.84, 1308614, 18.3, 6.9, 0.46, 3.81, 22.54, -16.93, NASDAQ Global
Northrop Grumman, NOC, 336.0, 341.26, 335.05, 338.34, 2.78, 0.83, 1352946, 341.26, 226.0, 4.4, 1.3, 29.5, 10.24, NYSE
Spirit AeroSystems Holdings Cl A, SPR, 101.71, 103.45, 101.71, 102.25, 0.84, 0.83, 885545, 103.45, 51.85, 0.4, 0.39, 36.0, 17.19, NYSE
Oncobiologics, ONS, 1.17, 1.21, 1.14, 1.21, 0.01, 0.83, 21903, 3.8, 0.78, 0.0, 0.0, 0.0, -6.92, NASDAQ Global
Urban Outfitters, URBN, 34.83, 35.71, 34.83, 35.28, 0.29, 0.83, 1863421, 36.1, 16.19, 0.0, 0.0, 23.52, 0.63, NASDAQ Global
Thor Industries, THO, 140.0, 145.01, 140.0, 140.97, 1.15, 0.82, 1343007, 161.48, 87.96, 1.48, 1.05, 17.56, -6.47, NYSE
Arrowhead Pharmaceuticals, ARWR, 6.24, 6.33, 6.06, 6.17, 0.05, 0.82, 923201, 6.75, 1.42, 0.0, 0.0, 0.0, 67.66, NASDAQ Global
Enterprise Financial Services, EFSC, 48.75, 49.5, 48.75, 49.1, 0.4, 0.82, 107100, 49.67, 36.65, 0.44, 0.9, 23.72, 8.75, NASDAQ Global
Fred's, FRED, 3.64, 3.69, 3.55, 3.67, 0.03, 0.82, 672117, 19.14, 3.52, 0.0, 0.0, 0.0, -9.38, NASDAQ Global
Funko Cl A, FNKO, 7.31, 7.42, 7.31, 7.37, 0.06, 0.82, 179433, 9.9, 5.81, 0.0, 0.0, 0.0, 10.83, NASDAQ Global
CAS Medical Systems, CASM, 1.23, 1.24, 1.16, 1.24, 0.01, 0.81, 25849, 1.63, 0.59, 0.0, 0.0, 0.0, 61.06, NASDAQ Capital
NCI Building Systems, NCS, 18.55, 18.82, 18.55, 18.7, 0.15, 0.81, 621189, 21.2, 13.05, 0.0, 0.0, 24.29, -3.11, NYSE
Century Bancorp Cl A, CNBKA, 80.7, 81.5, 80.7, 81.25, 0.65, 0.81, 6597, 89.4, 53.35, 0.48, 0.59, 23.86, 3.83, NASDAQ Global
Ideal Power, IPWR, 1.25, 1.26, 1.2, 1.26, 0.01, 0.8, 233209, 3.59, 1.1, 0.0, 0.0, 0.0, -11.27, NASDAQ Capital
Mednax, MD, 54.72, 55.28, 54.68, 55.2, 0.44, 0.8, 542233, 72.13, 40.56, 0.0, 0.0, 19.51, 3.29, NYSE
Alarm.Com Holdings, ALRM, 37.68, 38.48, 37.41, 37.95, 0.3, 0.8, 404557, 49.49, 26.91, 0.0, 0.0, 58.38, 0.53, NASDAQ Global
Bed Bath&Beyond, BBBY, 22.52, 22.76, 21.95, 22.71, 0.18, 0.8, 2925613, 41.96, 19.07, 0.6, 2.64, 6.53, 3.27, NASDAQ Global
Dollar Tree, DLTR, 115.03, 116.58, 114.54, 116.35, 0.92, 0.8, 1758619, 116.58, 65.63, 0.0, 0.0, 27.74, 8.42, NASDAQ Global
GW Pharmaceuticals ADR, GWPH, 138.55, 143.37, 138.55, 139.66, 1.11, 0.8, 270884, 143.37, 92.65, 0.0, 0.0, 0.0, 5.8, NASDAQ Global
Plumas Bancorp, PLBC, 24.51, 25.75, 24.48, 25.45, 0.2, 0.79, 6971, 25.75, 16.2, 0.28, 1.1, 16.11, 9.7, NASDAQ Capital
Metropolitan Bank Holding, MCB, 43.16, 44.4, 42.63, 43.5, 0.34, 0.79, 68574, 51.3, 36.35, 0.0, 0.0, 0.0, 3.33, NYSE
National American University Holdings, NAUH, 1.3, 1.3, 1.28, 1.28, 0.01, 0.79, 2969, 2.88, 1.0, 0.0, 0.0, 0.0, -9.86, NASDAQ Global
RPX, RPXC, 13.85, 14.0, 13.8, 13.99, 0.11, 0.79, 357700, 15.15, 10.41, 0.2, 1.43, 38.86, 4.09, NASDAQ Global
Viper Energy Partners Un, VNOM, 25.37, 25.74, 25.02, 25.52, 0.2, 0.79, 279014, 26.19, 14.76, 1.35, 5.28, 29.0, 9.39, NASDAQ Global
AVX, AVX, 18.01, 18.18, 17.79, 18.04, 0.14, 0.78, 209781, 20.22, 15.38, 0.46, 2.55, 360.8, 4.28, NYSE
Denbury Resources, DNR, 2.53, 2.6, 2.46, 2.59, 0.02, 0.78, 8491995, 3.67, 0.91, 0.25, 9.65, 0.0, 17.19, NYSE
Hexcel, HXL, 67.56, 69.05, 67.45, 68.15, 0.53, 0.78, 960321, 69.27, 49.2, 0.5, 0.73, 22.06, 10.19, NYSE
Tecnoglass, TGLS, 9.0, 9.25, 8.9, 9.15, 0.07, 0.77, 34406, 12.1, 5.5, 0.56, 6.12, 0.0, 24.49, NASDAQ Capital
AES, AES, 11.68, 11.92, 11.61, 11.81, 0.09, 0.77, 12112519, 12.05, 10.0, 0.52, 4.4, 0.0, 9.05, NYSE
China New Borun ADR, BORN, 1.49, 1.51, 1.49, 1.5, 0.01, 0.77, 42790, 1.74, 0.97, 0.0, 0.0, 3.58, 19.58, NYSE
AMC Networks Cl A, AMCX, 52.99, 53.64, 52.56, 53.46, 0.41, 0.77, 511053, 67.61, 46.89, 0.0, 0.0, 10.54, -1.15, NASDAQ Global
LeMaitre Vascular, LMAT, 35.02, 35.47, 34.84, 35.3, 0.27, 0.77, 81993, 39.88, 19.82, 0.22, 0.62, 45.84, 10.87, NASDAQ Global
SLM, SLM, 11.57, 11.82, 11.54, 11.71, 0.09, 0.77, 4631905, 13.2, 9.65, 0.21, 1.83, 18.89, 3.63, NASDAQ Global
Trinity Biotech ADR, TRIB, 5.21, 5.3, 5.2, 5.24, 0.04, 0.77, 24651, 6.86, 4.22, 0.22, 4.2, 18.5, 2.75, NASDAQ Global
Farmers Capital Bank, FFKT, 39.8, 40.25, 39.4, 39.9, 0.3, 0.76, 6975, 44.3, 35.65, 0.5, 1.25, 25.58, 3.64, NASDAQ Global
Patrick Industries, PATK, 66.35, 67.3, 65.2, 66.1, 0.5, 0.76, 211387, 72.35, 40.07, 0.0, 0.0, 22.69, -4.82, NASDAQ Global
Silver Run Acquisition II Cl A, SRUN, 10.75, 10.79, 10.64, 10.73, 0.08, 0.75, 5426789, 10.79, 9.65, 0.0, 0.0, 0.0, 8.27, NASDAQ Capital
Alliance One International, AOI, 13.25, 13.35, 13.05, 13.35, 0.1, 0.75, 13457, 18.3, 9.85, 0.0, 0.0, 0.0, 0.75, NYSE
Arsanis, ASNS, 13.22, 13.47, 13.22, 13.47, 0.1, 0.75, 918, 19.73, 10.4, 0.0, 0.0, 0.0, 5.56, NASDAQ Global
First Bancorp, FNLC, 27.84, 28.33, 27.8, 28.08, 0.21, 0.75, 14029, 32.33, 25.0, 0.96, 3.42, 15.51, 3.12, NASDAQ Global
Malibu Boats Cl A, MBUU, 33.0, 33.65, 31.83, 33.48, 0.25, 0.75, 275869, 34.88, 17.57, 0.0, 0.0, 19.92, 12.61, NASDAQ Global
MTS Systems, MTSC, 53.25, 55.0, 53.25, 53.85, 0.4, 0.75, 61473, 58.7, 44.65, 1.2, 2.23, 41.11, 0.28, NASDAQ Global
Premier, PINC, 33.51, 33.9, 33.51, 33.79, 0.25, 0.75, 399891, 36.5, 27.16, 0.0, 0.0, 0.0, 15.76, NASDAQ Global
ServisFirst Bancshares, SFBS, 42.55, 43.22, 42.55, 42.91, 0.32, 0.75, 100652, 44.0, 32.54, 0.2, 0.47, 24.8, 3.4, NASDAQ Global
Eagle Financial Bancorp, EFBI, 15.97, 15.97, 15.93, 15.93, 0.12, 0.74, 673, 19.57, 14.5, 0.0, 0.0, 0.0, -1.5, NASDAQ Capital
Home Federal Bancorp of Louisiana, HFBL, 28.21, 28.21, 28.21, 28.21, 0.21, 0.74, 458, 29.89, 23.1, 0.48, 1.7, 14.92, 0.29, NASDAQ Capital
RiceBran Technologies, RIBT, 1.34, 1.37, 1.3, 1.36, 0.01, 0.74, 83089, 1.61, 0.69, 0.0, 0.0, 0.0, -8.11, NASDAQ Capital
TransAtlantic Petroleum, TAT, 1.37, 1.4, 1.34, 1.37, 0.01, 0.74, 255278, 1.68, 0.58, 0.0, 0.0, 0.0, -1.44, NYSE American
Domtar, UFS, 51.4, 52.37, 51.0, 52.08, 0.38, 0.74, 591728, 52.37, 35.47, 1.66, 3.19, 18.67, 5.17, NYSE
Mesa Royalty Trust, MTR, 19.15, 19.25, 19.0, 19.15, 0.14, 0.74, 3587, 19.85, 10.8, 1.77, 9.27, 13.02, 3.79, NYSE
Express Scripts Holding, ESRX, 81.24, 83.48, 81.0, 81.92, 0.6, 0.74, 3380919, 83.48, 55.8, 0.0, 0.0, 13.5, 9.75, NASDAQ Global
Chemed, CHE, 270.94, 275.83, 270.47, 273.15, 1.98, 0.73, 90183, 275.83, 163.5, 1.12, 0.41, 60.7, 12.4, NYSE
Grana y Montero ADR, GRAM, 2.73, 2.86, 2.73, 2.75, 0.02, 0.73, 411620, 5.24, 2.16, 0.07, 2.58, 4.36, -3.51, NYSE
Vishay Precision Group, VPG, 27.45, 27.8, 27.3, 27.65, 0.2, 0.73, 102670, 28.6, 15.1, 0.0, 0.0, 28.8, 9.94, NYSE
Equity Bancshares Cl A, EQBK, 35.78, 36.15, 35.4, 36.04, 0.26, 0.73, 73302, 36.98, 29.13, 0.0, 0.0, 22.11, 1.78, NASDAQ Global
NovaBay Pharmaceuticals, NBY, 3.45, 3.5, 3.45, 3.48, 0.02, 0.72, 22887, 5.0, 2.25, 0.0, 0.0, 0.0, -9.74, NYSE American
Capital One Financia Wt, COF%, 63.2, 63.2, 62.54, 62.54, 0.45, 0.72, 762, 63.91, 35.5, 0.0, 0.0, 0.0, 7.86, NYSE
Crawford Cl A, CRDA, 8.3, 8.6, 8.2, 8.45, 0.06, 0.72, 53128, 9.95, 6.78, 0.28, 3.31, 12.78, -0.59, NYSE
United States 12 Month Natural Gas Fd, UNL, 9.69, 9.84, 9.69, 9.84, 0.07, 0.72, 7878, 11.27, 8.54, 0.0, 0.0, 0.0, 7.19, NYSE
Vince Holding, VNCE, 7.0, 7.23, 6.81, 6.97, 0.05, 0.72, 16402, 30.5, 2.8, 0.0, 0.0, 0.0, 12.6, NYSE
Caesars Entertainment, CZR, 13.85, 14.2, 13.8, 14.05, 0.1, 0.72, 4437491, 14.2, 8.5, 0.0, 0.0, 0.0, 11.07, NASDAQ Global
Check Point Software Technologies, CHKP, 104.5, 106.68, 104.16, 105.33, 0.75, 0.72, 1770241, 119.2, 97.26, 0.0, 0.0, 22.55, 1.65, NASDAQ Global
Northern Trust, NTRS, 106.46, 107.59, 106.29, 106.94, 0.76, 0.72, 1245623, 108.91, 81.92, 1.68, 1.57, 21.71, 7.06, NASDAQ Global
Popular, BPOP, 40.54, 41.21, 40.51, 40.69, 0.29, 0.72, 941855, 45.96, 32.05, 1.0, 2.46, 40.29, 14.65, NASDAQ Global
Reis, REIS, 20.75, 21.27, 20.75, 21.05, 0.15, 0.72, 8305, 23.0, 15.95, 0.68, 3.23, 210.5, 1.94, NASDAQ Global
Amira Nature Foods, ANFI, 4.25, 4.44, 4.21, 4.27, 0.03, 0.71, 260892, 7.05, 3.9, 0.0, 0.0, 4.97, 2.4, NYSE
Harris Corp., HRS, 146.37, 147.86, 146.32, 147.19, 1.04, 0.71, 794948, 148.73, 100.61, 2.28, 1.55, 32.68, 3.91, NYSE
New York Community Bancorp, NYCB, 13.98, 14.21, 13.96, 14.1, 0.1, 0.71, 5851704, 15.59, 11.67, 0.68, 4.82, 16.21, 8.29, NYSE
MIND C.T.I., MNDO, 2.85, 2.87, 2.8, 2.83, 0.02, 0.71, 36614, 2.94, 2.27, 0.32, 11.31, 10.88, 2.17, NASDAQ Global
Avaya Holdings, AVYA, 20.25, 20.87, 19.91, 20.09, 0.14, 0.7, 412044, 22.0, 15.63, 0.0, 0.0, 0.0, 14.47, NYSE
Buckle, BKE, 21.3, 21.85, 21.3, 21.6, 0.15, 0.7, 513702, 25.11, 13.5, 1.0, 4.63, 12.49, -9.05, NYSE
Community Health Systems, CYH, 5.74, 5.91, 5.67, 5.78, 0.04, 0.7, 2194186, 10.51, 3.85, 0.0, 0.0, 0.0, 35.68, NYSE
State Street, STT, 111.05, 112.64, 110.97, 111.69, 0.78, 0.7, 1772639, 114.27, 75.08, 1.68, 1.5, 21.36, 14.42, NYSE
Asta Funding, ASFI, 7.13, 7.16, 7.1, 7.15, 0.05, 0.7, 9823, 10.35, 6.15, 0.32, 4.48, 0.0, -4.67, NASDAQ Global
Endo International, ENDP, 7.1, 7.41, 7.1, 7.19, 0.05, 0.7, 3428040, 14.45, 5.77, 0.0, 0.0, 0.0, -7.23, NASDAQ Global
Repligen, RGEN, 36.85, 37.82, 36.34, 37.15, 0.26, 0.7, 226668, 46.81, 28.61, 0.0, 0.0, 62.97, 2.4, NASDAQ Global
Schnitzer Steel Industries, SCHN, 35.2, 36.2, 35.2, 36.0, 0.25, 0.7, 247099, 38.85, 17.5, 0.75, 2.08, 15.79, 7.46, NASDAQ Global
Umpqua Holdings, UMPQ, 21.54, 21.86, 21.45, 21.73, 0.15, 0.7, 1278603, 22.89, 16.65, 0.72, 3.31, 19.23, 4.47, NASDAQ Global
Four Seasons Education (Cayman) ADR, FEDU, 8.73, 8.86, 8.67, 8.75, 0.06, 0.69, 36046, 10.73, 7.48, 0.0, 0.0, 59.6, -2.78, NYSE
GNC Holdings Cl A, GNC, 4.44, 4.5, 4.32, 4.4, 0.03, 0.69, 4344194, 10.95, 3.13, 0.8, 18.18, 0.0, 19.24, NYSE
McDermott International, MDR, 8.62, 9.02, 8.6, 8.72, 0.06, 0.69, 19518142, 9.07, 5.56, 0.0, 0.0, 0.0, 32.52, NYSE
Advanced Energy Industries, AEIS, 73.57, 74.42, 71.81, 74.16, 0.51, 0.69, 477793, 95.0, 56.07, 0.0, 0.0, 14.07, 9.9, NASDAQ Global
Allegiant Travel, ALGT, 159.85, 163.95, 159.85, 161.1, 1.1, 0.69, 169986, 178.45, 111.54, 2.8, 1.74, 17.3, 4.1, NASDAQ Global
Artesian Resources Cl A, ARTNA, 37.33, 38.61, 37.07, 37.79, 0.26, 0.69, 16619, 43.22, 29.83, 0.94, 2.49, 26.8, -2.0, NASDAQ Global
BioMarin Pharmaceutical, BMRN, 91.53, 92.61, 91.14, 92.23, 0.63, 0.69, 1185111, 100.51, 80.1, 0.0, 0.0, 0.0, 3.43, NASDAQ Global
Hutchison China MediTech ADR, HCM, 36.47, 37.89, 36.08, 36.26, 0.25, 0.69, 104853, 42.25, 12.62, 0.0, 0.0, 350.68, -8.02, NASDAQ Global
Liberty Latin America Cl A, LILA, 23.37, 23.87, 23.12, 23.48, 0.16, 0.69, 83884, 24.0, 20.09, 0.0, 0.0, 0.0, 8.8, NASDAQ Global
Oconee Federal Financial, OFED, 28.2, 28.2, 28.2, 28.2, 0.19, 0.68, 522, 30.49, 22.0, 0.4, 1.42, 31.69, -1.74, NASDAQ Capital
Vericel, VCEL, 7.25, 7.35, 6.85, 7.35, 0.05, 0.68, 566594, 7.55, 2.35, 0.0, 0.0, 0.0, 34.86, NASDAQ Capital
Pinnacle Foods, PF, 62.04, 62.86, 61.21, 62.07, 0.42, 0.68, 3713337, 66.67, 52.51, 1.3, 2.09, 41.94, 4.37, NYSE
PNC Financial Services Group Wt, PNC%, 91.48, 92.77, 91.48, 92.1, 0.62, 0.68, 6068, 92.77, 47.86, 0.0, 0.0, 0.0, 18.5, NYSE
Universal Insurance Holdings, UVE, 29.5, 29.8, 29.25, 29.75, 0.2, 0.68, 163674, 30.45, 15.07, 0.56, 1.88, 12.71, 8.78, NYSE
Arotech, ARTX, 3.7, 3.7, 3.6, 3.7, 0.03, 0.68, 96423, 4.35, 2.8, 0.0, 0.0, 0.0, 4.23, NASDAQ Global
Bryn Mawr Bank, BMTC, 44.25, 45.3, 44.25, 44.65, 0.3, 0.68, 98889, 46.9, 36.8, 0.88, 1.97, 19.84, 1.02, NASDAQ Global
Cisco Systems, CSCO, 42.3, 42.98, 42.3, 42.85, 0.29, 0.68, 22228661, 42.98, 30.36, 1.16, 2.71, 22.2, 11.88, NASDAQ Global
Southern National Bancorp of Virginia, SONA, 16.16, 16.37, 16.1, 16.29, 0.11, 0.68, 42952, 18.48, 15.12, 0.32, 1.96, 52.55, 1.62, NASDAQ Global
U.S. Lime&Minerals, USLM, 75.12, 76.79, 74.76, 76.0, 0.51, 0.68, 12761, 101.4, 71.61, 0.54, 0.71, 21.84, -1.43, NASDAQ Global
Steris, STE, 92.09, 93.16, 92.09, 92.72, 0.62, 0.67, 195587, 93.71, 65.27, 1.24, 1.34, 0.0, 6.0, NYSE
Catabasis Pharmaceuticals, CATB, 1.5, 1.52, 1.47, 1.51, 0.01, 0.67, 184756, 4.05, 1.08, 0.0, 0.0, 0.0, 1.34, NASDAQ Global
Willis Lease Finance, WLFC, 26.94, 27.1, 26.7, 27.01, 0.18, 0.67, 48831, 27.58, 21.1, 0.0, 0.0, 8.16, 8.17, NASDAQ Global
First Capital, FCAP, 37.37, 38.0, 37.37, 38.0, 0.25, 0.66, 488, 38.0, 29.81, 0.88, 2.32, 16.74, 3.43, NASDAQ Capital
National Healthcare, NHC, 62.77, 64.0, 61.88, 62.96, 0.41, 0.66, 28378, 75.71, 57.73, 1.92, 3.05, 19.68, 3.31, NYSE American
