Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
TransAtlantic Petroleum,TAT,1.36,1.47,1.25,1.28,0.05,4.07,254902,1.68,0.58,...,...,... dd,-7.91,NYSE American
TransEnterix,TRXC,1.91,1.92,1.82,1.85,-0.06,-3.14,2590347,5.00,0.45,...,...,... dd,-4.15,NYSE American
Trilogy Metals,TMQ,1.57,1.60,1.52,1.55,-0.01,-0.64,176387,1.64,0.45,...,...,... dd,42.20,NYSE American
Trinity Place Holdings,TPHS,7.08,7.08,6.86,6.91,-0.06,-0.86,17728,9.97,6.53,...,...,... dd,-0.58,NYSE American
Trio-Tech International,TRT,6.05,6.25,6.00,6.25,0.20,3.31,27488,8.47,3.25,...,...,14.20,-10.84,NYSE American
Unique Fabricating,UFAB,8.04,8.04,7.90,7.90,-0.26,-3.19,6389,14.16,7.05,0.60,7.59,12.58,6.47,NYSE American
United States Antimony,UAMY,0.32,0.33,0.31,0.31,-0.01,-4.33,80460,0.52,0.20,...,...,... dd,-1.88,NYSE American
Universal Security Instruments,UUU,1.60,1.65,1.60,1.65,...,...,4142,4.08,1.30,...,...,... dd,-2.94,NYSE American
UQM Technologies,UQM,1.42,1.43,1.39,1.42,0.01,0.71,69063,1.79,0.42,...,...,... dd,2.16,NYSE American
Uranium Energy,UEC,1.62,1.69,1.60,1.67,0.04,2.45,1181569,2.00,0.96,...,...,... dd,-5.65,NYSE American
Ur-Energy,URG,0.72,0.76,0.72,0.75,0.04,5.19,347902,0.91,0.50,...,...,21.99,9.71,NYSE American
U.S. Geothermal,HTM,4.00,4.02,3.90,4.02,0.09,2.29,121516,4.94,3.11,...,...,... dd,16.52,NYSE American
Vicon Industries,VII,0.43,0.44,0.41,0.42,-0.02,-3.80,215613,0.99,0.26,...,...,... dd,4.92,NYSE American
VirnetX Holding,VHC,4.00,4.10,3.90,3.95,-0.05,-1.25,229801,8.75,1.70,...,...,... dd,6.76,NYSE American
Vista Gold,VGZ,0.77,0.80,0.75,0.76,-0.02,-2.69,265439,1.24,0.60,...,...,... dd,9.23,NYSE American
VolitionRX,VNRX,2.95,2.99,2.86,2.93,0.02,0.69,181983,4.77,2.08,...,...,... dd,-0.34,NYSE American
Volt Information Sciences,VISI,4.40,4.50,4.00,4.50,0.25,5.88,53893,8.74,2.15,...,...,3.27,18.42,NYSE American
Western Copper&Gold,WRN,1.00,1.01,0.99,1.00,-0.00,-0.03,149983,1.72,0.85,...,...,... dd,-1.02,NYSE American
WidePoint,WYY,0.64,0.64,0.62,0.63,-0.02,-3.03,49210,0.89,0.39,...,...,... dd,-3.89,NYSE American
Wireless Telecom Group,WTT,2.45,2.47,2.43,2.43,-0.02,-0.82,51830,2.64,1.30,...,...,... dd,...,NYSE American
Xtant Medical Holdings,XTNT,0.56,0.56,0.52,0.53,-0.03,-5.57,159261,1.21,0.29,...,...,... dd,-7.63,NYSE American
Yuma Energy,YUMA,1.47,1.62,1.47,1.54,0.05,3.36,205076,3.17,0.77,...,...,... dd,31.85,NYSE American
Zedge Cl B,ZDGE,2.51,2.79,2.51,2.71,-0.08,-2.86,4263,3.62,1.65,...,...,... dd,-1.43,NYSE American
Zomedica Pharmaceuticals,ZOM,2.00,2.00,1.91,2.00,...,...,6787,2.50,0.89,...,...,... dd,1.16,NYSE American
3D Systems,DDD,11.03,11.05,9.78,9.89,-0.82,-7.66,4423038,23.70,7.92,...,...,... dd,14.47,NYSE
3M,MMM,246.85,248.53,245.80,248.11,3.37,1.38,2266952,248.53,173.55,4.70,1.89,27.72,5.41,NYSE
8X8,EGHT,16.15,16.20,15.45,16.00,0.70,4.58,1196813,16.20,13.90,...,...,... dd,13.48,NYSE
58.com ADR,WUBA,80.60,82.04,79.57,81.33,1.34,1.68,728697,85.04,27.58,...,...,95.67,13.64,NYSE
500.com ADR,WBAI,12.16,12.20,11.90,11.93,-0.02,-0.17,91179,14.90,8.12,...,...,... dd,18.00,NYSE
A10 Networks,ATEN,5.95,6.38,5.83,6.32,-0.99,-13.54,2908890,9.94,5.83,...,...,... dd,-18.13,NYSE
AAC Holdings,AAC,9.12,9.17,9.00,9.03,-0.03,-0.33,103884,13.06,5.99,...,...,... dd,0.33,NYSE
AAR Corp.,AIR,41.36,41.40,40.76,41.15,0.13,0.32,255166,44.04,31.23,0.30,0.73,61.94,4.73,NYSE
Aaron's Inc.,AAN,41.48,41.56,40.39,40.40,-1.00,-2.42,776631,48.22,26.12,0.12,0.30,21.26,1.38,NYSE
ABB ADR,ABB,28.03,28.03,27.84,27.90,-0.17,-0.61,1080222,28.27,22.04,0.76,2.73,25.78,4.03,NYSE
Abbott Laboratories,ABT,58.76,59.10,58.63,58.99,0.55,0.94,4867435,59.60,39.25,1.12,1.90,46.04,3.36,NYSE
AbbVie,ABBV,103.00,104.84,102.55,104.36,1.87,1.82,5151063,104.84,59.27,2.84,2.72,25.39,7.91,NYSE
Abercrombie&Fitch,ANF,18.71,18.97,18.50,18.86,0.27,1.45,1580047,19.60,8.81,0.80,4.24,... dd,8.20,NYSE
ABM Industries,ABM,38.69,38.89,38.40,38.73,0.26,0.68,392750,45.12,36.61,0.70,1.81,617.70,2.68,NYSE
Acadia Realty Trust,AKR,25.32,25.41,25.15,25.27,0.06,0.24,327171,32.89,25.15,1.08,4.27,44.75,-7.64,NYSE
Accenture Cl A,ACN,159.10,160.47,158.81,160.21,2.25,1.42,2033155,160.63,112.31,2.66,1.66,28.36,4.65,NYSE
ACCO Brands,ACCO,12.80,12.80,12.47,12.80,0.10,0.79,289357,14.75,10.35,...,...,22.07,4.92,NYSE
Acorn International ADR,ATV,19.99,20.48,19.99,20.48,1.37,7.16,2519,20.92,7.83,...,...,... dd,16.09,NYSE
Actuant Cl A,ATU,25.65,25.68,25.20,25.40,-0.15,-0.59,514974,29.18,21.60,0.04,0.16,... dd,0.40,NYSE
Acuity Brands,AYI,161.20,165.23,161.20,163.80,3.21,2.00,1015257,225.36,153.28,0.52,0.32,22.02,-6.93,NYSE
Acushnet Holdings,GOLF,20.99,21.21,20.79,21.15,0.33,1.59,177044,21.64,15.16,0.48,2.27,20.14,0.33,NYSE
Adecoagro,AGRO,9.73,9.90,9.69,9.81,0.08,0.82,517471,13.29,8.33,...,...,44.39,-5.13,NYSE
Adient,ADNT,74.03,77.59,73.70,77.08,-4.83,-5.89,7035484,86.42,59.10,1.10,1.43,8.14,-2.06,NYSE
Adtalem Global Education,ATGE,46.65,46.65,45.40,45.60,-0.75,-1.62,667125,46.65,30.15,...,...,26.25,8.44,NYSE
Advance Auto Parts,AAP,114.74,116.24,112.98,115.35,1.45,1.27,1346481,174.82,78.81,0.24,0.21,24.18,15.71,NYSE
Advanced Disposal Services,ADSW,24.10,24.24,23.89,23.99,-0.04,-0.17,229228,25.71,20.94,...,...,... dd,0.21,NYSE
Advanced Drainage Systems,WMS,24.05,24.15,23.80,23.85,-0.10,-0.42,168452,25.90,17.90,0.28,1.17,64.46,...,NYSE
Advanced Semiconductor Engineering ADR,ASX,7.01,7.11,7.01,7.06,0.21,3.07,1590945,7.52,5.19,0.23,3.23,15.77,8.95,NYSE
AdvanSix,ASIX,42.79,43.34,39.64,39.98,-3.48,-8.01,783556,46.51,23.21,...,...,25.30,-4.97,NYSE
Advantage Oil&Gas,AAV,3.65,3.73,3.55,3.60,-0.10,-2.70,399755,7.35,3.55,...,...,13.90,-16.28,NYSE
AECOM,ACM,39.10,39.10,38.58,38.68,-0.18,-0.46,557561,39.51,30.15,...,...,18.07,4.12,NYSE
Aegean Marine Petroleum Network,ANW,4.70,4.75,4.55,4.60,-0.10,-2.13,246852,13.00,3.20,0.08,1.74,11.76,6.98,NYSE
Aegon ADR,AEG,6.86,6.90,6.83,6.86,0.05,0.73,5823639,6.91,4.73,0.31,4.45,8.41,8.89,NYSE
AerCap Holdings,AER,54.07,54.25,53.70,54.06,0.16,0.30,764226,54.70,41.54,...,...,8.79,2.76,NYSE
Aerohive Networks,HIVE,4.40,4.44,3.95,4.07,-1.63,-28.60,2750691,6.50,3.02,...,...,... dd,-30.19,NYSE
Aerojet Rocketdyne Holdings,AJRD,31.26,31.26,30.64,30.83,-0.12,-0.39,537798,36.25,17.69,...,...,37.37,-1.19,NYSE
AES,AES,10.77,10.85,10.70,10.72,0.04,0.37,6563236,12.06,10.00,0.52,4.85,... dd,-1.02,NYSE
Aetna,AET,185.17,185.66,184.13,185.10,0.46,0.25,1743353,192.37,116.04,2.00,1.08,34.28,2.61,NYSE
Affiliated Managers Group,AMG,204.41,208.50,202.92,207.68,4.67,2.30,328911,208.50,139.52,0.80,0.39,22.42,1.18,NYSE
AFLAC,AFL,87.03,88.27,86.53,87.82,1.43,1.66,2683593,91.73,66.50,1.80,2.05,12.74,0.05,NYSE
AGCO,AGCO,73.09,73.35,72.50,73.02,0.38,0.52,616718,75.95,58.00,0.56,0.77,28.75,2.23,NYSE
Agilent Technologies,A,71.72,72.31,71.59,72.06,0.83,1.17,1757852,72.47,47.05,0.60,0.83,34.31,7.60,NYSE
AG Mortgage Investment Trust,MITT,18.35,18.61,18.35,18.50,0.21,1.15,124246,19.95,17.05,1.90,10.27,6.47,-2.68,NYSE
Agnico-Eagle Mines,AEM,47.81,48.36,47.26,47.46,-0.47,-0.98,1379804,51.86,39.30,0.44,0.93,40.56,2.77,NYSE
Agree Realty,ADC,49.09,49.54,48.88,49.30,0.40,0.82,152346,53.65,44.28,2.08,4.22,24.17,-4.16,NYSE
A. H. Belo Series A,AHC,4.85,5.00,4.80,4.90,...,...,17962,6.65,4.35,0.32,6.53,... dd,2.08,NYSE
Aircastle,AYR,24.32,24.50,24.03,24.37,0.14,0.58,210548,25.98,20.84,1.12,4.60,11.95,4.19,NYSE
Air Lease,AL,49.28,49.57,48.95,49.22,0.04,0.08,780675,50.21,34.42,0.40,0.81,14.10,2.35,NYSE
Air Products&Chemicals,APD,168.25,169.16,167.20,168.56,1.81,1.09,781350,171.49,133.63,3.80,2.25,30.50,2.73,NYSE
AK Steel Holding,AKS,6.35,6.80,6.31,6.65,0.29,4.56,28020452,10.26,4.00,...,...,47.50,17.49,NYSE
Alamo Group,ALG,114.91,115.22,113.63,115.22,0.79,0.69,26902,119.58,70.53,0.44,0.38,27.60,2.08,NYSE
Alamos Gold,AGI,6.15,6.30,6.11,6.19,...,...,1997557,9.00,5.84,0.02,0.32,304.93,-4.92,NYSE
Alaska Air Group,ALK,71.67,72.53,70.74,70.82,-0.46,-0.65,2248362,101.43,61.10,1.20,1.69,11.36,-3.66,NYSE
Albany International Cl A,AIN,62.90,63.50,62.50,63.10,0.40,0.64,44691,65.65,43.45,0.68,1.08,47.44,2.69,NYSE
Albemarle,ALB,129.20,129.45,126.00,126.95,-1.05,-0.82,1923251,144.99,90.35,1.28,1.01,29.37,-0.74,NYSE
Alcoa,AA,56.03,57.04,55.58,56.99,0.75,1.33,7456932,57.50,29.55,...,...,37.25,5.79,NYSE
Alexander&Baldwin,ALEX,27.50,27.92,27.50,27.84,0.15,0.54,149986,46.96,27.27,...,...,112.30,0.36,NYSE
Alexander's Inc.,ALX,382.09,384.11,379.05,382.90,0.81,0.21,6149,441.54,376.17,17.00,4.44,23.23,-3.27,NYSE
Alexandria Real Estate Equities,ARE,125.46,126.14,124.25,125.50,0.57,0.46,1207869,134.37,106.89,3.60,2.87,142.18,-3.90,NYSE
Algonquin Power&Utilities,AQN,10.67,11.00,10.64,10.90,0.24,2.25,124978,11.34,8.45,0.47,4.28,28.56,-2.33,NYSE
Alibaba Group Holding ADR,BABA,183.30,184.80,179.32,183.83,1.43,0.78,21215014,192.49,95.26,...,...,53.21,6.61,NYSE
Alleghany,Y,586.72,596.11,586.72,593.64,9.31,1.59,66719,667.19,521.07,...,...,... dd,-0.41,NYSE
Allegheny Technologies,ATI,27.86,28.16,27.56,27.97,0.24,0.87,2301344,29.39,14.54,...,...,... dd,15.87,NYSE
Allegion,ALLE,84.64,84.64,83.55,84.21,0.14,0.17,736400,89.81,64.62,0.64,0.76,23.92,5.84,NYSE
Allergan,AGN,179.45,179.45,176.33,176.72,-1.94,-1.09,2177253,256.80,160.07,2.80,1.58,... dd,8.03,NYSE
Allete,ALE,73.50,74.01,73.03,73.85,0.37,0.50,290691,81.24,62.04,2.14,2.90,21.34,-0.69,NYSE
AllianceBernstein Holding,AB,26.95,27.25,26.70,27.05,0.30,1.12,186202,27.80,20.40,2.04,7.54,12.76,7.98,NYSE
Alliance Data Systems,ADS,260.38,262.15,257.73,258.26,0.19,0.07,876398,278.33,209.00,2.08,0.81,27.40,1.89,NYSE
Alliance One International,AOI,13.20,13.25,13.10,13.25,0.05,0.38,9391,19.15,9.85,...,...,... dd,...,NYSE
Alliant Energy,LNT,39.70,40.17,39.65,40.06,0.50,1.26,2336779,45.55,36.56,1.34,3.34,21.54,-5.98,NYSE
Allison Transmission Holdings,ALSN,44.25,44.83,43.97,44.60,0.43,0.97,1010418,45.69,32.93,0.60,1.35,19.69,3.55,NYSE
Allstate,ALL,102.51,103.99,102.28,103.94,1.81,1.77,1716875,105.36,73.90,1.48,1.42,15.35,-0.74,NYSE
Ally Financial,ALLY,30.54,30.71,30.20,30.62,0.31,1.02,3643866,30.95,18.11,0.52,1.70,14.18,5.01,NYSE
Alon USA Partners,ALDW,18.65,19.28,18.65,19.17,0.57,3.06,225175,19.28,8.65,1.72,8.97,16.67,12.17,NYSE
Alteryx Cl A,AYX,26.42,26.92,26.07,26.71,0.45,1.71,248688,29.16,14.61,...,...,... dd,5.70,NYSE
Altice USA Cl A,ATUS,22.28,22.32,21.50,21.86,-0.56,-2.50,3470876,35.29,17.80,...,...,...,2.97,NYSE
Altisource Residential,RESI,11.31,11.34,11.09,11.20,-0.11,-0.97,244715,15.66,10.37,0.60,5.36,... dd,-5.56,NYSE
Altria Group,MO,69.12,70.52,68.98,70.15,1.23,1.78,7556285,77.79,60.01,2.64,3.76,8.78,-1.76,NYSE
Aluminum Corp. of China ADR,ACH,17.55,17.55,17.23,17.37,-0.18,-1.03,86328,23.54,11.01,...,...,42.81,-3.12,NYSE
Amber Road,AMBR,7.37,7.87,7.29,7.83,0.52,7.11,152413,9.82,6.14,...,...,... dd,6.68,NYSE
Ambev ADR,ABEV,6.76,6.81,6.73,6.78,0.03,0.44,14324583,7.03,5.28,...,...,38.44,4.95,NYSE
AMC Entertainment Holding,AMC,13.70,13.95,13.65,13.75,0.10,0.73,1017076,34.90,10.80,0.80,5.82,... dd,-8.94,NYSE
Ameren,AEE,55.64,55.94,55.30,55.79,0.33,0.60,1506227,64.89,51.35,1.83,3.28,22.00,-5.42,NYSE
Ameresco,AMRC,8.85,9.10,8.85,8.95,0.05,0.56,86573,9.30,4.80,...,...,23.55,4.07,NYSE
America Movil ADR,AMX,17.42,17.80,17.42,17.59,0.22,1.27,2703417,19.50,12.00,0.31,1.78,32.27,2.57,NYSE
America Movil Cl A ADR,AMOV,17.58,17.64,17.58,17.64,0.30,1.70,847,19.11,12.00,0.31,1.77,32.35,3.71,NYSE
American Assets Trust,AAT,36.18,36.41,36.08,36.34,0.24,0.66,172324,44.83,35.82,1.08,2.97,55.06,-4.97,NYSE
American Axle&Manufacturing Holdings,AXL,18.47,19.63,18.47,19.59,1.18,6.41,4703701,21.25,13.38,...,...,6.71,15.03,NYSE
American Campus Communities,ACC,39.15,39.31,38.88,38.97,-0.03,-0.08,468749,51.70,38.77,1.76,4.52,95.05,-5.02,NYSE
American Eagle Outfitters,AEO,17.58,17.96,17.41,17.74,0.30,1.72,3093229,19.48,10.23,0.50,2.82,19.28,-5.64,NYSE
American Electric Power,AEP,68.18,68.55,67.74,68.25,0.75,1.11,2887095,78.07,62.14,2.48,3.63,17.87,-7.23,NYSE
American Equity Investment Life Holding,AEL,33.79,34.48,33.60,34.34,0.68,2.02,405155,34.49,22.23,0.26,0.76,11.92,11.75,NYSE
American Express,AXP,100.99,101.00,99.24,100.76,0.42,0.42,3955813,102.39,75.39,1.40,1.39,19.41,1.46,NYSE
American Financial Group,AFG,109.21,110.05,109.01,109.88,1.09,1.00,209228,110.05,85.57,1.40,1.27,14.12,1.23,NYSE
American Homes 4 Rent Cl A,AMH,20.42,20.46,20.25,20.42,0.10,0.49,2060498,23.98,20.25,0.20,0.98,... dd,-6.50,NYSE
American International Group,AIG,61.40,61.59,61.19,61.42,0.36,0.59,4793332,67.45,57.85,1.28,2.08,... dd,3.09,NYSE
American International Group WT,AIG%,19.90,20.04,19.60,19.78,0.25,1.28,224815,25.19,16.33,...,...,...,9.16,NYSE
American Midstream Partners,AMID,14.25,14.50,14.25,14.30,0.10,0.70,99323,18.40,11.10,1.65,11.54,... dd,7.12,NYSE
American Realty Investors,ARL,13.47,13.47,12.70,12.89,0.09,0.70,1023,14.50,5.93,...,...,... dd,0.31,NYSE
American Renal Associates Holdings,ARA,18.75,18.75,18.37,18.60,-0.06,-0.32,55743,23.30,9.91,...,...,... dd,6.90,NYSE
American States Water,AWR,55.30,55.74,54.88,55.54,0.60,1.09,242379,58.44,41.14,1.02,1.84,30.35,-4.09,NYSE
American Tower REIT,AMT,136.12,137.16,135.55,136.64,1.01,0.74,1971665,155.28,102.73,2.80,2.05,51.95,-4.23,NYSE
American Vanguard,AVD,21.85,21.85,21.60,21.80,0.10,0.46,110209,24.00,14.65,0.06,0.28,40.37,10.94,NYSE
American Water Works,AWK,82.09,82.80,81.98,82.51,0.29,0.35,1472346,92.37,71.00,1.66,2.01,31.14,-9.82,NYSE
AmeriGas Partners,APU,47.36,47.69,46.80,47.03,-0.32,-0.68,137540,50.00,42.00,3.80,8.08,43.95,1.73,NYSE
Ameriprise Financial,AMP,177.47,179.27,175.66,178.47,1.16,0.65,1162408,183.90,110.75,3.32,1.86,16.65,5.31,NYSE
AmerisourceBergen,ABC,99.77,101.85,99.77,101.30,1.75,1.76,1809135,101.85,71.90,1.52,1.50,54.76,10.32,NYSE
Ametek,AME,75.38,76.14,75.05,76.03,1.12,1.50,1185077,76.14,50.06,0.36,0.47,31.95,4.91,NYSE
Amira Nature Foods,ANFI,4.03,4.08,4.01,4.06,...,...,135611,7.05,4.01,...,...,4.72,-2.64,NYSE
AMN Healthcare Services,AMN,49.45,49.95,48.58,49.50,0.20,0.41,275598,51.75,33.61,...,...,20.71,0.51,NYSE
Ampco-Pittsburgh,AP,14.70,14.90,14.45,14.60,...,...,18827,18.59,12.15,0.36,2.47,... dd,17.74,NYSE
Amphenol Cl A,APH,91.95,93.00,91.12,92.85,1.57,1.72,921024,93.00,66.00,0.76,0.82,29.57,5.75,NYSE
Amplify Snack Brands,BETR,12.06,12.13,12.06,12.09,0.04,0.33,513475,12.32,4.78,...,...,80.60,0.67,NYSE
Amrep,AXR,7.20,7.20,7.11,7.11,-0.04,-0.56,5817,7.35,5.17,...,...,61.93,1.28,NYSE
Anadarko Petroleum,APC,58.75,59.52,57.91,58.97,0.42,0.72,4411308,71.97,39.96,0.20,0.34,... dd,9.94,NYSE
Anadarko Petroleum Un,AEUA,37.55,37.55,36.37,36.45,-1.58,-4.15,5794,48.28,30.95,3.75,10.29,...,5.16,NYSE
Andeavor,ANDV,119.64,121.71,119.21,121.13,1.98,1.66,1780264,121.71,75.11,2.36,1.95,24.60,5.94,NYSE
Andeavor Logistics,ANDX,54.96,54.96,52.61,53.44,-1.31,-2.39,526030,60.14,42.18,3.94,7.37,22.82,15.70,NYSE
AngloGold Ashanti ADR,AU,11.03,11.25,10.99,11.04,-0.08,-0.72,4002577,13.68,8.86,0.38,3.42,... dd,8.34,NYSE
Anheuser-Busch InBev ADR,BUD,115.83,116.40,115.41,115.98,0.44,0.38,3046776,126.50,103.55,3.77,3.25,58.30,3.96,NYSE
Anixter International,AXE,78.70,79.40,77.60,78.45,0.45,0.58,157738,88.60,62.40,...,...,18.29,3.22,NYSE
Annaly Capital Management,NLY,11.18,11.26,11.17,11.21,0.03,0.27,7262327,12.73,10.08,1.20,10.70,4.48,-5.72,NYSE
Antero Midstream GP,AMGP,20.77,20.99,20.50,20.89,-0.11,-0.52,682628,22.87,16.62,0.30,1.44,...,5.93,NYSE
Antero Midstream Partners,AM,31.90,32.00,30.71,30.95,-0.80,-2.52,351743,35.74,25.71,1.46,4.72,20.90,6.58,NYSE
Antero Resources,AR,19.74,19.94,19.39,19.78,...,...,2922146,26.60,17.59,...,...,... dd,4.11,NYSE
Anthem,ANTM,243.01,250.04,242.16,249.15,7.40,3.06,1687265,250.04,144.44,2.80,1.12,22.53,10.73,NYSE
Anthem Corporate Un,ANTX,58.82,60.64,58.82,60.44,1.65,2.81,250359,60.64,46.85,2.63,4.34,...,7.93,NYSE
Anworth Mortgage Asset,ANH,5.27,5.31,5.26,5.30,0.04,0.76,416035,6.35,5.07,0.60,11.32,11.28,-2.57,NYSE
Aon,AON,135.15,136.98,134.88,136.50,1.96,1.46,1009665,152.78,109.82,1.44,1.05,...,1.87,NYSE
A.O. Smith,AOS,65.47,65.76,64.99,65.59,0.52,0.80,622754,66.19,46.44,0.56,0.85,32.15,7.03,NYSE
Apache,APA,46.36,46.94,45.52,46.53,0.26,0.56,2732288,63.36,38.14,1.00,2.15,26.84,10.21,NYSE
Apartment Investment&Management,AIV,40.94,41.28,40.68,40.96,0.25,0.61,1188152,46.85,40.38,1.44,3.52,130.20,-6.29,NYSE
Apollo Commercial Real Estate Finance,ARI,18.36,18.47,18.35,18.40,0.11,0.60,1030904,19.91,16.98,1.84,10.00,8.82,-0.27,NYSE
Apollo Global Management Cl A,APO,35.07,35.70,34.80,35.42,0.34,0.97,493140,36.60,20.38,1.56,4.40,11.58,5.83,NYSE
Apple Hospitality REIT,APLE,19.69,19.99,19.62,19.91,0.29,1.48,1516674,20.68,17.49,1.20,6.03,19.71,1.53,NYSE
Applied Industrial Technologies,AIT,70.80,70.80,69.75,70.00,-0.25,-0.36,223227,71.60,54.00,1.16,1.66,19.66,2.79,NYSE
Aptargroup,ATR,86.77,87.28,86.51,86.84,0.60,0.70,247019,90.79,71.44,1.28,1.47,25.39,0.65,NYSE
Aptiv,APTV,92.38,94.18,91.93,93.56,1.00,1.08,2070347,94.18,57.83,0.88,0.94,18.24,10.29,NYSE
Aqua America,WTR,35.66,35.79,35.41,35.58,0.20,0.57,754918,39.55,29.41,0.82,2.30,26.75,-9.30,NYSE
Aquantia,AQ,10.74,11.24,10.56,11.22,0.55,5.15,142763,13.80,9.01,...,...,... dd,-0.97,NYSE
AquaVenture Holdings,WAAS,14.90,15.04,14.82,14.91,-0.01,-0.07,82105,20.67,10.87,...,...,... dd,-3.93,NYSE
Aramark,ARMK,44.22,44.62,44.09,44.62,0.62,1.41,1153678,44.62,32.87,0.42,0.94,29.95,4.40,NYSE
Arbor Realty Trust,ABR,8.49,8.53,8.44,8.49,0.05,0.59,255657,8.99,7.11,0.76,8.95,8.08,-1.74,NYSE
ARC Document Solutions,ARC,2.38,2.49,2.37,2.48,0.13,5.53,109597,5.09,2.30,...,...,... dd,-2.75,NYSE
ArcelorMittal ADR,MT,36.63,36.77,36.41,36.68,-0.03,-0.08,1865625,37.32,19.59,...,...,5.44,13.53,NYSE
Arch Coal,ARCH,95.32,96.17,94.27,95.20,0.72,0.76,442675,99.53,60.13,1.40,1.47,12.44,2.19,NYSE
Archer Daniels Midland,ADM,40.91,40.99,40.17,40.91,0.13,0.32,3479870,47.44,38.59,1.28,3.13,19.12,2.07,NYSE
Archrock,AROC,10.55,10.65,10.30,10.45,-0.05,-0.48,2380319,16.40,8.30,0.48,4.59,... dd,-0.48,NYSE
Arconic,ARNC,30.41,30.69,30.32,30.54,0.13,0.43,3155852,31.17,20.63,0.24,0.79,... dd,12.07,NYSE
Arcos Dorados Holdings Cl A,ARCO,9.60,9.85,9.50,9.80,0.25,2.62,544385,10.80,5.60,...,...,25.79,-5.31,NYSE
Ardagh Group Cl A,ARD,20.29,20.39,20.22,20.24,0.01,0.05,26774,24.54,19.55,0.56,2.77,155.10,-4.08,NYSE
Ardmore Shipping,ASC,7.85,7.85,7.55,7.70,-0.10,-1.28,324362,9.05,6.60,0.44,5.71,... dd,-3.75,NYSE
Ares Commercial Real Estate,ACRE,12.95,13.06,12.91,12.95,0.06,0.47,273200,14.22,12.48,1.08,8.34,11.33,0.39,NYSE
Ares Management,ARES,23.25,23.35,23.00,23.25,...,...,136724,23.80,17.15,1.64,7.05,42.27,16.25,NYSE
Argan,AGX,45.30,45.91,45.05,45.55,0.55,1.22,261245,76.70,41.79,1.00,2.20,8.42,1.22,NYSE
Arista Networks,ANET,255.91,264.61,255.49,262.81,10.04,3.97,891305,264.61,87.54,...,...,54.30,11.56,NYSE
Arlington Asset Investment Cl A,AI,11.84,11.89,11.73,11.86,0.02,0.17,363056,15.51,10.93,2.20,18.55,... dd,0.68,NYSE
Armada Hoffler Properties,AHH,14.48,14.62,14.42,14.61,0.14,0.97,322170,16.00,12.65,0.76,5.20,29.22,-5.92,NYSE
Armour Residential REIT,ARR,24.80,25.09,24.79,24.87,0.14,0.57,329272,27.60,20.81,2.28,9.17,4.92,-3.30,NYSE
Armstrong Flooring,AFI,16.61,16.95,16.47,16.91,0.47,2.86,78751,22.96,13.32,...,...,... dd,-0.06,NYSE
Armstrong World Industries,AWI,62.80,62.85,61.95,62.15,-0.05,-0.08,379422,64.60,38.45,...,...,23.36,2.64,NYSE
Arrow Electronics,ARW,83.69,84.34,83.33,83.83,0.51,0.61,375746,84.60,68.55,...,...,15.35,4.25,NYSE
Arthur J. Gallagher,AJG,63.84,64.14,63.53,64.05,0.63,0.99,594637,67.32,52.29,1.56,2.44,25.62,1.22,NYSE
Artisan Partners Asset Management,APAM,39.00,40.25,38.70,40.15,1.35,3.48,426621,40.65,26.30,2.40,5.98,21.64,1.65,NYSE
Asbury Automotive Group,ABG,73.05,73.65,72.47,72.60,-0.40,-0.55,124327,76.40,49.10,...,...,9.44,13.44,NYSE
Ashford Hospitality Prime,AHP,9.58,9.69,9.52,9.68,0.15,1.57,181748,14.87,8.74,0.64,6.61,... dd,-0.51,NYSE
Ashford Hospitality Trust,AHT,6.74,6.78,6.71,6.76,0.04,0.60,354336,8.23,5.68,0.48,7.10,... dd,0.45,NYSE
Ashland Global Holdings,ASH,72.75,72.91,71.80,72.55,...,...,558126,74.81,53.45,0.90,1.24,... dd,1.90,NYSE
Aspen Aerogels,ASPN,4.99,5.04,4.85,5.03,0.08,1.62,18365,5.20,3.84,...,...,... dd,3.07,NYSE
Aspen Insurance Holdings,AHL,39.05,39.10,38.45,38.85,0.05,0.13,485358,57.80,35.05,0.96,2.47,... dd,-4.31,NYSE
Associated Banc-Corp.,ASB,26.35,26.38,26.00,26.25,0.05,0.19,723411,26.70,20.95,0.56,2.13,17.98,3.35,NYSE
Associated Capital Group Cl A,AC,35.20,35.50,35.05,35.50,0.35,1.00,3837,39.35,32.20,0.20,0.56,... dd,4.11,NYSE
Assurant,AIZ,94.50,95.22,94.13,94.81,0.92,0.98,294297,106.98,86.00,2.24,2.36,22.65,-5.98,NYSE
Assured Guaranty,AGO,34.11,34.20,33.56,33.75,-0.25,-0.74,759654,45.73,32.97,0.57,1.69,4.85,-0.35,NYSE
AstraZeneca ADR,AZN,35.14,35.23,34.99,35.08,0.09,0.26,2839460,35.92,26.51,0.90,2.57,26.24,1.10,NYSE
Atento,ATTO,10.20,10.40,10.20,10.35,0.15,1.47,451849,12.90,7.70,...,...,36.44,1.97,NYSE
Athene Holding,ATH,51.47,52.29,50.96,51.61,0.30,0.58,1646445,55.22,45.15,...,...,7.56,-0.19,NYSE
At Home Group,HOME,31.85,32.87,31.42,32.29,0.65,2.05,352359,33.33,13.97,...,...,53.82,6.25,NYSE
