Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Integra LifeSciences Holdings, IART, 52.22, 53.23, 51.54, 53.18, 1.01, 1.94, 536259, 56.42, 40.51, 0.0, 0.0, 87.18, 11.12, NASDAQ Global
Varonis Systems, VRNS, 54.25, 55.35, 53.95, 55.15, 1.05, 1.94, 156744, 55.35, 25.2, 0.0, 0.0, 0.0, 13.59, NASDAQ Global
Petroleo Brasileiro ADR A, PBRA, 12.27, 12.74, 12.23, 12.66, 0.24, 1.93, 18793194, 12.75, 6.96, 0.0, 0.0, 34.9, 28.79, NYSE
Varian Medical Systems, VAR, 127.4, 130.29, 127.04, 129.46, 2.45, 1.93, 1689307, 130.29, 76.29, 0.0, 0.0, 104.07, 16.47, NYSE
Landstar System, LSTR, 112.2, 113.9, 111.2, 113.3, 2.15, 1.93, 324872, 113.9, 80.0, 0.4, 0.35, 31.39, 8.84, NASDAQ Global
Paccar, PCAR, 77.59, 78.79, 77.13, 78.71, 1.49, 1.93, 1747196, 78.79, 61.93, 1.0, 1.27, 20.18, 10.73, NASDAQ Global
Steven Madden, SHOO, 46.8, 47.55, 46.35, 47.5, 0.9, 1.93, 473603, 49.27, 33.5, 0.0, 0.0, 22.51, 1.71, NASDAQ Global
Alamo Group, ALG, 118.0, 120.58, 116.17, 120.13, 2.26, 1.92, 80421, 120.58, 70.53, 0.44, 0.37, 28.77, 6.43, NYSE
Lee Enterprises, LEE, 2.55, 2.7, 2.51, 2.65, 0.05, 1.92, 153570, 3.2, 1.75, 0.0, 0.0, 5.3, 12.77, NYSE
NextEra Energy Un, NEER, 56.31, 56.33, 55.71, 56.31, 1.06, 1.92, 173574, 58.03, 48.78, 3.06, 5.44, 0.0, 0.2, NYSE
TriNet Group, TNET, 43.32, 44.09, 43.09, 44.08, 0.83, 1.92, 237749, 45.25, 24.09, 0.0, 0.0, 23.32, -0.59, NYSE
Adobe Systems, ADBE, 198.5, 201.55, 198.25, 201.3, 3.79, 1.92, 2215941, 204.45, 112.26, 0.0, 0.0, 59.38, 14.87, NASDAQ Global
Ever-Glory International Group, EVK, 2.5, 2.7, 2.5, 2.65, 0.05, 1.92, 864, 3.0, 1.96, 0.0, 0.0, 3.79, 12.77, NASDAQ Global
JAKKS Pacific, JAKK, 2.9, 3.05, 2.55, 2.65, 0.05, 1.92, 2641041, 5.85, 2.2, 0.0, 0.0, 0.0, 12.77, NASDAQ Global
Netease ADR, NTES, 330.91, 341.04, 330.79, 335.91, 6.32, 1.92, 1451154, 377.64, 248.29, 2.88, 0.86, 23.25, -2.65, NASDAQ Global
Rent-A-Center, RCII, 11.48, 11.69, 11.35, 11.69, 0.22, 1.92, 741243, 13.89, 7.76, 0.32, 2.74, 0.0, 5.32, NASDAQ Global
Sundance Energy Australia ADR, SNDE, 8.12, 8.64, 8.03, 8.28, 0.16, 1.92, 5983, 17.0, 3.61, 0.0, 0.0, 0.0, 39.31, NASDAQ Global
Wingstop, WING, 46.83, 47.94, 46.33, 47.75, 0.9, 1.92, 356040, 47.94, 24.74, 0.28, 0.59, 66.32, 22.5, NASDAQ Global
Evoke Pharma, EVOK, 2.65, 2.7, 2.6, 2.67, 0.05, 1.91, 18641, 4.55, 2.19, 0.0, 0.0, 0.0, 18.14, NASDAQ Capital
Milestone Scientific, MLSS, 1.0, 1.03, 1.0, 1.02, 0.02, 1.91, 21787, 1.8, 0.91, 0.0, 0.0, 0.0, -13.63, NYSE American
CACI International Cl A, CACI, 139.3, 142.2, 139.0, 141.6, 2.65, 1.91, 100808, 147.31, 112.1, 0.0, 0.0, 21.04, 6.99, NYSE
Nucor, NUE, 68.4, 69.55, 68.09, 69.54, 1.3, 1.91, 2665550, 70.48, 51.67, 1.52, 2.19, 20.45, 9.37, NYSE
CommVault Systems, CVLT, 55.2, 56.45, 54.9, 55.9, 1.05, 1.91, 739576, 64.6, 47.61, 0.0, 0.0, 0.0, 6.48, NASDAQ Global
Gentherm, THRM, 31.55, 32.05, 31.35, 32.05, 0.6, 1.91, 198028, 40.8, 29.5, 0.0, 0.0, 17.71, 0.94, NASDAQ Global
Nova Measuring Instruments, NVMI, 26.93, 27.3, 26.45, 27.23, 0.51, 1.91, 245404, 31.88, 14.63, 0.0, 0.0, 16.5, 5.09, NASDAQ Global
Weyco Group, WEYS, 32.99, 33.78, 32.84, 33.61, 0.63, 1.91, 34448, 33.78, 23.75, 0.88, 2.62, 21.14, 13.09, NASDAQ Global
Globant, GLOB, 46.25, 46.99, 46.06, 46.75, 0.87, 1.9, 231435, 48.57, 32.11, 0.0, 0.0, 57.01, 0.62, NYSE
InterXion Holding, INXN, 60.77, 61.59, 60.09, 61.55, 1.15, 1.9, 498408, 61.59, 36.94, 0.0, 0.0, 97.79, 4.45, NYSE
United Rentals, URI, 184.69, 187.25, 180.44, 185.37, 3.46, 1.9, 1936302, 189.0, 100.62, 0.0, 0.0, 11.81, 7.83, NYSE
Insteel Industries, IIIN, 32.8, 33.33, 32.46, 33.22, 0.62, 1.9, 95098, 39.2, 23.2, 0.12, 0.36, 24.25, 17.3, NASDAQ Global
Werner Enterprises, WERN, 42.25, 42.95, 42.05, 42.85, 0.8, 1.9, 830456, 42.95, 24.2, 0.28, 0.65, 37.26, 10.87, NASDAQ Global
Bonso Electronics International, BNSO, 3.64, 3.68, 3.58, 3.65, 0.07, 1.89, 33004, 3.68, 1.96, 0.0, 0.0, 6.89, 48.98, NASDAQ Capital
Sigmatron International, SGMA, 9.25, 9.4, 9.08, 9.18, 0.17, 1.89, 8915, 11.61, 4.01, 0.0, 0.0, 16.69, -9.29, NASDAQ Capital
Zions Bancorp, ZION, 53.37, 54.07, 52.96, 54.02, 1.0, 1.89, 1642661, 54.88, 38.43, 0.64, 1.18, 20.65, 6.28, NASDAQ Global
Emerson Electric, EMR, 72.9, 74.05, 72.68, 74.05, 1.37, 1.88, 2681616, 74.45, 56.77, 1.94, 2.62, 33.92, 6.26, NYSE
Hexcel, HXL, 66.51, 67.97, 65.31, 67.62, 1.25, 1.88, 1068082, 69.27, 49.2, 0.5, 0.74, 21.88, 9.33, NYSE
Juniper Networks, JNPR, 27.98, 28.21, 27.59, 28.19, 0.52, 1.88, 2936486, 30.96, 23.87, 0.4, 1.42, 16.68, -1.09, NYSE
Square Cl A, SQ, 45.5, 46.25, 44.85, 45.97, 0.85, 1.88, 10884684, 49.56, 13.84, 0.0, 0.0, 0.0, 32.59, NYSE
BHP Billiton ADR, BBL, 44.52, 44.9, 44.36, 44.78, 0.82, 1.87, 1945872, 45.3, 28.73, 1.72, 3.84, 20.29, 11.12, NYSE
Kansas City Southern, KSU, 111.73, 113.54, 111.38, 113.5, 2.08, 1.87, 968202, 114.85, 81.54, 1.44, 1.27, 12.32, 7.87, NYSE
Manhattan Associates, MANH, 53.0, 54.05, 52.8, 53.92, 0.99, 1.87, 530745, 54.21, 40.75, 0.0, 0.0, 30.99, 8.84, NASDAQ Global
Microsoft, MSFT, 93.12, 94.06, 92.58, 94.06, 1.73, 1.87, 23875542, 94.06, 62.75, 1.68, 1.79, 31.99, 9.96, NASDAQ Global
National Instruments, NATI, 46.18, 46.97, 44.74, 46.93, 0.86, 1.87, 430708, 46.97, 29.8, 0.84, 1.79, 55.87, 12.73, NASDAQ Global
RLJ Entertainment, RLJE, 3.79, 3.9, 3.79, 3.88, 0.07, 1.86, 6598, 4.61, 1.77, 0.0, 0.0, 0.0, 5.49, NASDAQ Capital
Crown Castle International, CCI, 110.35, 110.87, 108.75, 110.63, 2.02, 1.86, 3241712, 114.97, 86.22, 4.2, 3.8, 108.46, -0.34, NYSE
Vulcan Materials, VMC, 139.02, 141.2, 138.54, 141.11, 2.57, 1.86, 1548438, 141.2, 108.95, 1.0, 0.71, 49.34, 9.92, NYSE
Adamas Pharmaceuticals, ADMS, 40.99, 41.74, 39.89, 41.73, 0.76, 1.86, 645932, 44.0, 13.5, 0.0, 0.0, 0.0, 23.13, NASDAQ Global
National Vision Holdings, EYE, 38.2, 39.74, 37.9, 38.86, 0.71, 1.86, 142049, 43.8, 27.19, 0.0, 0.0, 0.0, -4.31, NASDAQ Global
Rimini Street, RMNI, 8.75, 8.79, 8.72, 8.78, 0.16, 1.86, 5104, 10.4, 6.48, 0.0, 0.0, 0.0, 11.0, NASDAQ Global
United-Guardian, UG, 18.92, 19.2, 18.65, 19.2, 0.35, 1.86, 8625, 21.33, 13.75, 1.0, 5.21, 24.62, 3.78, NASDAQ Global
CPFL Energia ADR, CPL, 13.13, 13.27, 13.13, 13.23, 0.24, 1.85, 79059, 17.69, 10.63, 0.27, 2.06, 25.44, 15.04, NYSE
MuleSoft Cl A, MULE, 25.02, 25.34, 24.89, 25.34, 0.46, 1.85, 580466, 29.0, 19.4, 0.0, 0.0, 0.0, 8.94, NYSE
Norfolk Southern, NSC, 148.79, 151.37, 148.43, 150.97, 2.74, 1.85, 2088032, 157.15, 109.27, 2.88, 1.91, 8.06, 4.19, NYSE
American Superconductor, AMSC, 5.4, 5.59, 5.31, 5.5, 0.1, 1.85, 210347, 7.82, 2.89, 0.0, 0.0, 0.0, 51.52, NASDAQ Global
Equity Bancshares Cl A, EQBK, 35.47, 36.05, 35.31, 35.78, 0.65, 1.85, 71084, 36.98, 29.13, 0.0, 0.0, 26.31, 1.04, NASDAQ Global
Take-Two Interactive Software, TTWO, 117.97, 119.37, 116.82, 119.37, 2.17, 1.85, 1197808, 120.62, 52.88, 0.0, 0.0, 109.51, 8.74, NASDAQ Global
AGCO, AGCO, 72.85, 74.34, 72.66, 74.03, 1.34, 1.84, 568872, 75.95, 58.0, 0.56, 0.76, 29.15, 3.64, NYSE
Applied Industrial Technologies, AIT, 74.05, 75.35, 73.7, 74.7, 1.35, 1.84, 351891, 75.35, 54.0, 1.2, 1.61, 19.97, 9.69, NYSE
J.C. Penney, JCP, 3.8, 3.95, 3.77, 3.88, 0.07, 1.84, 10048979, 7.42, 2.35, 0.0, 0.0, 0.0, 22.78, NYSE
Keysight Technologies, KEYS, 46.02, 46.58, 45.82, 46.58, 0.84, 1.84, 385963, 46.9, 35.05, 0.0, 0.0, 77.63, 11.97, NYSE
Pure Storage Cl A, PSTG, 19.67, 19.91, 19.22, 19.91, 0.36, 1.84, 3962448, 19.91, 9.12, 0.0, 0.0, 0.0, 25.54, NYSE
HMS Holdings, HMSY, 17.41, 17.96, 17.39, 17.73, 0.32, 1.84, 369484, 20.9, 11.01, 0.0, 0.0, 59.1, 4.6, NASDAQ Global
Omnicell, OMCL, 51.7, 52.65, 51.25, 52.45, 0.95, 1.84, 160976, 55.4, 34.7, 0.0, 0.0, 0.0, 8.14, NASDAQ Global
Core Molding Technologies, CMT, 20.88, 21.15, 20.6, 21.14, 0.38, 1.83, 47310, 24.5, 14.42, 0.2, 0.95, 24.3, -2.58, NYSE American
Credit Suisse Group ADR, CS, 19.8, 19.98, 19.78, 19.98, 0.36, 1.83, 2269265, 19.98, 13.28, 0.72, 3.58, 0.0, 11.93, NYSE
Fortress Transportation&Infrastructure Investors, FTAI, 18.1, 18.5, 17.98, 18.33, 0.33, 1.83, 361206, 20.13, 14.24, 1.32, 7.2, 0.0, -8.03, NYSE
Halyard Health, HYH, 48.72, 49.5, 47.74, 49.4, 0.89, 1.83, 270405, 50.99, 35.24, 0.0, 0.0, 41.51, 6.97, NYSE
Endurance International Group Holdings, EIGI, 8.3, 8.45, 8.15, 8.35, 0.15, 1.83, 321329, 9.85, 6.2, 0.0, 0.0, 0.0, -0.6, NASDAQ Global
Horizon Bancorp, HBNC, 29.5, 30.02, 29.18, 30.0, 0.54, 1.83, 213144, 30.02, 24.2, 0.52, 1.73, 20.83, 7.91, NASDAQ Global
Invuity, IVTY, 5.5, 5.55, 5.3, 5.55, 0.1, 1.83, 109647, 9.7, 5.05, 0.0, 0.0, 0.0, -10.48, NASDAQ Global
iRobot, IRBT, 93.18, 94.4, 92.18, 94.36, 1.7, 1.83, 502802, 109.78, 52.12, 0.0, 0.0, 44.93, 23.02, NASDAQ Global
United Bancshares, UBOH, 22.2, 22.2, 22.2, 22.2, 0.4, 1.83, 298, 23.77, 19.45, 0.48, 2.16, 0.0, -0.0, NASDAQ Global
US Ecology, ECOL, 52.25, 52.95, 51.95, 52.95, 0.95, 1.83, 49699, 55.75, 44.5, 0.72, 1.36, 44.13, 3.82, NASDAQ Global
Western Digital, WDC, 86.75, 89.63, 86.71, 89.6, 1.61, 1.83, 8075147, 95.77, 71.38, 2.0, 2.23, 74.05, 12.66, NASDAQ Global
Big Lots, BIG, 62.6, 63.28, 61.93, 63.27, 1.13, 1.82, 643337, 63.28, 45.1, 1.0, 1.58, 16.18, 12.68, NYSE
Nordstrom, JWN, 49.54, 50.4, 49.05, 50.4, 0.9, 1.82, 2391740, 53.0, 37.79, 1.48, 2.94, 17.75, 6.37, NYSE
Affimed, AFMD, 1.4, 1.4, 1.35, 1.4, 0.02, 1.82, 247538, 2.95, 1.15, 0.0, 0.0, 0.0, 7.69, NASDAQ Global
Natural Alternatives International, NAII, 11.1, 11.2, 11.0, 11.2, 0.2, 1.82, 19960, 11.83, 8.25, 0.0, 0.0, 12.17, 8.74, NASDAQ Global
Netflix, NFLX, 271.49, 274.6, 268.76, 274.6, 4.9, 1.82, 10673735, 274.6, 138.26, 0.0, 0.0, 219.68, 43.05, NASDAQ Global
Herbalife, HLF, 78.54, 80.13, 78.54, 79.97, 1.42, 1.81, 1014225, 80.13, 50.7, 1.2, 1.5, 18.13, 18.09, NYSE
Roper Technologies, ROP, 279.63, 284.22, 278.53, 284.14, 5.06, 1.81, 279131, 284.22, 188.36, 1.65, 0.58, 41.24, 9.71, NYSE
Momo ADR, MOMO, 30.29, 30.79, 29.81, 30.3, 0.54, 1.81, 6303156, 46.69, 21.53, 0.0, 0.0, 20.62, 23.77, NASDAQ Global
American Public Education, APEI, 25.1, 25.5, 24.7, 25.45, 0.45, 1.8, 64415, 27.4, 17.4, 0.0, 0.0, 21.21, 1.6, NASDAQ Global
Orexigen Therapeutics, OREX, 1.11, 1.18, 1.09, 1.13, 0.02, 1.8, 236674, 5.7, 1.08, 0.0, 0.0, 0.0, -12.4, NASDAQ Global
NovaGold Resources, NG, 3.96, 3.98, 3.81, 3.97, 0.07, 1.79, 2498014, 6.21, 3.35, 0.0, 0.0, 0.0, 1.02, NYSE American
China Life Insurance ADR, LFC, 17.0, 17.08, 16.94, 17.08, 0.3, 1.79, 588291, 17.85, 13.59, 0.17, 1.02, 20.17, 9.42, NYSE
Controladora Vuela Compania de Aviacion ADR, VLRS, 8.36, 8.53, 8.22, 8.52, 0.15, 1.79, 785850, 16.0, 7.71, 0.0, 0.0, 0.0, 6.23, NYSE
H.B. Fuller, FUL, 54.0, 55.02, 53.61, 54.53, 0.96, 1.79, 690449, 58.74, 48.2, 0.6, 1.1, 48.26, 1.23, NYSE
Nutrien, NTR, 53.22, 54.07, 52.8, 54.0, 0.95, 1.79, 1516000, 56.18, 51.51, 0.0, 0.0, 0.0, -1.37, NYSE
Vertex Pharmaceuticals, VRTX, 167.14, 169.3, 166.1, 169.21, 2.97, 1.79, 1432063, 169.3, 82.66, 0.0, 0.0, 216.94, 12.91, NASDAQ Global
Wix.com, WIX, 61.4, 62.5, 60.6, 62.4, 1.1, 1.79, 329633, 86.15, 50.9, 0.0, 0.0, 0.0, 8.43, NASDAQ Global
Porter Bancorp, PBIB, 13.8, 14.27, 13.8, 13.99, 0.24, 1.78, 17428, 15.55, 8.11, 0.0, 0.0, 2.28, -2.27, NASDAQ Capital
Interactive Brokers Group, IBKR, 63.23, 64.26, 62.88, 64.2, 1.12, 1.78, 690718, 65.58, 33.01, 0.4, 0.62, 59.55, 8.43, NASDAQ Global
MYnd Analytics, MYND, 3.46, 3.46, 3.34, 3.4, 0.06, 1.77, 4393, 8.25, 2.8, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
GlaxoSmithKline ADR, GSK, 38.94, 39.05, 38.78, 39.04, 0.68, 1.77, 4270849, 44.53, 34.52, 2.06, 5.27, 32.39, 10.06, NYSE
Cypress Semiconductor, CY, 17.22, 17.29, 16.94, 17.27, 0.3, 1.77, 7924921, 17.9, 11.63, 0.44, 2.55, 0.0, 13.32, NASDAQ Global
Cogentix Medical, CGNT, 2.86, 2.93, 2.76, 2.89, 0.05, 1.76, 35012, 3.34, 1.55, 0.0, 0.0, 0.0, -8.25, NASDAQ Capital
AFLAC, AFL, 89.41, 91.04, 89.41, 90.99, 1.57, 1.76, 1763014, 91.73, 66.5, 1.8, 1.98, 13.2, 3.66, NYSE
Universal Health Services Cl B, UHS, 119.28, 121.35, 118.7, 121.23, 2.1, 1.76, 773864, 129.74, 95.26, 0.4, 0.33, 16.65, 6.95, NYSE
Blackbaud, BLKB, 95.32, 96.9, 94.71, 96.73, 1.67, 1.76, 162694, 104.55, 61.98, 0.48, 0.5, 88.74, 2.37, NASDAQ Global
Sportsman's Warehouse Holdings, SPWH, 5.12, 5.33, 5.06, 5.2, 0.09, 1.76, 198301, 8.03, 3.4, 0.0, 0.0, 10.0, -21.33, NASDAQ Global
Wilhelmina International, WHLM, 6.62, 6.81, 6.5, 6.72, 0.12, 1.75, 15801, 8.73, 5.67, 0.0, 0.0, 0.0, 3.79, NASDAQ Capital
Black Hills, BKH, 56.38, 57.16, 55.74, 57.1, 0.98, 1.75, 803793, 72.02, 52.5, 1.9, 3.33, 21.79, -5.01, NYSE
Celadon Group, CGI, 5.65, 5.85, 5.65, 5.8, 0.1, 1.75, 227792, 9.5, 1.3, 0.08, 1.38, 0.0, -9.38, NYSE
Amazon.com, AMZN, 1392.01, 1402.53, 1380.91, 1402.05, 24.1, 1.75, 4532158, 1402.53, 803.0, 0.0, 0.0, 355.85, 19.89, NASDAQ Global
Interface, TILE, 25.7, 26.25, 25.45, 26.15, 0.45, 1.75, 277195, 26.25, 17.18, 0.26, 0.99, 30.76, 3.98, NASDAQ Global
Spartan Motors, SPAR, 14.35, 14.5, 14.1, 14.5, 0.25, 1.75, 128661, 18.1, 6.3, 0.1, 0.69, 35.37, -7.94, NASDAQ Global
Vaalco Energy, EGY, 0.81, 0.82, 0.8, 0.82, 0.01, 1.74, 132380, 1.32, 0.68, 0.0, 0.0, 20.44, 17.27, NYSE
Apogee Enterprises, APOG, 45.38, 46.33, 45.17, 46.09, 0.79, 1.74, 260012, 61.0, 40.03, 0.63, 1.37, 16.58, 0.79, NASDAQ Global
Codexis, CDXS, 8.6, 8.9, 8.53, 8.75, 0.15, 1.74, 106034, 9.45, 3.6, 0.0, 0.0, 0.0, 4.79, NASDAQ Global
Jazz Pharmaceuticals, JAZZ, 154.13, 155.91, 153.12, 155.79, 2.67, 1.74, 334275, 163.75, 117.16, 0.0, 0.0, 25.67, 15.7, NASDAQ Global
Nanometrics, NANO, 25.94, 26.52, 25.9, 26.28, 0.45, 1.74, 112424, 32.42, 23.73, 0.0, 0.0, 14.68, 5.46, NASDAQ Global
Sabre, SABR, 20.76, 21.16, 20.63, 21.1, 0.36, 1.74, 1241494, 25.02, 17.3, 0.56, 2.65, 31.63, 2.93, NASDAQ Global
Trupanion, TRUP, 35.17, 35.85, 34.87, 35.6, 0.61, 1.74, 212713, 35.85, 13.88, 0.0, 0.0, 0.0, 21.63, NASDAQ Global
Pyxis Tankers, PXS, 1.8, 1.82, 1.67, 1.76, 0.03, 1.73, 510739, 12.22, 0.9, 0.0, 0.0, 0.0, -45.34, NASDAQ Capital
Electromed, ELMD, 5.8, 5.96, 5.73, 5.87, 0.1, 1.73, 20698, 7.96, 3.89, 0.0, 0.0, 23.48, -3.29, NYSE American
BP Midstream Partners, BPMP, 21.24, 21.74, 20.7, 21.15, 0.36, 1.73, 68349, 23.0, 16.85, 0.0, 0.0, 0.0, 2.82, NYSE
Manchester United Cl A, MANU, 20.35, 20.55, 20.16, 20.55, 0.35, 1.73, 18027, 22.15, 14.8, 0.36, 1.75, 57.77, 3.79, NYSE
ManpowerGroup, MAN, 134.15, 136.18, 133.6, 136.02, 2.31, 1.73, 191182, 136.18, 91.13, 1.86, 1.37, 20.24, 7.86, NYSE
Western Union, WU, 20.9, 21.18, 20.78, 21.16, 0.36, 1.73, 3367975, 22.21, 18.39, 0.7, 3.31, 46.0, 11.31, NYSE
AXT, AXTI, 8.75, 8.9, 8.66, 8.8, 0.15, 1.73, 288989, 10.75, 5.1, 0.0, 0.0, 36.67, 1.15, NASDAQ Global
CyrusOne, CONE, 57.81, 58.84, 57.03, 58.82, 1.0, 1.73, 925496, 65.73, 46.41, 1.68, 2.86, 0.0, -1.19, NASDAQ Global
IDT Cl B, IDT, 11.06, 11.24, 10.92, 11.23, 0.19, 1.72, 134099, 20.43, 10.11, 0.76, 6.77, 0.0, 5.94, NYSE
Unum Group, UNM, 55.03, 55.81, 54.85, 55.74, 0.94, 1.72, 1554852, 58.73, 43.55, 0.92, 1.65, 13.08, 1.55, NYSE
Lonestar Resources US Cl A, LONE, 4.67, 4.74, 4.59, 4.74, 0.08, 1.72, 53321, 7.38, 2.43, 0.0, 0.0, 0.0, 19.4, NASDAQ Global
Cyclacel Pharmaceuticals, CYCC, 1.74, 1.82, 1.73, 1.78, 0.03, 1.71, 264109, 10.9, 1.5, 0.0, 0.0, 0.0, 2.3, NASDAQ Capital
Issuer Direct, ISDR, 17.75, 17.8, 17.75, 17.8, 0.3, 1.71, 2388, 18.95, 8.6, 0.2, 1.12, 32.96, -3.0, NYSE American
American Axle&Manufacturing Holdings, AXL, 18.29, 18.5, 18.17, 18.49, 0.31, 1.71, 1070984, 21.25, 13.38, 0.0, 0.0, 6.33, 8.57, NYSE
Companhia Paranaense de Energia-COPEL ADR, ELP, 7.58, 7.73, 7.54, 7.72, 0.13, 1.71, 799180, 11.43, 6.7, 0.0, 0.0, 7.79, 1.18, NYSE
Empresa Distribuidora y Comercializadora Norte Cl B ADR, EDN, 61.96, 63.29, 61.96, 62.55, 1.05, 1.71, 52892, 63.29, 28.88, 0.0, 0.0, 34.18, 25.86, NYSE
Sanofi ADR, SNY, 45.65, 45.86, 45.44, 45.76, 0.77, 1.71, 2112590, 50.65, 39.71, 1.64, 3.59, 22.48, 6.42, NYSE
Speedway Motorsports, TRK, 20.03, 20.28, 19.89, 20.24, 0.34, 1.71, 23944, 23.47, 16.8, 0.6, 2.96, 23.81, 7.26, NYSE
TopBuild, BLD, 77.47, 78.49, 76.75, 78.4, 1.32, 1.71, 164765, 78.49, 36.69, 0.0, 0.0, 38.75, 3.51, NYSE
WestRock, WRK, 69.83, 71.55, 69.16, 70.27, 1.18, 1.71, 1795020, 71.55, 49.23, 1.72, 2.45, 25.42, 11.17, NYSE
Houghton Mifflin Harcourt, HMHC, 8.8, 8.95, 8.65, 8.9, 0.15, 1.71, 477312, 13.95, 8.05, 0.0, 0.0, 0.0, -4.3, NASDAQ Global
Quest Resource Holding, QRHC, 2.38, 2.48, 2.37, 2.39, 0.04, 1.7, 7380, 3.0, 1.03, 0.0, 0.0, 0.0, 3.91, NASDAQ Capital
Baxter International, BAX, 71.5, 72.26, 70.73, 72.26, 1.21, 1.7, 2779747, 72.26, 46.05, 0.64, 0.89, 38.91, 11.79, NYSE
Build-A-Bear Workshop, BBW, 8.8, 9.15, 8.68, 8.95, 0.15, 1.7, 86382, 12.25, 7.25, 0.0, 0.0, 49.72, -2.72, NYSE
Murphy Oil, MUR, 34.43, 34.79, 34.16, 34.79, 0.58, 1.7, 1326043, 35.16, 22.21, 1.0, 2.87, 0.0, 12.05, NYSE
Pzena Investment Management, PZN, 12.28, 12.65, 12.28, 12.54, 0.21, 1.7, 32837, 13.15, 8.25, 0.12, 0.96, 17.66, 17.53, NYSE
ArcBest, ARCB, 38.3, 39.15, 38.1, 38.85, 0.65, 1.7, 190267, 39.7, 16.95, 0.32, 0.82, 41.77, 8.67, NASDAQ Global
Everbridge, EVBG, 33.15, 33.72, 32.96, 33.51, 0.56, 1.7, 127825, 33.85, 16.63, 0.0, 0.0, 0.0, 12.75, NASDAQ Global
Loop Industries, LOOP, 16.5, 16.75, 16.5, 16.75, 0.28, 1.7, 4746, 19.0, 4.0, 0.0, 0.0, 0.0, 15.67, NASDAQ Global
Corning, GLW, 33.97, 34.38, 33.85, 34.38, 0.57, 1.69, 5869972, 35.1, 25.97, 0.62, 1.8, 14.63, 7.47, NYSE
Lincoln National, LNC, 83.82, 84.81, 83.14, 84.81, 1.41, 1.69, 1061713, 85.2, 61.45, 1.32, 1.56, 13.27, 10.33, NYSE
United States Steel, X, 40.5, 41.27, 39.87, 40.95, 0.68, 1.69, 7167389, 41.83, 18.55, 0.2, 0.49, 61.12, 16.37, NYSE
LivePerson, LPSN, 11.8, 12.07, 11.7, 12.0, 0.2, 1.69, 274396, 15.1, 5.42, 0.0, 0.0, 0.0, 4.35, NASDAQ Global
NuCana ADR, NCNA, 27.88, 29.23, 26.25, 28.25, 0.47, 1.69, 298443, 29.23, 9.32, 0.0, 0.0, 0.0, 179.43, NASDAQ Global
Shiloh Industries, SHLO, 7.11, 7.43, 7.08, 7.23, 0.12, 1.69, 95835, 16.69, 6.88, 0.0, 0.0, 0.0, -11.83, NASDAQ Global
Melrose Bancorp, MELR, 19.7, 19.95, 19.6, 19.7, 0.32, 1.68, 10548, 20.0, 16.2, 0.0, 0.0, 21.65, -1.5, NASDAQ Capital
Qualstar, QBAK, 8.63, 8.8, 8.61, 8.79, 0.15, 1.68, 33446, 13.2, 3.2, 0.0, 0.0, 0.0, 4.58, NASDAQ Capital
Alcoa, AA, 53.55, 54.4, 53.28, 54.0, 0.89, 1.68, 2717059, 57.5, 29.55, 0.0, 0.0, 46.96, 0.24, NYSE
Amphenol Cl A, APH, 91.74, 92.73, 90.94, 92.73, 1.53, 1.68, 1492243, 93.62, 66.0, 0.76, 0.82, 45.23, 5.62, NYSE
FTI Consulting, FCN, 43.5, 44.24, 43.2, 44.11, 0.73, 1.68, 195937, 45.27, 31.65, 0.0, 0.0, 35.86, 2.68, NYSE
Wal-Mart Stores, WMT, 107.0, 108.41, 106.68, 108.39, 1.79, 1.68, 6021686, 108.41, 65.28, 2.04, 1.88, 28.83, 9.76, NYSE
Cutera, CUTR, 50.75, 51.9, 50.55, 51.4, 0.85, 1.68, 95955, 52.9, 18.2, 0.0, 0.0, 65.9, 13.34, NASDAQ Global
Microsemi, MSCC, 62.95, 63.02, 61.8, 62.77, 1.04, 1.68, 2993300, 65.65, 46.09, 0.0, 0.0, 36.07, 21.53, NASDAQ Global
PC-Tel, PCTI, 7.16, 7.33, 7.15, 7.28, 0.12, 1.68, 33515, 8.48, 5.36, 0.22, 3.02, 0.0, -1.22, NASDAQ Global
TE Connectivity, TEL, 103.25, 105.06, 102.73, 104.35, 1.71, 1.67, 2203187, 108.23, 71.93, 1.6, 1.53, 30.16, 9.8, NYSE
Teradata, TDC, 40.23, 40.87, 39.95, 40.86, 0.67, 1.67, 834395, 40.87, 27.05, 0.0, 0.0, 83.39, 6.24, NYSE
Boston Private Financial Holdings, BPFH, 15.1, 15.25, 15.0, 15.2, 0.25, 1.67, 246548, 17.88, 13.95, 0.48, 3.16, 36.19, -1.62, NASDAQ Global
Lam Research, LRCX, 201.95, 206.42, 200.28, 202.57, 3.32, 1.67, 4702407, 219.7, 113.2, 2.0, 0.99, 22.33, 10.05, NASDAQ Global
Ollie's Bargain Outlet Holdings, OLLI, 57.15, 58.1, 56.8, 57.95, 0.95, 1.67, 356274, 58.1, 28.9, 0.0, 0.0, 45.63, 8.83, NASDAQ Global
Skywest, SKYW, 54.05, 55.15, 53.7, 54.9, 0.9, 1.67, 400314, 55.93, 30.4, 0.32, 0.58, 0.0, 3.39, NASDAQ Global
