Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg, Exchange
Wyndham Worldwide, WYN, 124.47, 125.69, 123.78, 125.02, 0.06, 0.05, 1109292, 127.96, 77.74, 2.32, 1.86, 22.45, 7.9, NYSE
BHP Billiton ADR, BBL, 45.2, 45.27, 44.73, 44.8, 0.02, 0.04, 2157696, 45.3, 28.73, 1.72, 3.84, 20.3, 11.17, NYSE
Cadence Bancorp, CADE, 28.23, 28.48, 28.16, 28.32, 0.01, 0.04, 156940, 28.77, 20.0, 0.0, 0.0, 23.09, 4.42, NYSE
Dollar General, DG, 105.21, 105.82, 104.71, 105.34, 0.04, 0.04, 1913701, 105.82, 65.97, 1.04, 0.99, 23.31, 13.26, NYSE
GATX, GATX, 71.71, 72.96, 71.56, 72.04, 0.03, 0.04, 455196, 72.96, 55.82, 1.76, 2.44, 5.6, 15.89, NYSE
Huaneng Power International ADR, HNP, 26.63, 26.72, 26.53, 26.55, 0.01, 0.04, 47602, 31.85, 24.4, 1.68, 6.31, 29.6, 6.2, NYSE
Enel Generacion Chile ADR, EOCC, 28.74, 28.89, 28.54, 28.78, 0.01, 0.03, 219117, 29.1, 18.36, 0.46, 1.59, 14.88, 6.95, NYSE
Norbord, OSB, 39.0, 39.33, 38.81, 38.95, 0.01, 0.03, 137534, 41.88, 24.55, 1.9, 4.87, 9.99, 15.2, NYSE
Pfizer, PFE, 39.0, 39.43, 38.77, 39.02, 0.01, 0.03, 32779643, 39.43, 30.93, 1.36, 3.49, 24.09, 7.73, NYSE
Teck Resources Cl B, TECK, 29.45, 29.97, 29.18, 29.37, 0.01, 0.03, 2903153, 30.79, 14.56, 0.16, 0.53, 9.27, 12.23, NYSE
Xerox, XRX, 32.79, 32.97, 32.69, 32.84, 0.01, 0.03, 967105, 34.13, 26.48, 1.0, 3.05, 0.0, 12.66, NYSE
CGI Group Cl A, GIB, 55.94, 56.62, 55.91, 56.38, 0.01, 0.02, 187997, 56.62, 45.81, 0.0, 0.0, 21.77, 3.77, NYSE
LINE ADR, LN, 45.38, 45.51, 45.22, 45.38, 0.01, 0.02, 60669, 47.4, 30.9, 0.0, 0.0, 89.02, 10.71, NYSE
ResMed, RMD, 102.8, 103.58, 102.44, 102.82, 0.02, 0.02, 645749, 104.78, 66.18, 1.4, 1.36, 51.41, 21.41, NYSE
Aegon ADR, AEG, 6.96, 7.02, 6.96, 6.98, 0.0, 0.0, 1904168, 7.02, 4.73, 0.31, 4.37, 8.56, 10.79, NYSE
AMC Entertainment Holding, AMC, 12.8, 12.95, 12.65, 12.85, 0.0, 0.0, 1793971, 34.65, 10.8, 0.8, 6.23, 0.0, -14.9, NYSE
Amplify Snack Brands, BETR, 12.02, 12.02, 12.0, 12.0, 0.0, 0.0, 843949, 12.32, 4.78, 0.0, 0.0, 80.0, -0.08, NYSE
ARC Document Solutions, ARC, 2.43, 2.48, 2.38, 2.44, 0.0, 0.0, 78874, 4.9, 2.3, 0.0, 0.0, 0.0, -4.31, NYSE
Atlantic Power, AT, 2.2, 2.25, 2.2, 2.2, 0.0, 0.0, 280625, 2.7, 2.2, 0.09, 4.11, 0.0, -6.38, NYSE
AXIS Capital Holdings, AXS, 50.38, 50.92, 50.14, 50.47, 0.0, 0.0, 592708, 71.06, 47.98, 1.56, 3.09, 0.0, 0.42, NYSE
Camping World Holdings Cl A, CWH, 45.0, 45.7, 44.51, 45.2, 0.0, 0.0, 292830, 47.62, 26.3, 0.32, 0.71, 22.83, 1.05, NYSE
Chesapeake Granite Wash Trust, CHKR, 1.85, 1.89, 1.85, 1.85, 0.0, 0.0, 131013, 3.35, 1.75, 0.26, 14.21, 6.53, 0.0, NYSE
Cincinnati Bell, CBB, 17.5, 17.9, 17.4, 17.6, 0.0, 0.0, 166907, 23.32, 16.05, 0.0, 0.0, 18.72, -15.59, NYSE
Civeo, CVEO, 3.51, 3.64, 3.5, 3.58, 0.0, 0.0, 778985, 3.81, 1.57, 0.0, 0.0, 0.0, 31.14, NYSE
Civitas Solutions, CIVI, 17.4, 17.55, 17.32, 17.5, 0.0, 0.0, 29387, 19.95, 15.4, 0.0, 0.0, 102.94, 2.34, NYSE
Dillard's, DDS, 68.68, 70.41, 68.2, 69.11, 0.0, 0.0, 407266, 83.44, 45.51, 0.4, 0.58, 18.38, 15.09, NYSE
Dynegy Cl A WT, DYN%A, 0.17, 0.19, 0.17, 0.19, 0.0, 0.0, 222, 8.36, 0.11, 0.0, 0.0, 0.0, 0.0, NYSE
Entravision Communications, EVC, 7.4, 7.53, 7.3, 7.4, 0.0, 0.0, 744214, 7.9, 5.05, 0.2, 2.7, 3.98, 3.5, NYSE
Fang Holdings ADR, SFUN, 5.26, 5.37, 5.24, 5.32, 0.0, 0.0, 2910996, 5.58, 2.46, 0.0, 0.0, 0.0, -4.66, NYSE
Genie Energy, GNE, 4.38, 4.49, 4.3, 4.42, 0.0, 0.0, 32768, 8.31, 4.18, 0.3, 6.79, 0.0, 1.38, NYSE
Global Partners, GLP, 18.1, 18.2, 17.85, 18.0, 0.0, 0.0, 107927, 21.65, 15.8, 1.85, 10.28, 0.0, 7.78, NYSE
Halcon Resources WT, HK%, 0.9, 0.95, 0.89, 0.9, 0.0, 0.0, 1600, 2.71, 0.3, 0.0, 0.0, 0.0, 36.36, NYSE
J. Alexander's Holdings, JAX, 10.0, 10.15, 9.95, 10.1, 0.0, 0.0, 22155, 12.3, 9.0, 0.0, 0.0, 32.58, 4.12, NYSE
J.Jill, JILL, 8.73, 8.81, 8.65, 8.75, 0.0, 0.0, 142776, 14.4, 4.74, 0.0, 0.0, 13.46, 12.18, NYSE
John Bean Technologies, JBT, 116.2, 117.4, 115.72, 116.35, 0.0, 0.0, 62003, 120.55, 80.7, 0.4, 0.34, 43.19, 5.01, NYSE
John Wiley&Sons Cl A, JWA, 65.95, 66.1, 65.5, 65.7, 0.0, 0.0, 182488, 68.4, 49.0, 1.28, 1.95, 23.22, -0.08, NYSE
Kindred Healthcare, KND, 9.4, 9.55, 9.35, 9.45, 0.0, 0.0, 580992, 11.9, 5.5, 0.48, 5.08, 0.0, -2.58, NYSE
Leju Holdings ADR, LEJU, 1.68, 1.68, 1.65, 1.68, 0.0, 0.0, 66464, 4.1, 1.28, 0.0, 0.0, 0.0, 16.67, NYSE
Manchester United Cl A, MANU, 20.6, 20.65, 20.35, 20.55, 0.0, 0.0, 18987, 22.15, 14.8, 0.36, 1.75, 57.77, 3.79, NYSE
Myers Industries, MYE, 21.5, 21.75, 21.35, 21.5, 0.0, 0.0, 40067, 22.65, 13.2, 0.54, 2.51, 91.65, 10.26, NYSE
Pennsylvania Real Estate Investment Trust, PEI, 11.67, 11.89, 11.46, 11.72, 0.0, 0.0, 681242, 18.19, 9.32, 0.84, 7.17, 0.0, -1.43, NYSE
Q2 Holdings, QTWO, 40.85, 41.6, 40.75, 40.95, 0.0, 0.0, 190687, 44.35, 30.65, 0.0, 0.0, 0.0, 11.13, NYSE
Rite Aid, RAD, 2.22, 2.24, 2.21, 2.23, 0.0, 0.0, 9558977, 6.15, 1.38, 0.0, 0.0, 0.0, 13.2, NYSE
Safety Income&Growth, SAFE, 17.73, 17.88, 17.56, 17.74, 0.0, 0.0, 89151, 20.0, 17.27, 0.6, 3.38, 0.0, 0.8, NYSE
Social Capital Hedosophia Holdings, IPOA, 10.05, 10.08, 10.04, 10.06, 0.0, 0.0, 67006, 10.85, 9.85, 0.0, 0.0, 0.0, -0.3, NYSE
Stage Stores, SSI, 1.74, 1.75, 1.7, 1.72, 0.0, 0.0, 160078, 3.0, 1.45, 0.2, 11.63, 0.0, 2.38, NYSE
Summit Midstream Partners, SMLP, 22.45, 22.6, 22.25, 22.35, 0.0, 0.0, 102638, 26.25, 18.3, 2.3, 10.29, 15.31, 9.02, NYSE
Teekay Tankers, TNK, 1.31, 1.33, 1.31, 1.32, 0.0, 0.0, 521382, 2.7, 1.3, 0.12, 9.09, 0.0, -5.71, NYSE
Transalta, TAC, 5.5, 5.6, 5.5, 5.55, 0.0, 0.0, 28955, 6.6, 5.0, 0.13, 2.25, 135.37, -6.72, NYSE
Wesco Aircraft Holdings, WAIR, 7.25, 7.35, 7.17, 7.25, 0.0, 0.0, 338264, 15.55, 6.05, 0.0, 0.0, 0.0, -2.03, NYSE
Willbros Group, WG, 1.18, 1.2, 1.11, 1.18, 0.0, 0.0, 405707, 3.35, 1.1, 0.0, 0.0, 0.0, -16.9, NYSE
Capitol Investment IV WT, CIC%, 1.14, 1.14, 1.14, 1.14, -0.0, -0.01, 10000, 1.3, 1.05, 0.0, 0.0, 0.0, 3.63, NYSE
Carters, CRI, 120.1, 121.48, 120.06, 120.71, -0.01, -0.01, 604458, 129.0, 77.94, 1.48, 1.23, 23.21, 2.74, NYSE
DaVita, DVA, 78.95, 79.55, 78.66, 79.09, -0.01, -0.01, 1223437, 80.71, 52.51, 0.0, 0.0, 30.42, 9.47, NYSE
Grupo Aeroportuario del Sureste ADR, ASR, 195.1, 196.06, 193.87, 194.9, -0.02, -0.01, 30543, 229.44, 142.24, 0.0, 0.0, 24.79, 6.79, NYSE
New Oriental Education&Technology Group ADR, EDU, 93.3, 95.22, 92.1, 94.4, -0.01, -0.01, 1877999, 108.4, 46.35, 0.0, 0.0, 52.44, 0.43, NYSE
Bank of Butterfield, NTB, 40.47, 40.73, 40.4, 40.56, -0.01, -0.02, 107750, 40.83, 29.81, 1.28, 3.16, 21.92, 11.77, NYSE
Huntington Ingalls Industries, HII, 247.17, 249.38, 246.69, 247.7, -0.06, -0.02, 415109, 253.44, 183.42, 2.88, 1.16, 18.71, 5.09, NYSE
Ryder System, R, 88.49, 89.47, 88.45, 88.92, -0.02, -0.02, 397654, 90.26, 62.52, 1.84, 2.07, 24.17, 5.64, NYSE
Toyota Motor ADR, TM, 139.95, 140.46, 139.46, 139.53, -0.03, -0.02, 248329, 140.99, 103.62, 0.0, 0.0, 11.99, 9.72, NYSE
Bank of New York Mellon, BK, 57.39, 57.94, 57.26, 57.52, -0.02, -0.03, 3767532, 58.99, 44.23, 0.96, 1.67, 15.42, 6.8, NYSE
Validus Holdings, VR, 67.45, 67.51, 67.38, 67.43, -0.02, -0.03, 1652748, 67.6, 41.15, 1.52, 2.25, 0.0, 43.71, NYSE
Barracuda Networks, CUDA, 27.57, 27.6, 27.55, 27.57, -0.01, -0.04, 1247980, 27.95, 19.06, 0.0, 0.0, 98.46, 0.25, NYSE
Commercial Metals, CMC, 25.23, 25.65, 25.15, 25.26, -0.01, -0.04, 1230409, 25.9, 17.05, 0.48, 1.9, 63.15, 18.48, NYSE
Service International, SCI, 39.67, 40.02, 39.52, 39.73, -0.02, -0.05, 827753, 40.02, 28.82, 0.6, 1.51, 20.91, 6.46, NYSE
Tyler Technologies, TYL, 201.61, 202.78, 201.07, 201.95, -0.1, -0.05, 144664, 202.78, 143.38, 0.0, 0.0, 59.22, 14.06, NYSE
Ashland Global Holdings, ASH, 71.94, 73.44, 71.3, 72.39, -0.04, -0.06, 1499403, 76.4, 56.55, 0.9, 1.24, 0.0, 1.67, NYSE
Gildan Activewear, GIL, 33.9, 34.19, 33.81, 33.87, -0.02, -0.06, 281004, 34.19, 23.55, 0.37, 1.1, 20.16, 4.86, NYSE
Hormel Foods, HRL, 34.7, 34.86, 34.49, 34.64, -0.02, -0.06, 1632908, 38.0, 29.75, 0.75, 2.17, 21.92, -4.81, NYSE
Lennox International, LII, 220.11, 222.47, 220.04, 220.96, -0.13, -0.06, 397755, 223.05, 153.2, 2.04, 0.92, 31.3, 6.1, NYSE
CF Industries Holdings, CF, 41.9, 42.52, 41.46, 42.1, -0.03, -0.07, 2089411, 43.98, 25.04, 1.2, 2.85, 0.0, -1.03, NYSE
Deckers Outdoor, DECK, 88.93, 89.77, 88.29, 88.38, -0.06, -0.07, 392123, 89.77, 44.0, 0.0, 0.0, 88.38, 10.13, NYSE
CarMax, KMX, 72.33, 72.55, 71.83, 72.36, -0.06, -0.08, 1355871, 77.64, 54.29, 0.0, 0.0, 19.4, 12.83, NYSE
Edison International, EIX, 62.17, 63.49, 61.9, 62.41, -0.05, -0.08, 3234642, 83.38, 60.64, 2.42, 3.88, 14.1, -1.31, NYSE
Insperity, NSP, 61.6, 62.55, 61.35, 61.55, -0.05, -0.08, 195887, 62.55, 34.88, 1.2, 1.95, 33.25, 7.32, NYSE
Olin, OLN, 37.66, 37.9, 37.25, 37.66, -0.03, -0.08, 2560684, 38.84, 25.6, 0.8, 2.12, 83.69, 5.85, NYSE
Orbital ATK, OA, 132.38, 132.63, 132.33, 132.36, -0.11, -0.08, 325849, 134.59, 85.51, 1.28, 0.97, 24.63, 0.65, NYSE
Startek, SRT, 12.95, 12.98, 12.79, 12.9, -0.01, -0.08, 160977, 14.78, 7.75, 0.0, 0.0, 92.14, 29.39, NYSE
Suburban Propane Partners, SPH, 25.23, 25.4, 25.11, 25.24, -0.02, -0.08, 344533, 30.92, 22.71, 2.4, 9.51, 41.38, 4.21, NYSE
Clean Harbors, CLH, 56.31, 56.72, 55.98, 56.48, -0.05, -0.09, 157767, 61.62, 49.63, 0.0, 0.0, 806.86, 4.21, NYSE
Sparton, SPA, 23.08, 23.1, 23.08, 23.08, -0.02, -0.09, 15710, 24.71, 16.82, 0.0, 0.0, 0.0, 0.09, NYSE
Stryker, SYK, 168.78, 170.0, 168.3, 168.75, -0.16, -0.09, 1447442, 170.0, 121.86, 1.88, 1.11, 36.02, 8.98, NYSE
Wells Fargo Wt, WFC%, 32.68, 32.68, 32.22, 32.29, -0.03, -0.09, 57124, 32.68, 16.15, 0.0, 0.0, 0.0, 17.45, NYSE
ABM Industries, ABM, 38.59, 39.02, 38.51, 38.71, -0.04, -0.1, 423759, 45.12, 36.61, 0.7, 1.81, 617.38, 2.62, NYSE
Clipper Realty, CLPR, 10.11, 10.19, 10.07, 10.15, -0.01, -0.1, 60574, 15.0, 9.43, 0.38, 3.74, 0.0, 1.6, NYSE
Emergent Biosolutions, EBS, 50.48, 51.16, 50.27, 50.73, -0.05, -0.1, 402901, 51.25, 27.94, 0.0, 0.0, 28.2, 9.17, NYSE
Granite REIT, GRPU, 41.72, 42.1, 41.7, 41.81, -0.04, -0.1, 9622, 42.1, 32.75, 2.19, 5.23, 16.79, 6.99, NYSE
JPMorgan Chase, JPM, 116.02, 117.35, 116.02, 116.2, -0.12, -0.1, 10356883, 117.35, 81.64, 2.24, 1.93, 18.44, 8.66, NYSE
Tronox Cl A, TROX, 19.86, 20.19, 19.53, 19.8, -0.02, -0.1, 1226097, 28.4, 11.73, 0.18, 0.91, 35.23, -3.46, NYSE
ArcelorMittal ADR, MT, 37.46, 37.5, 37.15, 37.27, -0.04, -0.11, 1964706, 37.5, 19.59, 0.0, 0.0, 5.52, 15.35, NYSE
BB&T, BBT, 55.35, 55.84, 55.29, 55.39, -0.06, -0.11, 3567372, 55.84, 41.17, 1.32, 2.38, 20.22, 11.4, NYSE
Danaher, DHR, 103.61, 104.22, 103.3, 103.69, -0.11, -0.11, 2393995, 104.22, 78.97, 0.56, 0.54, 30.63, 11.71, NYSE
Gardner Denver Holdings, GDI, 36.12, 36.42, 35.82, 36.24, -0.04, -0.11, 352263, 38.0, 19.91, 0.0, 0.0, 0.0, 6.81, NYSE
Jones Lang LaSalle, JLL, 157.4, 158.82, 156.68, 157.22, -0.18, -0.11, 175326, 158.82, 99.52, 0.74, 0.47, 21.08, 5.57, NYSE
Sumitomo Mitsui Financial Group ADR, SMFG, 9.29, 9.34, 9.25, 9.3, -0.01, -0.11, 1082106, 9.67, 6.93, 0.0, 0.0, 9.39, 7.02, NYSE
Telephone&Data Systems, TDS, 27.09, 27.32, 26.71, 27.24, -0.03, -0.11, 438396, 32.98, 24.57, 0.62, 2.28, 0.0, -2.01, NYSE
Terra Nitrogen, TNH, 83.72, 85.0, 83.22, 83.63, -0.09, -0.11, 23934, 115.86, 75.2, 5.44, 6.5, 13.17, 4.79, NYSE
Dominion Energy Un, DCUD, 50.3, 50.3, 49.94, 50.17, -0.06, -0.12, 33595, 54.16, 48.1, 3.38, 6.73, 0.0, -2.88, NYSE
JBG SMITH Properties, JBGS, 33.55, 33.67, 33.25, 33.46, -0.04, -0.12, 332021, 37.75, 30.01, 0.9, 2.69, 0.0, -3.66, NYSE
Skechers USA Cl A, SKX, 41.13, 41.18, 40.31, 40.84, -0.05, -0.12, 1696377, 41.28, 22.3, 0.0, 0.0, 25.37, 7.93, NYSE
Synchrony Financial, SYF, 40.11, 40.59, 40.1, 40.16, -0.05, -0.12, 5482137, 40.59, 26.01, 0.6, 1.49, 16.66, 4.01, NYSE
Berkshire Hills Bancorp, BHLB, 37.75, 38.3, 37.75, 37.85, -0.05, -0.13, 177992, 40.0, 32.85, 0.88, 2.32, 25.57, 3.42, NYSE
Calpine, CPN, 15.1, 15.12, 15.09, 15.1, -0.02, -0.13, 2054195, 15.16, 9.3, 0.0, 0.0, 0.0, -0.2, NYSE
Glatfelter, GLT, 23.68, 23.85, 23.49, 23.6, -0.03, -0.13, 120271, 25.59, 16.53, 0.52, 2.2, 786.67, 10.07, NYSE
Ryman Hospitality Properties, RHP, 77.0, 77.7, 76.51, 77.01, -0.1, -0.13, 247209, 77.99, 57.78, 3.2, 4.16, 26.11, 11.58, NYSE
U.S. Physical Therapy, USPH, 76.6, 77.95, 76.6, 76.85, -0.1, -0.13, 26428, 78.0, 56.5, 0.8, 1.04, 46.3, 6.44, NYSE
KeyCorp, KEY, 21.78, 21.99, 21.7, 21.8, -0.03, -0.14, 8927052, 21.99, 16.28, 0.42, 1.93, 19.46, 8.08, NYSE
Spirit Airlines, SAVE, 41.49, 41.74, 41.16, 41.42, -0.06, -0.14, 875380, 60.28, 30.32, 0.0, 0.0, 13.15, -7.65, NYSE
Citigroup, C, 80.12, 80.7, 79.83, 79.96, -0.12, -0.15, 11296402, 80.7, 55.23, 1.28, 1.6, 14.97, 7.46, NYSE
Graham Holdings, GHC, 590.75, 596.85, 587.5, 591.75, -0.9, -0.15, 19626, 615.85, 502.25, 5.32, 0.9, 26.64, 5.98, NYSE
AerCap Holdings, AER, 55.42, 55.66, 54.95, 54.95, -0.09, -0.16, 900073, 55.66, 42.35, 0.0, 0.0, 8.94, 4.45, NYSE
Caleres, CAL, 31.08, 31.65, 30.92, 31.2, -0.05, -0.16, 170806, 34.34, 22.39, 0.28, 0.9, 22.19, -6.81, NYSE
Park Electrochemical, PKE, 18.49, 18.63, 18.43, 18.52, -0.03, -0.16, 95190, 23.58, 16.0, 0.4, 2.16, 71.23, -5.75, NYSE
Public Storage, PSA, 192.5, 192.93, 190.15, 192.54, -0.31, -0.16, 1099172, 232.21, 190.15, 8.0, 4.15, 28.11, -7.88, NYSE
Royal Caribbean Cruises, RCL, 134.55, 135.65, 133.75, 134.77, -0.21, -0.16, 1109291, 135.65, 92.65, 2.4, 1.78, 17.9, 12.99, NYSE
Stoneridge, SRI, 24.91, 25.0, 24.64, 24.92, -0.04, -0.16, 155912, 26.46, 14.16, 0.0, 0.0, 9.51, 9.01, NYSE
Tempur Sealy International, TPX, 63.0, 63.75, 62.61, 62.84, -0.1, -0.16, 948022, 68.05, 39.57, 0.0, 0.0, 20.95, 0.24, NYSE
White Mountains Insurance Group, WTM, 846.71, 851.5, 842.33, 846.62, -1.38, -0.16, 21265, 948.94, 832.01, 1.0, 0.12, 210.78, -0.55, NYSE
XL Group, XL, 36.53, 36.76, 35.99, 36.61, -0.06, -0.16, 1439469, 47.27, 33.77, 0.88, 2.4, 0.0, 4.12, NYSE
Abbott Laboratories, ABT, 63.09, 63.47, 62.85, 63.31, -0.11, -0.17, 8119613, 64.6, 40.6, 1.12, 1.77, 235.27, 10.93, NYSE
eHi Car Services ADR, EHIC, 12.03, 12.16, 11.91, 12.01, -0.02, -0.17, 47142, 12.5, 8.89, 0.0, 0.0, 58.56, 3.8, NYSE
Wells Fargo, WFC, 65.78, 66.31, 65.66, 65.82, -0.11, -0.17, 12723915, 66.31, 49.27, 1.56, 2.37, 16.17, 8.49, NYSE
Envestnet, ENV, 54.4, 54.65, 53.75, 54.3, -0.1, -0.18, 261452, 55.15, 30.8, 0.0, 0.0, 0.0, 8.93, NYSE
Fidelity National Information Services, FIS, 102.91, 103.65, 102.49, 102.69, -0.19, -0.18, 1150291, 103.65, 75.52, 1.16, 1.13, 63.39, 9.14, NYSE
Canadian Imperial Bank of Commerce, CM, 98.62, 98.82, 98.27, 98.59, -0.19, -0.19, 317043, 100.01, 77.2, 4.07, 4.13, 11.46, 1.21, NYSE
Everest Re Group, RE, 229.22, 229.76, 225.26, 228.82, -0.43, -0.19, 241485, 277.17, 208.81, 5.2, 2.27, 36.16, 3.42, NYSE
Social Capital Hedosophia Holdings, IPOAU, 10.63, 10.68, 10.6, 10.61, -0.02, -0.19, 157046, 10.97, 10.2, 0.0, 0.0, 0.0, 0.09, NYSE
Target, TGT, 76.67, 77.14, 76.38, 76.8, -0.15, -0.19, 3338245, 78.7, 48.56, 2.48, 3.23, 16.07, 17.7, NYSE
Alleghany, Y, 622.5, 626.57, 617.0, 622.66, -1.22, -0.2, 80107, 667.19, 521.07, 0.0, 0.0, 0.0, 4.46, NYSE
AquaVenture Holdings, WAAS, 14.86, 14.97, 14.78, 14.86, -0.03, -0.2, 35144, 20.67, 10.87, 0.0, 0.0, 0.0, -4.25, NYSE
Conagra Brands, CAG, 38.36, 39.08, 38.21, 38.21, -0.08, -0.2, 4661713, 41.68, 32.16, 0.85, 2.22, 22.73, 1.43, NYSE
Lydall, LDL, 49.25, 49.55, 49.1, 49.35, -0.1, -0.2, 44775, 62.3, 45.45, 0.0, 0.0, 21.27, -2.76, NYSE
Valvoline, VVV, 24.89, 25.06, 24.8, 24.94, -0.05, -0.2, 1000005, 25.63, 20.99, 0.3, 1.19, 16.74, -0.48, NYSE
American Renal Associates Holdings, ARA, 18.85, 19.57, 18.12, 18.89, -0.04, -0.21, 163696, 23.3, 9.91, 0.0, 0.0, 0.0, 8.56, NYSE
FGL Holdings, FG, 9.5, 9.53, 9.42, 9.44, -0.02, -0.21, 392940, 12.25, 9.19, 0.0, 0.0, 0.0, -6.26, NYSE
GTT Communications, GTT, 46.6, 47.5, 46.25, 46.7, -0.1, -0.21, 201879, 47.75, 22.95, 0.0, 0.0, 0.0, -0.53, NYSE
Knoll Inc., KNL, 23.39, 23.61, 23.14, 23.43, -0.05, -0.21, 305642, 27.34, 16.57, 0.6, 2.56, 16.74, 1.69, NYSE
Koppers Holdings, KOP, 46.8, 47.4, 46.58, 46.75, -0.1, -0.21, 110813, 51.8, 33.9, 0.0, 0.0, 20.29, -8.15, NYSE
Ritchie Bros. Auctioneers, RBA, 32.53, 32.74, 32.19, 32.51, -0.07, -0.21, 253457, 35.21, 24.07, 0.68, 2.09, 53.3, 8.62, NYSE
U.S. Bancorp, USB, 58.04, 58.5, 57.93, 57.99, -0.12, -0.21, 5413480, 58.5, 49.53, 1.2, 2.07, 16.47, 8.23, NYSE
Westlake Chemical Partners, WLKP, 24.2, 24.73, 23.6, 24.2, -0.05, -0.21, 77622, 26.25, 21.1, 1.5, 6.21, 14.91, -3.01, NYSE
WEX, WEX, 155.8, 156.48, 154.74, 156.0, -0.33, -0.21, 249765, 156.56, 97.26, 0.0, 0.0, 78.39, 10.46, NYSE
American Express, AXP, 99.75, 100.18, 99.23, 99.41, -0.22, -0.22, 3044092, 102.39, 75.51, 1.4, 1.41, 34.28, 0.1, NYSE
Avista, AVA, 51.1, 51.19, 51.01, 51.03, -0.11, -0.22, 340132, 52.83, 37.78, 1.43, 2.8, 25.64, -0.89, NYSE
Brunswick, BC, 60.0, 60.87, 59.63, 59.87, -0.13, -0.22, 680957, 63.82, 48.04, 0.76, 1.27, 19.29, 8.42, NYSE
Hartford Financial Services Group Wt, HIG%, 54.29, 54.29, 53.95, 53.95, -0.12, -0.22, 711, 54.29, 40.43, 0.0, 0.0, 0.0, 4.66, NYSE
McKesson, MCK, 176.5, 178.86, 175.77, 176.33, -0.39, -0.22, 1589216, 178.86, 133.82, 1.36, 0.77, 8.37, 13.07, NYSE
Peabody Energy, BTU, 40.83, 41.13, 40.72, 40.82, -0.09, -0.22, 417617, 41.13, 22.58, 0.0, 0.0, 0.0, 3.68, NYSE
Plantronics, PLT, 54.13, 54.99, 53.13, 54.12, -0.12, -0.22, 148018, 58.27, 41.28, 0.6, 1.11, 22.27, 7.42, NYSE
Regal Entertainment Group Cl A, RGC, 22.91, 22.95, 22.76, 22.9, -0.05, -0.22, 2566415, 23.56, 13.9, 0.88, 3.84, 26.32, -0.48, NYSE
Vishay Intertechnology, VSH, 22.45, 22.68, 22.3, 22.45, -0.05, -0.22, 2236863, 23.85, 15.35, 0.27, 1.2, 33.01, 8.19, NYSE
Calgon Carbon, CCC, 21.3, 21.35, 21.25, 21.3, -0.05, -0.23, 1003680, 22.1, 12.0, 0.2, 0.94, 177.5, 0.0, NYSE
Celanese Series A, CE, 111.65, 112.01, 110.35, 111.1, -0.26, -0.23, 937021, 114.0, 83.13, 1.84, 1.66, 18.21, 3.75, NYSE
SiteOne Landscape Supply, SITE, 78.75, 79.51, 78.18, 78.67, -0.18, -0.23, 319873, 79.51, 37.16, 0.0, 0.0, 73.18, 2.57, NYSE
Cars.com, CARS, 29.7, 30.03, 29.6, 29.66, -0.07, -0.24, 539870, 32.28, 19.9, 0.0, 0.0, 17.52, 2.84, NYSE
Concho Resources, CXO, 160.61, 162.91, 159.96, 161.28, -0.38, -0.24, 773524, 162.91, 106.73, 0.0, 0.0, 42.89, 7.36, NYSE
Embraer ADR, ERJ, 25.15, 25.48, 25.07, 25.44, -0.06, -0.24, 1287462, 27.45, 17.58, 0.0, 0.0, 11.36, 6.31, NYSE
EMCOR Group, EME, 82.5, 83.13, 82.13, 82.35, -0.2, -0.24, 207854, 85.08, 59.76, 0.32, 0.39, 22.98, 0.73, NYSE
Hanover Insurance Group, THG, 114.81, 115.63, 113.83, 114.9, -0.28, -0.24, 108643, 116.21, 79.23, 2.16, 1.88, 40.74, 6.31, NYSE
Jianpu Technology ADR, JT, 8.38, 8.4, 8.15, 8.36, -0.02, -0.24, 141733, 9.49, 4.75, 0.0, 0.0, 0.0, 29.01, NYSE
Lloyds Banking Group ADR, LYG, 4.1, 4.13, 4.09, 4.12, -0.01, -0.24, 4502975, 4.21, 3.15, 0.11, 2.57, 0.0, 9.87, NYSE
Vina Concha y Toro ADR, VCO, 44.8, 45.3, 44.51, 44.99, -0.11, -0.24, 6814, 45.3, 30.42, 0.46, 1.02, 25.17, 21.63, NYSE
BWX Technologies, BWXT, 64.48, 64.92, 64.24, 64.49, -0.16, -0.25, 269171, 64.92, 41.09, 0.44, 0.68, 32.9, 6.61, NYSE
Fortive, FTV, 76.2, 76.67, 76.0, 76.38, -0.19, -0.25, 1562603, 76.68, 54.5, 0.28, 0.37, 28.82, 5.57, NYSE
Global Medical REIT, GMRE, 8.01, 8.05, 7.88, 8.0, -0.02, -0.25, 175264, 10.25, 7.72, 0.8, 10.0, 0.0, -2.44, NYSE
Tsakos Energy Navigation, TNP, 4.04, 4.07, 3.99, 4.01, -0.01, -0.25, 319080, 5.27, 3.82, 0.2, 4.99, 19.1, 2.56, NYSE
Ally Financial, ALLY, 30.33, 30.63, 30.19, 30.29, -0.08, -0.26, 5225289, 30.95, 18.11, 0.52, 1.72, 14.02, 3.88, NYSE
Asbury Automotive Group, ABG, 75.3, 75.85, 74.75, 75.35, -0.2, -0.26, 190295, 76.4, 49.1, 0.0, 0.0, 9.8, 17.73, NYSE
