Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Intelsat, I, 23.21, 23.91, 23.06, 23.89, 0.73, 3.15, 1277602, 25.21, 2.44, 0.0, 0.0, 0.0, 604.72, NYSE,2018-08-22,21:13:27
Comstock Mining, LODE, 0.17, 0.18, 0.16, 0.17, 0.01, 3.15, 320062, 1.02, 0.15, 0.0, 0.0, 0.0, -55.56, NYSE American,2018-08-22,21:13:27
Shopify Cl A, SHOP, 132.34, 138.5, 132.34, 137.63, 4.19, 3.14, 1255394, 176.6, 89.35, 0.0, 0.0, 0.0, 36.27, NYSE,2018-08-22,21:13:27
Dominion Energy Midstream Partners, DM, 16.1, 16.5, 15.88, 16.5, 0.5, 3.13, 953000, 34.85, 12.55, 1.4, 8.51, 11.82, -45.81, NYSE,2018-08-22,21:13:27
Gran Tierra Energy, GTE, 3.18, 3.34, 3.18, 3.31, 0.1, 3.12, 1381577, 3.6, 1.93, 0.0, 0.0, 331.0, 22.59, NYSE American,2018-08-22,21:13:27
Xunlei ADR, XNET, 9.03, 9.29, 9.03, 9.29, 0.28, 3.11, 395983, 27.0, 4.1, 0.0, 0.0, 0.0, -39.64, NASDAQ Global,2018-08-22,21:13:27
Ameri Holdings, AMRH, 1.6, 1.66, 1.59, 1.66, 0.05, 3.11, 47436, 13.5, 0.7, 0.0, 0.0, 0.0, -46.45, NASDAQ Capital,2018-08-22,21:13:27
Park City Group, PCYG, 8.05, 8.3, 8.05, 8.3, 0.25, 3.11, 11783, 13.4, 6.75, 0.0, 0.0, 69.17, -13.09, NASDAQ Capital,2018-08-22,21:13:27
United States Antimony, UAMY, 0.51, 0.58, 0.51, 0.57, 0.02, 3.11, 52903, 0.79, 0.2, 0.0, 0.0, 0.0, 78.13, NYSE American,2018-08-22,21:13:27
Xeris Pharmaceuticals, XERS, 24.75, 25.92, 24.25, 25.6, 0.77, 3.1, 43639, 26.45, 15.75, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-22,21:13:27
Enzo Biochem, ENZ, 4.19, 4.35, 4.19, 4.32, 0.13, 3.1, 99506, 11.5, 3.95, 0.0, 0.0, 0.0, -46.99, NYSE,2018-08-22,21:13:27
Hostess Brands WT, TWNKW, 1.31, 1.34, 1.3, 1.34, 0.04, 3.08, 131400, 2.5, 1.12, 0.0, 0.0, 0.0, -42.49, NASDAQ Capital,2018-08-22,21:13:27
InnSuites Hospitality Trust, IHT, 1.48, 1.58, 1.46, 1.55, 0.05, 3.08, 16053, 3.7, 1.23, 0.02, 1.29, 0.0, -11.37, NYSE American,2018-08-22,21:13:27
Mastech Digital, MHH, 19.57, 20.21, 19.57, 20.1, 0.6, 3.08, 4733, 22.0, 8.48, 0.0, 0.0, 22.58, 99.8, NYSE American,2018-08-22,21:13:27
MIND C.T.I., MNDO, 2.21, 2.25, 2.21, 2.25, 0.07, 3.07, 31927, 2.87, 2.08, 0.3, 13.33, 8.65, -18.77, NASDAQ Global,2018-08-22,21:13:27
Pacific Biosciences of California, PACB, 4.24, 4.38, 4.23, 4.36, 0.13, 3.07, 532530, 5.7, 2.02, 0.0, 0.0, 0.0, 65.15, NASDAQ Global,2018-08-22,21:13:27
CARBO Ceramics, CRR, 8.27, 8.42, 8.21, 8.4, 0.25, 3.07, 168991, 12.69, 6.1, 0.0, 0.0, 0.0, -17.49, NYSE,2018-08-22,21:13:27
Whiting Petroleum, WLL, 47.88, 49.26, 47.85, 48.32, 1.44, 3.07, 2507115, 56.47, 15.88, 0.0, 0.0, 0.0, 82.48, NYSE,2018-08-22,21:13:27
ShiftPixy, PIXY, 2.92, 3.05, 2.9, 3.02, 0.09, 3.07, 64853, 6.35, 2.0, 0.0, 0.0, 0.0, 4.86, NASDAQ Capital,2018-08-22,21:13:27
Pzena Investment Management, PZN, 9.25, 9.48, 9.11, 9.42, 0.28, 3.06, 27926, 13.15, 8.61, 0.12, 1.27, 18.47, -11.72, NYSE,2018-08-22,21:13:27
CyberOptics, CYBE, 19.4, 20.25, 19.3, 20.25, 0.6, 3.05, 70649, 20.7, 11.35, 0.0, 0.0, 144.64, 35.0, NASDAQ Global,2018-08-22,21:13:27
Eldorado Resorts, ERI, 47.25, 49.2, 47.25, 48.95, 1.45, 3.05, 1418191, 49.2, 22.25, 0.0, 0.0, 21.56, 47.66, NASDAQ Global,2018-08-22,21:13:27
Novavax, NVAX, 1.31, 1.35, 1.29, 1.35, 0.04, 3.05, 2721372, 2.75, 0.96, 0.0, 0.0, 0.0, 8.87, NASDAQ Global,2018-08-22,21:13:27
Rex American Resources, REX, 76.64, 79.24, 76.39, 78.5, 2.32, 3.05, 25181, 96.62, 70.48, 0.0, 0.0, 11.56, -5.18, NYSE,2018-08-22,21:13:27
Atlantic Acquisition Un, ATACU, 14.5, 14.5, 14.25, 14.25, 0.42, 3.04, 3624, 15.0, 9.56, 0.0, 0.0, 0.0, 39.71, NASDAQ Capital,2018-08-22,21:13:27
Boston Omaha, BOMN, 20.02, 21.24, 19.85, 20.65, 0.61, 3.04, 23514, 35.49, 14.0, 0.0, 0.0, 0.0, -36.25, NASDAQ Capital,2018-08-22,21:13:27
Future FinTech Group, FTFT, 1.69, 1.74, 1.61, 1.7, 0.05, 3.03, 68408, 8.0, 1.33, 0.0, 0.0, 0.0, -59.23, NASDAQ Global,2018-08-22,21:13:27
Zosano Pharma, ZSAN, 3.93, 4.12, 3.93, 4.08, 0.12, 3.03, 89186, 25.8, 3.61, 0.0, 0.0, 0.0, -60.77, NASDAQ Capital,2018-08-22,21:13:27
Asterias Biotherapeutics, AST, 1.65, 1.75, 1.6, 1.7, 0.05, 3.03, 120187, 3.74, 1.2, 0.0, 0.0, 0.0, -24.44, NYSE American,2018-08-22,21:13:27
United States Brent Oil Fund LP, BNO, 20.78, 21.02, 20.64, 20.96, 0.62, 3.02, 153010, 22.42, 13.46, 0.0, 0.0, 0.0, 15.8, NYSE,2018-08-22,21:13:27
Lightpath Technologies Cl A, LPTH, 2.01, 2.06, 1.99, 2.05, 0.06, 3.02, 237320, 4.1, 1.97, 0.0, 0.0, 6.61, -7.66, NASDAQ Capital,2018-08-22,21:13:27
American Midstream Partners, AMID, 6.65, 6.85, 6.55, 6.85, 0.2, 3.01, 185179, 15.25, 5.3, 0.41, 6.02, 0.0, -48.69, NYSE,2018-08-22,21:13:27
Avid Bioservices, CDMO, 5.65, 5.86, 5.65, 5.81, 0.17, 3.01, 208771, 6.57, 2.24, 0.0, 0.0, 0.0, 49.74, NASDAQ Capital,2018-08-22,21:13:27
Applied Optoelectronics, AAOI, 40.65, 41.86, 40.15, 41.83, 1.22, 3.0, 755388, 71.29, 22.54, 0.0, 0.0, 24.04, 10.6, NASDAQ Global,2018-08-22,21:13:27
GTT Communications, GTT, 39.85, 41.35, 39.35, 41.25, 1.2, 3.0, 497004, 62.32, 28.31, 0.0, 0.0, 0.0, -12.14, NYSE,2018-08-22,21:13:27
DGSE Cos., DGSE, 0.7, 0.7, 0.7, 0.7, 0.02, 3.0, 906, 1.42, 0.63, 0.0, 0.0, 10.0, -24.81, NYSE American,2018-08-22,21:13:27
China XD Plastics, CXDC, 3.4, 3.48, 3.4, 3.45, 0.1, 2.99, 14721, 5.0, 3.13, 0.0, 0.0, 5.75, -25.0, NASDAQ Global,2018-08-22,21:13:27
Immune Design, IMDZ, 3.35, 3.5, 3.25, 3.45, 0.1, 2.99, 150750, 11.25, 2.8, 0.0, 0.0, 0.0, -11.54, NASDAQ Global,2018-08-22,21:13:27
Virtusa, VRTU, 54.59, 56.26, 54.29, 56.22, 1.63, 2.99, 218259, 56.26, 33.5, 0.0, 0.0, 0.0, 27.54, NASDAQ Global,2018-08-22,21:13:27
Pacific Coast Oil Trust, ROYT, 2.35, 2.41, 2.35, 2.41, 0.07, 2.99, 121864, 2.75, 1.36, 0.47, 19.35, 12.38, 24.23, NYSE,2018-08-22,21:13:27
United States 12 Month Oil Fund LP, USL, 24.54, 24.85, 24.53, 24.83, 0.72, 2.99, 9183, 25.74, 16.75, 0.0, 0.0, 0.0, 18.69, NYSE,2018-08-22,21:13:27
PAVmed, PAVM, 1.35, 1.38, 1.29, 1.38, 0.04, 2.99, 670667, 9.31, 0.87, 0.0, 0.0, 0.0, -39.61, NASDAQ Capital,2018-08-22,21:13:27
HomeTown Bankshares, HMTA, 13.46, 13.46, 13.46, 13.46, 0.39, 2.98, 283, 15.79, 10.73, 0.16, 1.19, 22.43, 20.46, NASDAQ Capital,2018-08-22,21:13:27
Stellar Acquisition III, STLR, 10.73, 10.73, 10.73, 10.73, 0.31, 2.98, 351, 10.76, 10.0, 0.0, 0.0, 0.0, 5.1, NASDAQ Capital,2018-08-22,21:13:27
SilverCrest Metals, SILV, 2.36, 2.42, 2.15, 2.42, 0.07, 2.98, 30458, 2.76, 0.84, 0.0, 0.0, 0.0, 70.42, NYSE American,2018-08-22,21:13:27
OPKO Health, OPK, 5.73, 5.9, 5.73, 5.89, 0.17, 2.97, 3177157, 7.24, 2.66, 0.0, 0.0, 0.0, 20.2, NASDAQ Global,2018-08-22,21:13:27
Culp, CULP, 25.25, 26.25, 25.15, 26.0, 0.75, 2.97, 20863, 34.05, 23.8, 0.36, 1.38, 15.66, -22.39, NYSE,2018-08-22,21:13:27
GameStop Cl A, GME, 16.54, 17.27, 16.51, 16.98, 0.49, 2.97, 6568788, 22.12, 12.2, 1.52, 8.95, 339.6, -5.4, NYSE,2018-08-22,21:13:27
RH, RH, 151.82, 157.39, 151.82, 154.76, 4.46, 2.97, 969714, 164.49, 44.0, 0.0, 0.0, 110.54, 79.52, NYSE,2018-08-22,21:13:27
Charles&Colvard, CTHR, 1.02, 1.04, 1.02, 1.04, 0.03, 2.97, 21549, 1.6, 0.8, 0.0, 0.0, 0.0, -22.96, NASDAQ Capital,2018-08-22,21:13:27
Trillium Therapeutics, TRIL, 5.06, 5.3, 5.06, 5.2, 0.15, 2.97, 7434, 13.3, 4.3, 0.0, 0.0, 0.0, -28.28, NASDAQ Capital,2018-08-22,21:13:27
Aeglea BioTherapeutics, AGLE, 9.58, 9.91, 9.4, 9.75, 0.28, 2.96, 226720, 12.0, 2.95, 0.0, 0.0, 0.0, 80.22, NASDAQ Global,2018-08-22,21:13:27
Array BioPharma, ARRY, 13.87, 14.29, 13.82, 14.27, 0.41, 2.96, 1855287, 20.21, 8.89, 0.0, 0.0, 0.0, 11.48, NASDAQ Global,2018-08-22,21:13:27
Changyou.com ADR, CYOU, 14.2, 14.75, 14.07, 14.62, 0.42, 2.96, 128468, 41.68, 12.68, 0.0, 0.0, 17.13, -59.87, NASDAQ Global,2018-08-22,21:13:27
58.com ADR, WUBA, 72.09, 75.25, 71.96, 74.72, 2.15, 2.96, 1439803, 89.9, 56.7, 0.0, 0.0, 44.54, 4.4, NYSE,2018-08-22,21:13:27
CNOOC ADR, CEO, 164.68, 166.48, 164.35, 165.36, 4.74, 2.95, 103022, 185.72, 115.18, 7.64, 4.62, 20.42, 15.19, NYSE,2018-08-22,21:13:27
Bowl America Cl A, BWLA, 14.98, 14.98, 14.98, 14.98, 0.43, 2.95, 397, 16.64, 13.61, 0.68, 4.54, 21.52, -0.14, NYSE American,2018-08-22,21:13:27
Milestone Scientific, MLSS, 0.72, 0.74, 0.72, 0.73, 0.02, 2.95, 13188, 1.6, 0.64, 0.0, 0.0, 0.0, -37.93, NYSE American,2018-08-22,21:13:27
Amicus Therapeutics, FOLD, 12.87, 13.34, 12.78, 13.32, 0.38, 2.94, 1267335, 17.62, 12.2, 0.0, 0.0, 0.0, -7.44, NASDAQ Global,2018-08-22,21:13:27
RigNet, RNET, 15.25, 15.9, 15.25, 15.75, 0.45, 2.94, 42594, 19.1, 10.03, 0.0, 0.0, 0.0, 5.35, NASDAQ Global,2018-08-22,21:13:27
Greenland Acquisition Rt, GLACR, 0.31, 0.35, 0.31, 0.35, 0.01, 2.94, 23950, 0.38, 0.31, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-22,21:13:27
ReWalk Robotics, RWLK, 1.05, 1.07, 1.03, 1.05, 0.03, 2.94, 327388, 2.0, 0.7, 0.0, 0.0, 0.0, -4.55, NASDAQ Capital,2018-08-22,21:13:27
Top Image Systems, TISA, 0.99, 1.02, 0.98, 1.01, 0.03, 2.94, 15252, 1.75, 0.95, 0.0, 0.0, 0.0, -11.4, NASDAQ Capital,2018-08-22,21:13:27
Craft Brew Alliance, BREW, 18.65, 19.5, 18.63, 19.3, 0.55, 2.93, 113413, 21.0, 16.7, 0.0, 0.0, 26.44, 0.52, NASDAQ Global,2018-08-22,21:13:27
Iterum Therapeutics, ITRM, 9.16, 9.95, 9.0, 9.5, 0.27, 2.93, 21777, 13.0, 8.13, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-22,21:13:27
SpartanNash, SPTN, 20.93, 21.45, 20.81, 21.44, 0.61, 2.93, 158635, 27.72, 16.32, 0.72, 3.36, 0.0, -19.64, NASDAQ Global,2018-08-22,21:13:27
United States Gasoline Fund LP, UGA, 33.56, 33.8, 33.32, 33.75, 0.96, 2.92, 24952, 36.45, 26.08, 0.0, 0.0, 0.0, 5.97, NYSE,2018-08-22,21:13:27
Quarterhill, QTRH, 1.35, 1.38, 1.34, 1.38, 0.04, 2.91, 38443, 2.12, 1.01, 0.04, 2.79, 0.0, -25.0, NASDAQ Global,2018-08-22,21:13:27
Southwestern Energy, SWN, 5.55, 5.74, 5.53, 5.66, 0.16, 2.91, 17540336, 6.71, 3.42, 0.0, 0.0, 5.29, 1.43, NYSE,2018-08-22,21:13:27
Weatherford International, WFT, 2.78, 2.89, 2.77, 2.83, 0.08, 2.91, 11157557, 4.72, 2.07, 0.0, 0.0, 0.0, -32.13, NYSE,2018-08-22,21:13:27
Aurinia Pharmaceuticals, AUPH, 5.31, 5.5, 5.31, 5.5, 0.16, 2.9, 364690, 7.6, 4.41, 0.0, 0.0, 0.0, 21.3, NASDAQ Global,2018-08-22,21:13:27
Methanex, MEOH, 72.9, 75.1, 72.35, 74.45, 2.1, 2.9, 300164, 75.1, 44.05, 1.32, 1.77, 16.36, 22.96, NASDAQ Global,2018-08-22,21:13:27
Switch Cl A, SWCH, 11.01, 11.41, 10.77, 11.34, 0.32, 2.9, 1250868, 24.9, 10.0, 0.06, 0.52, 0.0, -37.66, NYSE,2018-08-22,21:13:27
Alpha Pro Tech, APT, 3.45, 3.55, 3.45, 3.55, 0.1, 2.9, 44187, 4.25, 3.15, 0.0, 0.0, 18.68, -11.25, NYSE American,2018-08-22,21:13:27
J.C. Penney, JCP, 1.74, 1.84, 1.69, 1.79, 0.05, 2.87, 18185162, 4.75, 1.6, 0.0, 0.0, 0.0, -43.35, NYSE,2018-08-22,21:13:27
Accelerate Diagnostics, AXDX, 22.7, 23.45, 22.6, 23.3, 0.65, 2.87, 225211, 30.35, 16.75, 0.0, 0.0, 0.0, -11.07, NASDAQ Capital,2018-08-22,21:13:27
SuperCom, SPCB, 2.04, 2.1, 1.99, 2.08, 0.06, 2.87, 79936, 4.95, 1.53, 0.0, 0.0, 0.0, -46.8, NASDAQ Capital,2018-08-22,21:13:27
Control4, CTRL, 35.19, 36.39, 34.93, 36.31, 1.01, 2.86, 1023490, 36.39, 20.5, 0.0, 0.0, 52.62, 22.01, NASDAQ Global,2018-08-22,21:13:27
Gulf Island Fabrication, GIFI, 9.65, 10.0, 9.5, 9.88, 0.28, 2.86, 53263, 13.95, 6.9, 0.0, 0.0, 0.0, -26.44, NASDAQ Global,2018-08-22,21:13:27
SecureWorks Cl A, SCWX, 12.89, 13.47, 12.89, 13.3, 0.37, 2.86, 53987, 15.88, 7.83, 0.0, 0.0, 0.0, 49.94, NASDAQ Global,2018-08-22,21:13:27
Unico American, UNAM, 7.15, 7.2, 7.2, 7.2, 0.2, 2.86, 164, 11.3, 6.8, 0.0, 0.0, 0.0, -15.79, NASDAQ Global,2018-08-22,21:13:27
CONSOL Coal Resources, CCR, 17.7, 18.11, 17.25, 18.0, 0.5, 2.86, 54089, 18.4, 12.55, 2.05, 11.39, 9.25, 15.02, NYSE,2018-08-22,21:13:27
Pieris Pharmaceuticals, PIRS, 5.21, 5.45, 5.19, 5.39, 0.15, 2.86, 211357, 9.75, 4.43, 0.0, 0.0, 0.0, -28.61, NASDAQ Capital,2018-08-22,21:13:27
Volt Information Sciences, VISI, 3.5, 3.6, 3.5, 3.6, 0.1, 2.86, 9394, 4.9, 2.15, 0.0, 0.0, 4.76, -5.26, NYSE American,2018-08-22,21:13:27
Ascent Capital Group Series A, ASCMA, 2.82, 2.89, 2.79, 2.89, 0.08, 2.85, 29987, 14.15, 1.68, 0.0, 0.0, 0.0, -74.85, NASDAQ Global,2018-08-22,21:13:27
International Seaways, INSW, 20.46, 21.0, 20.46, 20.95, 0.58, 2.85, 101951, 24.78, 15.23, 0.0, 0.0, 0.0, 13.49, NYSE,2018-08-22,21:13:27
Petroleo Brasileiro ADR A, PBRA, 8.71, 9.04, 8.7, 9.02, 0.25, 2.85, 12644004, 14.98, 7.55, 0.0, 0.0, 17.56, -8.24, NYSE,2018-08-22,21:13:27
BeiGene ADR, BGNE, 162.26, 169.48, 162.26, 167.97, 4.64, 2.84, 175324, 220.1, 66.84, 0.0, 0.0, 0.0, 71.89, NASDAQ Global,2018-08-22,21:13:27
Cutera, CUTR, 33.2, 34.65, 33.2, 34.45, 0.95, 2.84, 149154, 56.05, 30.7, 0.0, 0.0, 19.91, -24.04, NASDAQ Global,2018-08-22,21:13:27
Verrica Pharmaceuticals, VRCA, 17.12, 18.57, 16.71, 17.74, 0.49, 2.84, 144129, 23.29, 13.23, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-22,21:13:27
Mexco Energy, MXC, 5.32, 5.45, 5.25, 5.42, 0.15, 2.84, 18514, 14.49, 3.0, 0.0, 0.0, 0.0, 37.98, NYSE American,2018-08-22,21:13:27
Tactile Systems Technology, TCMD, 61.77, 63.69, 61.62, 63.51, 1.75, 2.83, 207452, 64.31, 22.72, 0.0, 0.0, 200.22, 119.15, NASDAQ Global,2018-08-22,21:13:27
Teekay Tankers, TNK, 1.06, 1.09, 1.05, 1.09, 0.03, 2.83, 664195, 1.95, 0.94, 0.12, 11.01, 0.0, -22.14, NYSE,2018-08-22,21:13:27
Asanko Gold, AKG, 0.84, 0.9, 0.83, 0.87, 0.02, 2.83, 276636, 1.38, 0.43, 0.0, 0.0, 0.0, 23.06, NYSE American,2018-08-22,21:13:27
Amarin ADR, AMRN, 2.84, 2.94, 2.8, 2.92, 0.08, 2.82, 1910769, 4.6, 2.35, 0.0, 0.0, 0.0, -27.18, NASDAQ Global,2018-08-22,21:13:27
MakeMyTrip, MMYT, 30.35, 31.5, 30.15, 31.0, 0.85, 2.82, 534947, 41.7, 22.4, 0.0, 0.0, 0.0, 3.85, NASDAQ Global,2018-08-22,21:13:27
Hess Corp., HES, 64.4, 65.39, 64.01, 65.19, 1.79, 2.82, 1692310, 71.14, 37.25, 1.0, 1.53, 0.0, 37.33, NYSE,2018-08-22,21:13:27
Manchester United Cl A, MANU, 23.0, 23.85, 22.9, 23.75, 0.65, 2.81, 260956, 24.2, 16.05, 0.18, 0.76, 1326.82, 19.95, NYSE,2018-08-22,21:13:27
Matador Resources, MTDR, 32.0, 32.67, 31.89, 32.56, 0.89, 2.81, 845504, 35.22, 22.52, 0.0, 0.0, 20.61, 4.59, NYSE,2018-08-22,21:13:27
Calavo Growers, CVGW, 101.55, 104.95, 101.28, 104.65, 2.85, 2.8, 119480, 104.95, 65.85, 0.95, 0.91, 45.5, 23.99, NASDAQ Global,2018-08-22,21:13:27
Educational Development, EDUC, 23.3, 23.85, 23.28, 23.85, 0.65, 2.8, 4188, 27.93, 9.25, 0.4, 1.68, 16.91, 25.86, NASDAQ Global,2018-08-22,21:13:27
Forescout Technologies, FSCT, 33.56, 34.77, 33.56, 34.57, 0.94, 2.8, 264256, 38.45, 21.56, 0.0, 0.0, 0.0, 8.4, NASDAQ Global,2018-08-22,21:13:27
Verastem, VSTM, 8.55, 8.89, 8.52, 8.82, 0.24, 2.8, 2506464, 9.14, 2.77, 0.0, 0.0, 0.0, 187.3, NASDAQ Global,2018-08-22,21:13:27
Yirendai ADR, YRD, 17.43, 17.89, 16.76, 17.65, 0.48, 2.8, 720365, 53.5, 12.39, 0.0, 0.0, 5.53, -59.86, NYSE,2018-08-22,21:13:27
PLx Pharma, PLXP, 3.45, 3.45, 3.25, 3.4, 0.09, 2.8, 6527, 9.41, 3.2, 0.0, 0.0, 0.0, -50.72, NASDAQ Capital,2018-08-22,21:13:27
Pointer Telocation, PNTR, 12.55, 12.95, 12.55, 12.85, 0.35, 2.8, 19213, 19.65, 10.25, 0.0, 0.0, 6.33, -30.91, NASDAQ Capital,2018-08-22,21:13:27
Rosehill Resources Cl A, ROSE, 7.1, 7.56, 7.1, 7.34, 0.2, 2.8, 76116, 10.84, 5.52, 0.0, 0.0, 0.0, -6.62, NASDAQ Capital,2018-08-22,21:13:27
Retractable Technologies, RVP, 0.72, 0.74, 0.71, 0.74, 0.02, 2.8, 68610, 1.08, 0.54, 0.0, 0.0, 0.0, 8.4, NYSE American,2018-08-22,21:13:27
BioTelemetry, BEAT, 57.05, 58.9, 57.05, 58.85, 1.6, 2.79, 346958, 58.9, 23.3, 0.0, 0.0, 0.0, 96.82, NASDAQ Global,2018-08-22,21:13:27
SMART Global Holdings, SGH, 31.58, 32.59, 31.5, 32.39, 0.88, 2.79, 272200, 56.69, 17.94, 0.0, 0.0, 9.49, -3.89, NASDAQ Global,2018-08-22,21:13:27
SailPoint Technologies Holdings, SAIL, 29.05, 30.13, 29.01, 29.85, 0.81, 2.79, 1745656, 30.39, 12.82, 0.0, 0.0, 0.0, 105.86, NYSE,2018-08-22,21:13:27
Central European Media Enterprises Cl A, CETV, 3.6, 3.75, 3.6, 3.7, 0.1, 2.78, 114317, 5.2, 3.4, 0.0, 0.0, 30.83, -20.43, NASDAQ Global,2018-08-22,21:13:27
Magenta Therapeutics, MGTA, 13.83, 14.38, 13.76, 14.25, 0.39, 2.78, 29021, 16.33, 11.45, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-22,21:13:27
AgroFresh Solutions, AGFS, 6.08, 6.38, 5.95, 6.3, 0.17, 2.77, 172686, 8.75, 4.94, 0.0, 0.0, 0.0, -14.86, NASDAQ Global,2018-08-22,21:13:27
Atara Biotherapeutics, ATRA, 37.0, 38.3, 36.45, 37.98, 1.02, 2.77, 166085, 54.45, 12.65, 0.0, 0.0, 0.0, 109.81, NASDAQ Global,2018-08-22,21:13:27
Qiagen, QGEN, 39.02, 39.34, 38.79, 39.3, 1.06, 2.77, 1332557, 39.34, 30.2, 0.0, 0.0, 119.09, 27.06, NYSE,2018-08-22,21:13:27
Datawatch, DWCH, 12.55, 13.4, 12.55, 13.0, 0.35, 2.77, 402572, 14.2, 7.7, 0.0, 0.0, 0.0, 36.84, NASDAQ Capital,2018-08-22,21:13:27
Glaukos, GKOS, 40.11, 41.4, 40.06, 41.31, 1.11, 2.76, 319591, 46.5, 23.07, 0.0, 0.0, 0.0, 61.05, NYSE,2018-08-22,21:13:27
Goldcorp, GG, 10.98, 11.27, 10.98, 11.17, 0.3, 2.76, 8595051, 15.55, 10.38, 0.08, 0.72, 32.85, -12.53, NYSE,2018-08-22,21:13:27
Endava ADR, DAVA, 25.5, 26.75, 24.9, 26.2, 0.7, 2.75, 68408, 30.5, 23.0, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-22,21:13:27
LSC Communications, LKSD, 11.97, 12.43, 11.97, 12.33, 0.33, 2.75, 232289, 18.64, 10.64, 1.04, 8.43, 0.0, -18.61, NYSE,2018-08-22,21:13:27
TAL Education Group ADR, TAL, 30.5, 31.95, 30.45, 31.8, 0.85, 2.75, 5586888, 47.63, 25.6, 0.0, 0.0, 79.98, 7.03, NYSE,2018-08-22,21:13:27
Conatus Pharmaceuticals, CNAT, 4.05, 4.19, 4.05, 4.13, 0.11, 2.74, 254923, 7.95, 3.22, 0.0, 0.0, 0.0, -10.61, NASDAQ Global,2018-08-22,21:13:27
Kopin, KOPN, 2.2, 2.26, 2.15, 2.25, 0.06, 2.74, 266398, 4.6, 2.12, 0.0, 0.0, 0.0, -29.69, NASDAQ Global,2018-08-22,21:13:27
Avanos Medical, AVNS, 69.77, 71.84, 69.77, 71.57, 1.91, 2.74, 468112, 71.84, 41.51, 0.0, 0.0, 46.81, 54.98, NYSE,2018-08-22,21:13:27
Carver Bancorp, CARV, 5.69, 5.99, 5.69, 5.99, 0.16, 2.74, 14081, 11.94, 2.01, 0.0, 0.0, 12.74, 105.97, NASDAQ Capital,2018-08-22,21:13:27
Energy Focus, EFOI, 2.2, 2.25, 2.19, 2.25, 0.06, 2.74, 3681, 3.46, 1.75, 0.0, 0.0, 0.0, -8.16, NASDAQ Capital,2018-08-22,21:13:27
Molecular Templates, MTEM, 5.13, 5.35, 5.1, 5.25, 0.14, 2.74, 58416, 13.25, 4.61, 0.0, 0.0, 0.0, -47.6, NASDAQ Capital,2018-08-22,21:13:27
The9 ADR, NCTY, 0.93, 0.94, 0.9, 0.94, 0.02, 2.73, 13115, 5.04, 0.83, 0.0, 0.0, 0.0, -51.05, NASDAQ Global,2018-08-22,21:13:27
Calix, CALX, 7.3, 7.55, 7.3, 7.55, 0.2, 2.72, 201622, 8.0, 4.65, 0.0, 0.0, 0.0, 26.89, NYSE,2018-08-22,21:13:27
Concord Medical Services Holdings ADR, CCM, 3.4, 3.4, 3.4, 3.4, 0.09, 2.72, 2000, 4.23, 2.46, 0.0, 0.0, 0.0, 2.1, NYSE,2018-08-22,21:13:27
VolitionRX, VNRX, 1.84, 1.92, 1.81, 1.89, 0.05, 2.72, 46136, 4.0, 1.44, 0.0, 0.0, 0.0, -35.71, NYSE American,2018-08-22,21:13:27
Hibbett Sports, HIBB, 27.7, 28.5, 27.62, 28.4, 0.75, 2.71, 628799, 29.5, 11.0, 0.0, 0.0, 15.35, 39.22, NASDAQ Global,2018-08-22,21:13:27
DropCar, DCAR, 0.76, 0.82, 0.76, 0.78, 0.02, 2.71, 86373, 13.52, 0.72, 0.0, 0.0, 0.0, -80.87, NASDAQ Capital,2018-08-22,21:13:27
Marin Software, MRIN, 3.75, 3.9, 3.7, 3.8, 0.1, 2.7, 8293, 15.45, 3.4, 0.0, 0.0, 0.0, -65.3, NASDAQ Global,2018-08-22,21:13:27
American Shared Hospital Services, AMS, 3.1, 3.15, 3.1, 3.13, 0.08, 2.7, 2291, 3.28, 2.25, 0.0, 0.0, 8.24, 20.63, NYSE American,2018-08-22,21:13:27
Seres Therapeutics, MCRB, 8.2, 8.44, 8.04, 8.4, 0.22, 2.69, 98239, 17.42, 6.65, 0.0, 0.0, 0.0, -17.16, NASDAQ Global,2018-08-22,21:13:27
Lantronix, LTRX, 4.13, 4.28, 3.95, 4.22, 0.11, 2.68, 131812, 4.48, 1.78, 0.0, 0.0, 0.0, 108.91, NASDAQ Capital,2018-08-22,21:13:27
Shineco, TYHT, 1.11, 1.17, 1.11, 1.15, 0.03, 2.68, 43254, 4.6, 1.05, 0.0, 0.0, 2.09, -50.0, NASDAQ Capital,2018-08-22,21:13:27
Sino-Global Shipping America, SINO, 1.13, 1.15, 1.07, 1.15, 0.03, 2.68, 126959, 3.84, 1.04, 0.0, 0.0, 6.44, -55.08, NASDAQ Capital,2018-08-22,21:13:27
Nabriva Therapeutics, NBRV, 2.63, 2.71, 2.62, 2.69, 0.07, 2.67, 159988, 14.1, 2.33, 0.0, 0.0, 0.0, -55.02, NASDAQ Global,2018-08-22,21:13:27
