Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Conatus Pharmaceuticals, CNAT, 4.47, 5.37, 4.47, 5.2, 0.79, 17.91, 1514410, 7.95, 3.22, 0.0, 0.0, 0.0, 12.55, NASDAQ Global,2018-08-24,22:07:59
Greenpro Capital, GRNQ, 5.58, 5.58, 4.75, 5.47, 0.82, 17.56, 3941, 23.0, 4.5, 0.0, 0.0, 0.0, -8.89, NASDAQ Capital,2018-08-24,22:07:59
Reed's, REED, 2.85, 3.15, 2.85, 3.15, 0.45, 16.67, 345176, 3.15, 1.3, 0.0, 0.0, 0.0, 103.23, NYSE American,2018-08-24,22:07:59
Cronos Group, CRON, 8.91, 10.1, 8.86, 9.94, 1.4, 16.39, 35061831, 11.9, 1.5, 0.0, 0.0, 1142.53, 28.6, NASDAQ Global,2018-08-24,22:07:59
Autodesk, ADSK, 152.39, 157.78, 150.62, 157.2, 20.89, 15.33, 8421453, 157.78, 101.55, 0.0, 0.0, 0.0, 49.96, NASDAQ Global,2018-08-24,22:07:59
Synlogic, SYBX, 8.5, 9.28, 7.99, 9.05, 1.19, 15.14, 484612, 23.0, 7.27, 0.0, 0.0, 0.0, -6.7, NASDAQ Global,2018-08-24,22:07:59
Splunk, SPLK, 114.9, 126.43, 114.35, 123.69, 15.96, 14.81, 10825798, 126.43, 62.39, 0.0, 0.0, 0.0, 49.31, NASDAQ Global,2018-08-24,22:07:59
Tilray, TLRY, 40.0, 44.37, 39.35, 43.86, 5.61, 14.67, 8884899, 44.37, 20.1, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-24,22:07:59
SITO Mobile, SITO, 1.6, 1.89, 1.6, 1.8, 0.23, 14.65, 459657, 8.6, 1.37, 0.0, 0.0, 0.0, -73.21, NASDAQ Capital,2018-08-24,22:07:59
Lantronix, LTRX, 5.07, 5.85, 5.05, 5.78, 0.73, 14.46, 688447, 5.85, 1.78, 0.0, 0.0, 192.67, 186.14, NASDAQ Capital,2018-08-24,22:07:59
Interpace Diagnostics Group, IDXG, 1.19, 1.39, 1.18, 1.35, 0.17, 14.41, 4350081, 1.8, 0.77, 0.0, 0.0, 0.0, 32.35, NASDAQ Capital,2018-08-24,22:07:59
I-AM Capital Acquisition Rt, IAMXR, 0.47, 0.49, 0.47, 0.49, 0.06, 13.95, 300, 0.52, 0.21, 0.0, 0.0, 0.0, 63.33, NASDAQ Capital,2018-08-24,22:07:59
Real Goods Solar Cl A, RGSE, 0.35, 0.4, 0.35, 0.39, 0.04, 12.69, 4875146, 3.25, 0.3, 0.0, 0.0, 0.0, -73.66, NASDAQ Capital,2018-08-24,22:07:59
Rosehill Resources Cl A, ROSE, 7.6, 8.28, 7.35, 8.2, 0.92, 12.64, 83058, 10.84, 5.52, 0.0, 0.0, 0.0, 4.33, NASDAQ Capital,2018-08-24,22:07:59
Hancock Jaffe Laboratories WT, HJLIW, 0.57, 0.57, 0.46, 0.46, 0.05, 12.59, 500, 1.8, 0.35, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-24,22:07:59
Veeva Systems Cl A, VEEV, 91.15, 101.1, 91.15, 100.64, 11.12, 12.42, 4138455, 101.1, 52.17, 0.0, 0.0, 95.85, 82.05, NYSE,2018-08-24,22:07:59
CEL-SCI, CVM, 1.39, 1.69, 1.38, 1.55, 0.17, 12.32, 1117781, 3.66, 0.82, 0.0, 0.0, 0.0, -17.98, NYSE American,2018-08-24,22:07:59
Sonoma Pharmaceuticals, SNOA, 1.86, 1.95, 1.84, 1.92, 0.2, 11.63, 13733, 5.92, 1.56, 0.0, 0.0, 0.0, -64.77, NASDAQ Capital,2018-08-24,22:07:59
Ambow Education Holding ADR, AMBO, 5.6, 5.95, 5.3, 5.95, 0.6, 11.21, 26885, 8.0, 3.97, 0.0, 0.0, 14.39, 0.0, NYSE American,2018-08-24,22:07:59
Adaptimmune Therapeutics ADR, ADAP, 9.2, 10.57, 9.1, 10.25, 1.02, 11.05, 1491953, 14.63, 5.13, 0.0, 0.0, 0.0, 53.44, NASDAQ Global,2018-08-24,22:07:59
Gold Standard Ventures, GSV, 1.51, 1.67, 1.51, 1.66, 0.16, 10.67, 426156, 2.01, 1.15, 0.0, 0.0, 0.0, -5.14, NYSE American,2018-08-24,22:07:59
Zuora, ZUO, 30.38, 33.48, 30.32, 33.38, 3.21, 10.64, 1783909, 37.78, 18.75, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-24,22:07:59
Blonder Tongue Laboratories, BDR, 1.35, 1.5, 1.34, 1.5, 0.14, 10.38, 97680, 2.2, 0.38, 0.0, 0.0, 0.0, 147.48, NYSE American,2018-08-24,22:07:59
Berry Petroleum, BRY, 14.25, 16.26, 14.24, 15.46, 1.43, 10.19, 1282594, 17.0, 3.0, 0.0, 0.0, 0.0, 73.71, NASDAQ Global,2018-08-24,22:07:59
Therapix Biosciences ADR, TRPX, 3.66, 4.0, 3.5, 4.0, 0.37, 10.19, 41466, 7.69, 3.0, 0.0, 0.0, 0.0, -25.09, NASDAQ Capital,2018-08-24,22:07:59
Apollo Medical Holdings, AMEH, 15.7, 17.69, 15.7, 17.48, 1.6, 10.08, 93699, 30.0, 5.5, 0.0, 0.0, 0.0, -27.17, NASDAQ Capital,2018-08-24,22:07:59
AgroFresh Solutions WT, AGFSW, 0.18, 0.2, 0.17, 0.2, 0.02, 10.06, 18250, 0.77, 0.05, 0.0, 0.0, 0.0, -51.71, NASDAQ Global,2018-08-24,22:07:59
Collplant Holdings ADR, CLGN, 5.49, 5.92, 5.24, 5.85, 0.53, 9.96, 13538, 9.34, 4.7, 0.0, 0.0, 0.0, -33.9, NASDAQ Capital,2018-08-24,22:07:59
Fuel Tech, FTEK, 1.02, 1.19, 1.02, 1.12, 0.1, 9.79, 229661, 1.83, 0.7, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-24,22:07:59
Pretium Resources, PVG, 8.45, 9.1, 8.33, 9.09, 0.81, 9.78, 2309841, 12.44, 6.17, 0.0, 0.0, 113.63, -20.33, NYSE,2018-08-24,22:07:59
Pain Therapeutics, PTIE, 0.88, 0.98, 0.85, 0.96, 0.09, 9.78, 1906677, 12.8, 0.81, 0.0, 0.0, 0.0, -76.04, NASDAQ Capital,2018-08-24,22:07:59
Invuity, IVTY, 3.63, 4.05, 3.6, 3.95, 0.35, 9.72, 344763, 9.55, 2.35, 0.0, 0.0, 0.0, -36.29, NASDAQ Global,2018-08-24,22:07:59
Kazia Therapeutics ADR, KZIA, 3.24, 3.54, 3.24, 3.54, 0.31, 9.7, 684, 6.68, 1.63, 0.0, 0.0, 0.0, 11.32, NASDAQ Capital,2018-08-24,22:07:59
Idera Pharmaceuticals, IDRA, 8.41, 9.24, 8.4, 9.17, 0.8, 9.56, 407719, 22.96, 5.2, 0.0, 0.0, 0.0, -45.68, NASDAQ Capital,2018-08-24,22:07:59
National Energy Services Reunited WT, NESRW, 1.72, 1.72, 1.72, 1.72, 0.15, 9.55, 100, 2.61, 0.4, 0.0, 0.0, 0.0, 109.76, NASDAQ Capital,2018-08-24,22:07:59
Citi Trends, CTRN, 31.13, 33.93, 31.13, 33.55, 2.9, 9.46, 140015, 34.9, 17.6, 0.32, 0.95, 22.37, 26.8, NASDAQ Global,2018-08-24,22:07:59
Avinger, AVGR, 1.26, 1.4, 1.23, 1.39, 0.12, 9.45, 739745, 25.2, 0.95, 0.0, 0.0, 0.0, -80.91, NASDAQ Capital,2018-08-24,22:07:59
Ichor Holdings, ICHR, 23.98, 24.75, 23.66, 24.16, 2.05, 9.27, 7417067, 35.51, 18.76, 0.0, 0.0, 8.69, -1.79, NASDAQ Global,2018-08-24,22:07:59
Arista Networks, ANET, 295.84, 313.37, 294.92, 308.58, 25.97, 9.19, 4045215, 313.37, 169.61, 0.0, 0.0, 115.14, 30.99, NYSE,2018-08-24,22:07:59
LM Funding America, LMFA, 0.39, 0.46, 0.38, 0.42, 0.04, 9.17, 833167, 6.65, 0.35, 0.0, 0.0, 0.0, -73.42, NASDAQ Capital,2018-08-24,22:07:59
Appliance Recycling Centers of America, ARCI, 0.71, 0.82, 0.71, 0.78, 0.07, 9.15, 418349, 1.56, 0.59, 0.0, 0.0, 1.46, -25.48, NASDAQ Capital,2018-08-24,22:07:59
Portola Pharmaceuticals, PTLA, 26.86, 28.61, 26.5, 28.17, 2.34, 9.06, 2937093, 64.56, 24.63, 0.0, 0.0, 0.0, -42.13, NASDAQ Global,2018-08-24,22:07:59
Eiger BioPharmaceuticals, EIGR, 11.45, 12.55, 11.15, 12.5, 1.0, 8.7, 239396, 18.0, 7.46, 0.0, 0.0, 0.0, -10.39, NASDAQ Global,2018-08-24,22:07:59
Evelo Biosciences, EVLO, 12.72, 14.2, 12.15, 13.74, 1.1, 8.7, 153408, 16.75, 11.1, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-24,22:07:59
Avid Bioservices, CDMO, 5.89, 6.36, 5.77, 6.24, 0.49, 8.52, 630559, 6.57, 2.24, 0.0, 0.0, 0.0, 60.82, NASDAQ Capital,2018-08-24,22:07:59
Orchids Paper Products, TIS, 2.45, 2.71, 2.45, 2.68, 0.21, 8.5, 369923, 15.74, 0.7, 1.4, 52.24, 44.67, -79.06, NYSE American,2018-08-24,22:07:59
Abeona Therapeutics WT, ABEOW, 9.29, 9.29, 9.25, 9.29, 0.73, 8.49, 760, 17.56, 4.75, 0.0, 0.0, 0.0, -19.88, NASDAQ Capital,2018-08-24,22:07:59
Lannett, LCI, 4.7, 5.35, 4.7, 5.15, 0.4, 8.42, 2781514, 30.35, 4.6, 0.0, 0.0, 4.29, -77.8, NYSE,2018-08-24,22:07:59
NovaGold Resources, NG, 3.47, 3.76, 3.47, 3.74, 0.29, 8.41, 1073436, 5.04, 3.35, 0.0, 0.0, 0.0, -4.83, NYSE American,2018-08-24,22:07:59
Canopy Growth, CGC, 42.65, 45.92, 42.14, 45.0, 3.48, 8.38, 24059242, 45.92, 6.97, 0.0, 0.0, 0.0, 90.22, NYSE,2018-08-24,22:07:59
Alaska Communications Systems Group, ALSK, 1.82, 1.98, 1.82, 1.95, 0.15, 8.33, 193097, 2.91, 1.39, 0.0, 0.0, 39.0, -27.24, NASDAQ Global,2018-08-24,22:07:59
Fluidigm, FLDM, 7.34, 8.0, 7.34, 7.93, 0.61, 8.33, 236251, 8.38, 3.62, 0.0, 0.0, 0.0, 34.63, NASDAQ Global,2018-08-24,22:07:59
Five Star Senior Living, FVE, 0.9, 1.1, 0.9, 0.98, 0.08, 8.33, 149116, 1.8, 0.9, 0.0, 0.0, 0.0, -35.0, NASDAQ Capital,2018-08-24,22:07:59
MediciNova, MNOV, 10.16, 10.57, 10.16, 10.54, 0.81, 8.32, 99426, 14.5, 5.21, 0.0, 0.0, 0.0, 62.91, NASDAQ Global,2018-08-24,22:07:59
Alta Mesa Resources WT, AMRWW, 0.6, 0.65, 0.6, 0.65, 0.05, 8.25, 68666, 2.85, 0.47, 0.0, 0.0, 0.0, -56.41, NASDAQ Capital,2018-08-24,22:07:59
Eastside Distilling WT, EASTW, 1.89, 2.1, 1.89, 2.1, 0.16, 8.25, 9979, 8.5, 0.33, 0.0, 0.0, 0.0, 223.08, NASDAQ Capital,2018-08-24,22:07:59
Just Energy Group, JE, 2.88, 3.14, 2.86, 3.03, 0.23, 8.21, 1452611, 5.91, 2.8, 0.38, 12.7, 2.19, -29.37, NYSE,2018-08-24,22:07:59
PPDAI Group ADR, PPDF, 5.54, 5.99, 5.54, 5.95, 0.45, 8.18, 1540884, 14.63, 3.82, 0.0, 0.0, 0.0, -16.32, NYSE,2018-08-24,22:07:59
JinkoSolar Holding ADR, JKS, 12.4, 13.14, 12.22, 13.12, 0.99, 8.16, 600051, 30.5, 11.47, 0.0, 0.0, 23.44, -45.45, NYSE,2018-08-24,22:07:59
Nordic American Offshore, NAO, 0.87, 1.05, 0.86, 0.94, 0.07, 8.05, 307600, 1.6, 0.71, 0.04, 4.26, 0.0, -21.6, NYSE,2018-08-24,22:07:59
Schmitt Industries, SMIT, 2.68, 2.87, 2.68, 2.84, 0.21, 7.98, 29596, 4.47, 1.57, 0.0, 0.0, 52.5, 3.65, NASDAQ Capital,2018-08-24,22:07:59
Veeco Instruments, VECO, 10.25, 11.05, 10.15, 10.85, 0.8, 7.96, 789868, 22.35, 10.0, 0.0, 0.0, 0.0, -26.94, NASDAQ Global,2018-08-24,22:07:59
Cango ADR, CANG, 9.55, 10.5, 9.55, 10.3, 0.75, 7.84, 58571, 13.9, 8.2, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-24,22:07:59
Peak Resorts, SKIS, 4.55, 4.85, 4.55, 4.85, 0.35, 7.78, 27143, 5.78, 4.1, 0.28, 5.77, 0.0, -10.18, NASDAQ Global,2018-08-24,22:07:59
Embotelladora Andina S.A. (Series A) ADR, AKOA, 20.17, 21.22, 20.09, 21.2, 1.53, 7.78, 7133, 28.25, 19.23, 0.8, 3.76, 17.34, -20.03, NYSE,2018-08-24,22:07:59
Staffing 360 Solutions, STAF, 2.12, 2.12, 1.81, 1.94, 0.14, 7.78, 105292, 5.7, 1.14, 0.0, 0.0, 0.0, -38.41, NASDAQ Capital,2018-08-24,22:07:59
Milestone Scientific, MLSS, 0.7, 0.8, 0.7, 0.78, 0.06, 7.78, 4811, 1.6, 0.64, 0.0, 0.0, 0.0, -34.29, NYSE American,2018-08-24,22:07:59
Tellurian, TELL, 8.42, 8.98, 8.32, 8.89, 0.63, 7.63, 2978244, 13.74, 6.45, 0.0, 0.0, 0.0, -8.73, NASDAQ Capital,2018-08-24,22:07:59
Advanced Micro Devices, AMD, 22.91, 24.0, 22.67, 23.98, 1.69, 7.58, 162279693, 24.0, 9.04, 0.0, 0.0, 74.94, 133.27, NASDAQ Capital,2018-08-24,22:07:59
Cocrystal Pharma, COCP, 3.67, 4.02, 3.67, 3.85, 0.27, 7.54, 9134, 6.58, 0.17, 0.0, 0.0, 39.69, 1825.0, NASDAQ Capital,2018-08-24,22:07:59
Citizens Cl A, CIA, 7.67, 8.44, 7.67, 8.28, 0.58, 7.53, 327934, 8.7, 6.67, 0.0, 0.0, 0.0, 12.65, NYSE,2018-08-24,22:07:59
RiceBran Technologies, RIBT, 2.95, 3.25, 2.91, 3.15, 0.22, 7.51, 922841, 3.25, 1.02, 0.0, 0.0, 0.0, 112.82, NASDAQ Capital,2018-08-24,22:07:59
Nortech Systems, NSYS, 4.13, 4.38, 4.05, 4.3, 0.3, 7.5, 177902, 8.08, 2.77, 0.0, 0.0, 0.0, 11.4, NASDAQ Capital,2018-08-24,22:07:59
Xspand Products Lab, XSPL, 5.71, 6.22, 5.71, 6.09, 0.43, 7.5, 12926, 11.63, 4.56, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-24,22:07:59
MAG Silver, MAG, 7.44, 8.03, 7.44, 7.93, 0.55, 7.45, 233747, 13.09, 7.37, 0.0, 0.0, 0.0, -35.84, NYSE American,2018-08-24,22:07:59
Daqo New Energy ADR, DQ, 34.85, 37.15, 34.82, 36.66, 2.54, 7.44, 391210, 72.5, 24.21, 0.0, 0.0, 4.05, -38.32, NYSE,2018-08-24,22:07:59
Maxwell Technologies, MXWL, 3.39, 3.68, 3.36, 3.64, 0.25, 7.37, 371639, 6.61, 3.24, 0.0, 0.0, 0.0, -36.81, NASDAQ Global,2018-08-24,22:07:59
IAMGOLD, IAG, 4.01, 4.28, 4.01, 4.23, 0.29, 7.36, 4129949, 7.25, 3.9, 0.0, 0.0, 70.5, -27.44, NYSE,2018-08-24,22:07:59
GEE Group, JOB, 2.43, 2.66, 2.43, 2.63, 0.18, 7.35, 6469, 4.68, 2.0, 0.0, 0.0, 0.0, -5.4, NYSE American,2018-08-24,22:07:59
Hugoton Royalty Trust Un, HGT, 0.41, 0.44, 0.4, 0.44, 0.03, 7.32, 187794, 1.9, 0.33, 0.0, 0.0, 9.5, -68.57, NYSE,2018-08-24,22:07:59
McEwen Mining, MUX, 1.92, 2.04, 1.92, 2.01, 0.14, 7.2, 2965160, 2.86, 1.82, 0.01, 0.5, 0.0, -11.84, NYSE,2018-08-24,22:07:59
Cytori Therapeutics WT, CYTXW, 0.01, 0.01, 0.01, 0.01, 0.0, 7.14, 29100, 0.06, 0.0, 0.0, 0.0, 0.0, -31.82, NASDAQ Capital,2018-08-24,22:07:59
Flexible Solutions International, FSI, 1.56, 1.66, 1.56, 1.66, 0.11, 7.1, 38609, 2.1, 1.33, 0.0, 0.0, 0.0, -8.79, NYSE American,2018-08-24,22:07:59
Hecla Mining, HL, 2.78, 2.95, 2.76, 2.88, 0.19, 7.06, 5981927, 5.54, 2.62, 0.01, 0.35, 0.0, -27.46, NYSE,2018-08-24,22:07:59
VolitionRX, VNRX, 1.85, 2.1, 1.8, 2.0, 0.13, 6.95, 104607, 4.0, 1.44, 0.0, 0.0, 0.0, -31.97, NYSE American,2018-08-24,22:07:59
Aclaris Therapeutics, ACRS, 14.52, 15.55, 14.33, 15.45, 1.0, 6.92, 612305, 28.93, 14.12, 0.0, 0.0, 0.0, -37.35, NASDAQ Global,2018-08-24,22:07:59
GreenSky, GSKY, 18.14, 19.53, 18.0, 19.45, 1.25, 6.87, 2253862, 27.02, 14.49, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-24,22:07:59
Leaf Group, LEAF, 10.2, 10.95, 10.2, 10.95, 0.7, 6.83, 48478, 12.05, 6.4, 0.0, 0.0, 0.0, 10.61, NYSE,2018-08-24,22:07:59
Ur-Energy, URG, 0.74, 0.78, 0.73, 0.76, 0.05, 6.82, 2231512, 0.91, 0.5, 0.0, 0.0, 38.0, 11.18, NYSE American,2018-08-24,22:07:59
Research Frontiers, REFR, 1.24, 1.34, 1.11, 1.26, 0.08, 6.78, 140361, 1.46, 0.59, 0.0, 0.0, 0.0, 21.15, NASDAQ Capital,2018-08-24,22:07:59
Avalon Holdings, AWX, 4.05, 4.34, 3.95, 4.31, 0.27, 6.68, 318404, 20.2, 1.83, 0.0, 0.0, 53.88, 115.5, NYSE American,2018-08-24,22:07:59
WidePoint, WYY, 0.47, 0.52, 0.47, 0.49, 0.03, 6.6, 284939, 0.73, 0.4, 0.0, 0.0, 0.0, -24.27, NYSE American,2018-08-24,22:07:59
Alamos Gold, AGI, 4.32, 4.63, 4.32, 4.53, 0.28, 6.59, 1349798, 8.58, 4.21, 0.02, 0.44, 73.66, -30.41, NYSE,2018-08-24,22:07:59
DarioHealth, DRIO, 1.1, 1.14, 1.1, 1.14, 0.07, 6.54, 38009, 3.64, 0.89, 0.0, 0.0, 0.0, -28.84, NASDAQ Capital,2018-08-24,22:07:59
Formula Systems (1985) ADR, FORTY, 41.01, 41.01, 41.01, 41.01, 2.51, 6.52, 325, 45.65, 32.55, 0.68, 1.66, 24.88, 1.14, NASDAQ Global,2018-08-24,22:07:59
Unity Biotechnology, UBX, 16.9, 17.99, 16.75, 17.9, 1.09, 6.48, 66265, 20.48, 12.75, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-24,22:07:59
Avino Silver&Gold Mines, ASM, 1.0, 1.0, 0.95, 0.99, 0.06, 6.46, 128430, 1.8, 0.85, 0.0, 0.0, 16.5, -26.12, NYSE American,2018-08-24,22:07:59
Hornbeck Offshore Services, HOS, 4.45, 4.69, 4.37, 4.63, 0.28, 6.44, 250900, 5.35, 2.56, 0.0, 0.0, 17.81, 48.87, NYSE,2018-08-24,22:07:59
GenMark Diagnostics, GNMK, 7.16, 7.73, 7.16, 7.62, 0.46, 6.42, 576719, 10.16, 3.63, 0.0, 0.0, 0.0, 82.73, NASDAQ Global,2018-08-24,22:07:59
Cesca Therapeutics, KOOL, 0.28, 0.3, 0.27, 0.29, 0.02, 6.42, 213571, 6.44, 0.22, 0.0, 0.0, 0.0, -90.17, NASDAQ Capital,2018-08-24,22:07:59
Siebert Financial, SIEB, 14.78, 15.5, 14.5, 15.44, 0.93, 6.41, 36513, 21.61, 3.6, 0.0, 0.0, 74.59, 14.37, NASDAQ Capital,2018-08-24,22:07:59
Novan, NOVN, 2.75, 2.88, 2.75, 2.83, 0.17, 6.39, 68600, 7.33, 2.27, 0.0, 0.0, 0.0, -32.94, NASDAQ Global,2018-08-24,22:07:59
Tricida, TCDA, 25.37, 27.38, 25.0, 27.0, 1.62, 6.38, 86834, 34.8, 21.87, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-24,22:07:59
MicroVision, MVIS, 0.99, 1.06, 0.98, 1.04, 0.06, 6.33, 572868, 3.25, 0.89, 0.0, 0.0, 0.0, -36.2, NASDAQ Global,2018-08-24,22:07:59
Misonix, MSON, 17.5, 18.68, 17.5, 18.6, 1.1, 6.29, 73910, 18.68, 8.25, 0.0, 0.0, 0.0, 96.83, NASDAQ Global,2018-08-24,22:07:59
Itau CorpBanca ADR, ITCB, 14.38, 15.04, 14.3, 15.04, 0.89, 6.29, 12542, 16.34, 10.28, 0.11, 0.74, 45.19, 11.9, NYSE,2018-08-24,22:07:59
Bank of America Cl B WT, BAC%B, 0.99, 1.05, 0.97, 1.0, 0.06, 6.27, 577515, 3.89, 0.48, 0.0, 0.0, 0.0, -53.27, NYSE,2018-08-24,22:07:59
HTG Molecular Diagnostics, HTGM, 3.2, 3.43, 3.19, 3.39, 0.2, 6.27, 241874, 5.83, 1.59, 0.0, 0.0, 0.0, 67.0, NASDAQ Capital,2018-08-24,22:07:59
Eldorado Gold, EGO, 0.99, 1.03, 0.98, 1.02, 0.06, 6.25, 4728021, 2.44, 0.8, 0.0, 0.0, 0.0, -28.67, NYSE,2018-08-24,22:07:59
Network-1 Technologies, NTIP, 2.4, 2.55, 2.4, 2.55, 0.15, 6.25, 19063, 4.6, 2.25, 0.1, 3.92, 7.73, 6.25, NYSE American,2018-08-24,22:07:59
RumbleON Cl B, RMBL, 6.29, 6.82, 6.27, 6.7, 0.39, 6.18, 92170, 10.0, 3.53, 0.0, 0.0, 0.0, 28.97, NASDAQ Capital,2018-08-24,22:07:59
CryoPort WT, CYRXW, 10.22, 10.52, 10.22, 10.51, 0.61, 6.17, 1008, 16.31, 2.82, 0.0, 0.0, 0.0, 92.69, NASDAQ Capital,2018-08-24,22:07:59
Vedanta ADR, VEDL, 12.68, 12.78, 12.55, 12.76, 0.74, 6.16, 1671331, 21.99, 11.58, 0.0, 0.0, 7.35, -38.74, NYSE,2018-08-24,22:07:59
Alio Gold, ALO, 0.74, 0.76, 0.72, 0.75, 0.04, 6.14, 297337, 4.94, 0.7, 0.0, 0.0, 4.17, -79.56, NYSE American,2018-08-24,22:07:59
TransEnterix, TRXC, 5.1, 5.43, 4.92, 5.37, 0.31, 6.13, 8020146, 6.04, 0.78, 0.0, 0.0, 0.0, 178.24, NYSE American,2018-08-24,22:07:59
Innovative Industrial Properties, IIPR, 38.39, 41.0, 38.39, 40.74, 2.35, 6.12, 165794, 41.0, 16.51, 1.0, 2.45, 97.0, 26.09, NYSE,2018-08-24,22:07:59
Northwest Pipe, NWPX, 16.86, 18.0, 16.86, 17.77, 1.02, 6.09, 35188, 22.0, 15.03, 0.0, 0.0, 0.0, -7.16, NASDAQ Global,2018-08-24,22:07:59
Industrea Acquisition WT, INDUW, 0.68, 0.68, 0.68, 0.68, 0.04, 6.08, 100, 0.94, 0.36, 0.0, 0.0, 0.0, 61.3, NASDAQ Capital,2018-08-24,22:07:59
CNOOC ADR, CEO, 170.24, 172.94, 167.09, 172.04, 9.84, 6.07, 154615, 185.72, 117.85, 7.64, 4.44, 21.25, 19.84, NYSE,2018-08-24,22:07:59
Opera ADR, OPRA, 12.97, 13.5, 12.97, 13.32, 0.76, 6.05, 1428757, 15.62, 10.22, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-24,22:07:59
Ardelyx, ARDX, 4.3, 4.5, 4.2, 4.4, 0.25, 6.02, 452812, 8.65, 3.58, 0.0, 0.0, 0.0, -33.33, NASDAQ Global,2018-08-24,22:07:59
Optibase, OBAS, 8.1, 8.9, 8.04, 8.9, 0.5, 5.95, 2141, 9.5, 6.4, 0.0, 0.0, 0.0, 11.83, NASDAQ Global,2018-08-24,22:07:59
MiMedx Group, MDXG, 4.61, 4.68, 4.03, 4.45, 0.25, 5.95, 5437480, 18.25, 3.0, 0.0, 0.0, 14.35, -64.71, NASDAQ Capital,2018-08-24,22:07:59
Asanko Gold, AKG, 0.85, 0.89, 0.82, 0.88, 0.05, 5.95, 179138, 1.38, 0.43, 0.0, 0.0, 0.0, 24.56, NYSE American,2018-08-24,22:07:59
Novume Solutions, NVMM, 1.35, 1.43, 1.35, 1.43, 0.08, 5.93, 8131, 5.5, 0.51, 0.0, 0.0, 0.0, -70.82, NASDAQ Capital,2018-08-24,22:07:59
Endeavour Silver, EXK, 2.25, 2.38, 2.23, 2.33, 0.13, 5.91, 1360361, 3.35, 1.94, 0.0, 0.0, 233.0, -2.51, NYSE,2018-08-24,22:07:59
