Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange,Date,Time
Cellect Biotechnology ADR, APOP, 4.4, 5.24, 4.4, 5.22, 0.8, 18.1, 33437, 13.5, 4.4, 0.0, 0.0, 0.0, -25.41, NASDAQ Capital,2018-08-16,20:51:14
Biolase, BIOL, 1.65, 1.95, 1.61, 1.91, 0.29, 17.9, 141647, 3.95, 1.14, 0.0, 0.0, 0.0, -10.41, NASDAQ Capital,2018-08-16,20:51:14
LSI Industries, LYTS, 4.2, 5.09, 4.2, 4.94, 0.74, 17.62, 763849, 8.88, 4.14, 0.2, 4.05, 0.0, -28.2, NASDAQ Global,2018-08-16,20:51:14
Clementia Pharmaceuticals, CMTA, 8.75, 10.16, 8.7, 9.88, 1.42, 16.78, 90076, 20.15, 8.1, 0.0, 0.0, 0.0, -47.95, NASDAQ Global,2018-08-16,20:51:14
Sonoma Pharmaceuticals WT, SNOAW, 0.07, 0.07, 0.06, 0.07, 0.01, 16.67, 61724, 0.55, 0.02, 0.0, 0.0, 0.0, -82.93, NASDAQ Capital,2018-08-16,20:51:14
Capstone Turbine, CPST, 1.13, 1.24, 1.09, 1.23, 0.17, 16.04, 1333902, 1.9, 0.58, 0.0, 0.0, 0.0, 59.74, NASDAQ Capital,2018-08-16,20:51:14
JetPay, JTPY, 1.65, 1.9, 1.65, 1.9, 0.25, 15.15, 9309, 4.89, 1.45, 0.0, 0.0, 0.0, -25.2, NASDAQ Capital,2018-08-16,20:51:14
Avalara, AVLR, 38.39, 39.8, 37.51, 39.76, 5.09, 14.68, 606033, 59.4, 32.1, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-16,20:51:14
Eiger BioPharmaceuticals, EIGR, 10.45, 11.8, 10.33, 11.8, 1.5, 14.56, 155177, 18.0, 7.46, 0.0, 0.0, 0.0, -15.41, NASDAQ Global,2018-08-16,20:51:14
InspireMD WT, NSPR%, 0.01, 0.01, 0.01, 0.01, 0.0, 14.06, 100, 0.23, 0.0, 0.0, 0.0, 0.0, -75.67, NYSE American,2018-08-16,20:51:14
United States Antimony, UAMY, 0.55, 0.62, 0.55, 0.61, 0.08, 14.02, 208093, 0.79, 0.2, 0.0, 0.0, 0.0, 90.63, NYSE American,2018-08-16,20:51:14
Bank of America Cl B WT, BAC%B, 0.99, 1.09, 0.99, 1.06, 0.13, 13.98, 288084, 3.89, 0.48, 0.0, 0.0, 0.0, -50.47, NYSE,2018-08-16,20:51:14
Netlist, NLST, 0.11, 0.13, 0.11, 0.12, 0.01, 13.67, 6976548, 0.82, 0.1, 0.0, 0.0, 0.0, -60.78, NASDAQ Capital,2018-08-16,20:51:14
Kitov Pharma WT, KTOVW, 0.55, 0.55, 0.51, 0.51, 0.06, 13.62, 1000, 1.1, 0.4, 0.0, 0.0, 0.0, -14.77, NASDAQ Capital,2018-08-16,20:51:14
KBS Fashion Group, KBSF, 3.66, 4.79, 3.61, 4.15, 0.49, 13.39, 111265, 15.0, 1.41, 0.0, 0.0, 0.0, 0.24, NASDAQ Capital,2018-08-16,20:51:14
AirMedia Group ADR, AMCN, 0.39, 0.46, 0.38, 0.44, 0.05, 12.82, 193899, 2.87, 0.38, 0.0, 0.0, 0.0, -61.74, NASDAQ Global,2018-08-16,20:51:14
ADial Pharmaceuticals WT, ADILW, 0.39, 0.4, 0.39, 0.4, 0.04, 12.45, 1660, 0.75, 0.3, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-16,20:51:14
Regional Health Properties, RHE, 0.13, 0.15, 0.13, 0.15, 0.02, 12.18, 158255, 1.1, 0.13, 0.0, 0.0, 0.0, -12.24, NYSE American,2018-08-16,20:51:14
Titan Medical, TMDI, 1.84, 2.05, 1.8, 2.03, 0.22, 12.15, 186260, 7.75, 1.7, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-16,20:51:14
PetIQ Cl A, PETQ, 31.6, 37.45, 31.41, 35.03, 3.78, 12.1, 3781250, 37.45, 17.03, 0.0, 0.0, 0.0, 60.39, NASDAQ Global,2018-08-16,20:51:14
Remark Holdings, MARK, 3.5, 3.98, 3.46, 3.86, 0.4, 11.56, 227173, 15.1, 2.12, 0.0, 0.0, 0.0, -60.33, NASDAQ Capital,2018-08-16,20:51:14
Constellation Alpha Capital WT, CNACW, 0.39, 0.39, 0.39, 0.39, 0.04, 11.43, 100, 0.5, 0.19, 0.0, 0.0, 0.0, 77.27, NASDAQ Capital,2018-08-16,20:51:14
Correvio Pharma, CORV, 4.7, 5.14, 4.65, 5.08, 0.52, 11.4, 348772, 5.14, 1.29, 0.0, 0.0, 0.0, 227.74, NASDAQ Capital,2018-08-16,20:51:14
58.com ADR, WUBA, 64.99, 66.95, 63.05, 65.22, 6.63, 11.32, 4975767, 89.9, 52.6, 0.0, 0.0, 43.68, -8.87, NYSE,2018-08-16,20:51:14
GRAVITY ADR, GRVY, 38.6, 43.0, 38.6, 41.79, 4.24, 11.29, 26244, 108.97, 17.14, 0.0, 0.0, 13.52, -55.78, NASDAQ Capital,2018-08-16,20:51:14
NF Energy Saving, NFEC, 4.5, 5.31, 4.5, 5.03, 0.51, 11.28, 335284, 7.19, 0.76, 0.0, 0.0, 0.0, 418.56, NASDAQ Capital,2018-08-16,20:51:14
ADOMANI, ADOM, 0.72, 0.8, 0.72, 0.79, 0.08, 11.27, 1083294, 13.81, 0.5, 0.0, 0.0, 0.0, -82.05, NASDAQ Capital,2018-08-16,20:51:14
China Recycling Energy, CREG, 1.18, 1.35, 1.18, 1.35, 0.13, 10.86, 182096, 9.39, 0.95, 0.0, 0.0, 0.0, -51.79, NASDAQ Capital,2018-08-16,20:51:14
Avon Products, AVP, 1.86, 2.06, 1.84, 2.05, 0.2, 10.81, 14153200, 2.99, 1.38, 0.24, 11.71, 39.65, -4.65, NYSE,2018-08-16,20:51:14
Jupai Holdings ADR, JP, 13.37, 15.04, 13.25, 15.0, 1.45, 10.7, 221134, 29.0, 10.21, 0.6, 4.0, 8.01, -18.88, NYSE,2018-08-16,20:51:14
GreenSky, GSKY, 17.1, 18.14, 17.03, 17.61, 1.7, 10.69, 4117295, 27.02, 14.49, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-16,20:51:14
FuelCell Energy, FCEL, 1.02, 1.15, 1.02, 1.14, 0.11, 10.68, 1305102, 2.49, 1.0, 0.0, 0.0, 0.0, -32.94, NASDAQ Global,2018-08-16,20:51:14
Gevo, GEVO, 2.92, 3.29, 2.92, 3.14, 0.3, 10.56, 853411, 24.74, 2.75, 0.0, 0.0, 0.0, -73.4, NASDAQ Capital,2018-08-16,20:51:14
ION Geophysical, IO, 15.8, 16.95, 15.66, 16.85, 1.6, 10.49, 226947, 32.45, 5.05, 0.0, 0.0, 0.0, -14.68, NYSE,2018-08-16,20:51:14
VivoPower International, VVPR, 1.44, 1.74, 1.44, 1.59, 0.15, 10.42, 59104, 6.69, 1.02, 0.0, 0.0, 0.0, -45.17, NASDAQ Capital,2018-08-16,20:51:14
Atlanticus Holdings, ATLC, 1.64, 1.85, 1.64, 1.81, 0.17, 10.37, 41451, 3.83, 1.52, 0.0, 0.0, 0.0, -24.58, NASDAQ Global,2018-08-16,20:51:14
Midatech Pharma ADR, MTP, 0.7, 0.7, 0.63, 0.64, 0.06, 10.3, 16536, 2.65, 0.45, 0.0, 0.0, 0.0, -23.09, NASDAQ Capital,2018-08-16,20:51:14
Appliance Recycling Centers of America, ARCI, 0.74, 0.76, 0.69, 0.75, 0.07, 10.29, 291641, 1.75, 0.57, 0.0, 0.0, 1.41, -27.88, NASDAQ Capital,2018-08-16,20:51:14
AgroFresh Solutions WT, AGFSW, 0.14, 0.17, 0.14, 0.15, 0.01, 10.22, 6800, 0.77, 0.05, 0.0, 0.0, 0.0, -63.71, NASDAQ Global,2018-08-16,20:51:14
Comstock Holding Cl A, CHCI, 2.64, 2.92, 2.64, 2.92, 0.27, 10.19, 33091, 6.58, 1.2, 0.0, 0.0, 0.0, 71.76, NASDAQ Capital,2018-08-16,20:51:14
YogaWorks, YOGA, 1.2, 1.27, 1.14, 1.2, 0.11, 10.09, 256685, 4.55, 1.08, 0.0, 0.0, 0.0, -57.6, NASDAQ Global,2018-08-16,20:51:14
SuperCom, SPCB, 1.82, 2.01, 1.82, 1.87, 0.17, 10.0, 427844, 4.95, 1.53, 0.0, 0.0, 0.0, -52.17, NASDAQ Capital,2018-08-16,20:51:14
Ascent Capital Group Series A, ASCMA, 2.5, 2.95, 2.49, 2.66, 0.24, 9.92, 214898, 14.15, 1.68, 0.0, 0.0, 0.0, -76.85, NASDAQ Global,2018-08-16,20:51:14
Camtek, CAMT, 9.3, 10.37, 9.24, 10.26, 0.92, 9.85, 920594, 10.37, 4.17, 0.0, 0.0, 16.55, 79.37, NASDAQ Global,2018-08-16,20:51:14
scPharmaceuticals, SCPH, 4.61, 5.18, 4.61, 5.14, 0.46, 9.83, 99719, 18.17, 4.1, 0.0, 0.0, 0.0, -57.49, NASDAQ Global,2018-08-16,20:51:14
Quest Resource Holding, QRHC, 1.95, 2.16, 1.94, 2.13, 0.19, 9.79, 57744, 2.91, 1.03, 0.0, 0.0, 0.0, -7.39, NASDAQ Capital,2018-08-16,20:51:14
DelMar Pharmaceuticals, DMPI, 0.45, 0.53, 0.45, 0.49, 0.04, 9.73, 128577, 2.29, 0.33, 0.0, 0.0, 0.0, -54.8, NASDAQ Capital,2018-08-16,20:51:14
ITUS, ITUS, 3.65, 3.97, 3.65, 3.92, 0.34, 9.5, 98916, 6.43, 0.61, 0.0, 0.0, 0.0, 66.1, NASDAQ Capital,2018-08-16,20:51:14
Jianpu Technology ADR, JT, 4.3, 4.6, 4.18, 4.55, 0.39, 9.37, 123328, 9.49, 4.01, 0.0, 0.0, 0.0, -29.78, NYSE,2018-08-16,20:51:14
Walmart, WMT, 100.11, 100.21, 97.91, 98.64, 8.42, 9.33, 42437225, 109.98, 77.5, 2.08, 2.11, 32.99, -0.11, NYSE,2018-08-16,20:51:14
Inseego, INSG, 2.35, 2.61, 2.33, 2.59, 0.22, 9.28, 1007248, 2.78, 1.03, 0.0, 0.0, 0.0, 60.87, NASDAQ Global,2018-08-16,20:51:14
Century Aluminum, CENX, 11.31, 12.11, 11.31, 12.1, 1.01, 9.11, 1827391, 24.77, 11.04, 0.0, 0.0, 15.38, -38.39, NASDAQ Global,2018-08-16,20:51:14
La Jolla Pharmaceutical, LJPC, 20.7, 22.49, 20.35, 22.41, 1.87, 9.1, 743502, 41.36, 20.25, 0.0, 0.0, 0.0, -30.36, NASDAQ Capital,2018-08-16,20:51:14
Maiden Holdings, MHLD, 3.9, 4.25, 3.8, 4.25, 0.35, 8.97, 917555, 9.1, 3.8, 0.2, 4.71, 0.0, -35.61, NASDAQ Global,2018-08-16,20:51:14
Blink Charging WT, BLNKW, 1.2, 1.22, 1.18, 1.22, 0.1, 8.93, 10635, 4.1, 0.18, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital,2018-08-16,20:51:14
Ampco-Pittsburgh, AP, 7.3, 8.05, 7.2, 7.95, 0.65, 8.9, 96689, 18.59, 7.2, 0.36, 4.53, 0.0, -35.89, NYSE,2018-08-16,20:51:14
Inspire Medical Systems, INSP, 50.31, 55.4, 50.3, 54.01, 4.39, 8.85, 346433, 55.4, 22.5, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-16,20:51:14
Aerpio Pharmaceuticals, ARPO, 3.4, 3.62, 3.4, 3.62, 0.29, 8.71, 5037, 6.75, 3.29, 0.0, 0.0, 0.0, -23.79, NASDAQ Capital,2018-08-16,20:51:14
GTT Communications, GTT, 37.25, 41.05, 37.15, 40.0, 3.2, 8.7, 1294863, 62.32, 28.3, 0.0, 0.0, 0.0, -14.8, NYSE,2018-08-16,20:51:14
China Distance Education Holdings ADR, DL, 8.52, 8.58, 8.22, 8.48, 0.67, 8.58, 26120, 10.71, 6.61, 0.0, 0.0, 50.51, -8.52, NYSE,2018-08-16,20:51:14
LiqTech International, LIQT, 0.92, 1.0, 0.9, 0.99, 0.08, 8.55, 2989863, 1.0, 0.26, 0.0, 0.0, 0.0, 74.25, NYSE American,2018-08-16,20:51:14
GWG Holdings, GWGH, 10.59, 12.11, 10.59, 10.95, 0.86, 8.52, 42914, 12.11, 7.1, 0.0, 0.0, 0.0, 31.61, NASDAQ Capital,2018-08-16,20:51:14
Jones Energy Cl A, JONE, 0.37, 0.39, 0.35, 0.38, 0.03, 8.51, 389809, 2.21, 0.28, 0.0, 0.0, 0.0, -65.46, NYSE,2018-08-16,20:51:14
Seneca Foods Cl A, SENEA, 30.3, 32.65, 29.85, 32.65, 2.55, 8.47, 17611, 36.6, 25.45, 0.0, 0.0, 0.0, 6.18, NASDAQ Global,2018-08-16,20:51:14
Gastar Exploration, GST, 0.09, 0.09, 0.09, 0.09, 0.01, 8.47, 6197739, 1.39, 0.08, 0.0, 0.0, 0.0, -91.47, NYSE American,2018-08-16,20:51:14
Aquinox Pharmaceuticals, AQXP, 2.99, 3.09, 2.88, 3.09, 0.24, 8.42, 571524, 16.9, 1.96, 0.0, 0.0, 0.0, -73.72, NASDAQ Global,2018-08-16,20:51:14
Opera ADR, OPRA, 10.85, 11.5, 10.85, 11.5, 0.89, 8.39, 213542, 15.62, 10.22, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-16,20:51:14
TDH Holdings, PETZ, 2.4, 2.47, 2.36, 2.47, 0.19, 8.33, 2858, 31.75, 2.2, 0.0, 0.0, 100.41, -56.21, NASDAQ Capital,2018-08-16,20:51:14
Sunlands Online Education Group ADR, STG, 5.81, 6.15, 5.81, 6.14, 0.47, 8.29, 77189, 14.08, 5.6, 0.0, 0.0, 0.0, 0.0, NYSE,2018-08-16,20:51:14
Hexindai ADR, HX, 7.59, 8.1, 7.27, 7.98, 0.61, 8.28, 73235, 17.0, 7.0, 0.0, 0.0, 5.89, -27.78, NASDAQ Global,2018-08-16,20:51:14
ENDRA Life Sciences, NDRA, 2.37, 2.58, 2.31, 2.5, 0.19, 8.23, 68511, 5.88, 1.55, 0.0, 0.0, 0.0, -48.56, NASDAQ Capital,2018-08-16,20:51:14
Merus, MRUS, 19.06, 20.26, 18.99, 20.26, 1.53, 8.17, 86282, 26.74, 13.3, 0.0, 0.0, 0.0, 4.43, NASDAQ Global,2018-08-16,20:51:14
Clipper Realty, CLPR, 11.61, 12.64, 11.54, 12.45, 0.94, 8.17, 98526, 12.64, 7.62, 0.38, 3.05, 0.0, 24.62, NYSE,2018-08-16,20:51:14
CDTI Advanced Materials, CDTI, 0.36, 0.42, 0.36, 0.4, 0.03, 8.14, 355021, 2.59, 0.35, 0.0, 0.0, 0.0, -74.52, NASDAQ Capital,2018-08-16,20:51:14
Invuity, IVTY, 3.39, 3.75, 3.35, 3.67, 0.28, 8.09, 327892, 9.55, 2.35, 0.0, 0.0, 0.0, -40.73, NASDAQ Global,2018-08-16,20:51:14
Alliqua BioMedical, ALQA, 2.19, 2.54, 2.15, 2.3, 0.17, 7.98, 28304, 4.58, 1.58, 0.0, 0.0, 0.0, 27.07, NASDAQ Capital,2018-08-16,20:51:14
Rhythm Pharmaceuticals, RYTM, 28.41, 30.82, 28.04, 30.45, 2.23, 7.9, 135196, 37.23, 16.8, 0.0, 0.0, 0.0, 4.78, NASDAQ Global,2018-08-16,20:51:14
Sogou ADR, SOGO, 8.5, 9.06, 8.5, 9.02, 0.66, 7.89, 3121599, 15.5, 7.91, 0.0, 0.0, 37.76, -22.04, NYSE,2018-08-16,20:51:14
Endologix, ELGX, 2.44, 2.64, 2.4, 2.6, 0.19, 7.88, 975360, 6.72, 2.35, 0.0, 0.0, 0.0, -51.4, NASDAQ Global,2018-08-16,20:51:14
Genie Energy, GNE, 5.32, 5.76, 5.32, 5.71, 0.41, 7.74, 92326, 7.17, 3.82, 0.3, 5.25, 35.69, 30.96, NYSE,2018-08-16,20:51:14
Pinduoduo ADR, PDD, 18.27, 19.1, 18.16, 19.04, 1.34, 7.57, 5936919, 27.54, 17.58, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-16,20:51:14
Zscaler, ZS, 36.99, 39.15, 36.68, 39.1, 2.75, 7.57, 1753992, 43.98, 24.76, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-16,20:51:14
Pluralsight Cl A, PS, 29.4, 31.52, 29.4, 31.45, 2.21, 7.56, 530781, 31.52, 19.25, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-16,20:51:14
Lindblad Expeditions Holdings WT, LINDW, 3.48, 3.74, 3.48, 3.7, 0.26, 7.56, 137925, 3.74, 1.25, 0.0, 0.0, 0.0, 168.12, NASDAQ Capital,2018-08-16,20:51:14
ONE Group Hospitality, STKS, 2.85, 3.02, 2.85, 3.0, 0.21, 7.53, 53981, 3.1, 1.31, 0.0, 0.0, 0.0, 25.52, NASDAQ Capital,2018-08-16,20:51:14
Secoo Holding ADR, SECO, 13.5, 14.32, 13.46, 14.25, 0.99, 7.47, 292687, 15.48, 6.61, 0.0, 0.0, 25.07, 47.52, NASDAQ Global,2018-08-16,20:51:14
Rockwell Medical, RMTI, 4.07, 4.34, 3.96, 4.33, 0.3, 7.44, 135004, 8.7, 3.62, 0.0, 0.0, 0.0, -25.6, NASDAQ Global,2018-08-16,20:51:14
Apellis Pharmaceuticals, APLS, 17.72, 18.99, 17.2, 18.83, 1.3, 7.42, 294720, 32.0, 12.45, 0.0, 0.0, 0.0, -13.23, NASDAQ Global,2018-08-16,20:51:14
Neos Therapeutics, NEOS, 5.45, 5.85, 5.3, 5.8, 0.4, 7.41, 299060, 13.15, 5.3, 0.0, 0.0, 0.0, -43.14, NASDAQ Global,2018-08-16,20:51:14
FlexShopper, FPAY, 3.2, 3.29, 3.2, 3.29, 0.22, 7.31, 602, 6.56, 2.62, 0.0, 0.0, 0.0, -13.3, NASDAQ Capital,2018-08-16,20:51:14
Teva Pharmaceutical Industries ADR, TEVA, 22.72, 24.29, 22.47, 24.11, 1.64, 7.3, 28429415, 25.14, 10.85, 0.34, 1.41, 0.0, 27.23, NYSE,2018-08-16,20:51:14
Quanterix, QTRX, 13.5, 14.49, 13.42, 14.36, 0.97, 7.24, 53504, 24.8, 13.0, 0.0, 0.0, 0.0, -33.12, NASDAQ Global,2018-08-16,20:51:14
Tengasco, TGC, 1.03, 1.13, 1.01, 1.08, 0.07, 7.14, 313275, 2.47, 0.56, 0.0, 0.0, 14.03, 35.0, NYSE American,2018-08-16,20:51:14
Exela Technologies, XELA, 5.07, 5.44, 5.05, 5.41, 0.36, 7.13, 174643, 6.48, 4.15, 0.0, 0.0, 0.0, 5.05, NASDAQ Capital,2018-08-16,20:51:14
CafePress, PRSS, 1.27, 1.36, 1.27, 1.36, 0.09, 7.09, 2027, 2.3, 1.12, 0.0, 0.0, 0.0, -26.3, NASDAQ Global,2018-08-16,20:51:14
Centrais Eletricas Brasileiras ADR, EBR, 4.12, 4.38, 4.11, 4.24, 0.28, 7.07, 254752, 7.86, 3.14, 0.0, 0.0, 0.0, -25.61, NYSE,2018-08-16,20:51:14
Takung Art, TKAT, 0.95, 1.09, 0.95, 1.07, 0.07, 7.06, 17650, 5.05, 0.89, 0.0, 0.0, 0.0, -57.35, NYSE American,2018-08-16,20:51:14
Northern Technologies International, NTIC, 32.25, 35.25, 32.25, 35.0, 2.3, 7.03, 7340, 41.9, 15.75, 0.4, 1.14, 27.13, 41.41, NASDAQ Global,2018-08-16,20:51:14
51job ADR, JOBS, 67.62, 72.36, 67.22, 71.64, 4.69, 7.01, 460437, 114.62, 55.89, 0.0, 0.0, 0.0, 17.73, NASDAQ Global,2018-08-16,20:51:14
Itau CorpBanca ADR, ITCB, 14.27, 14.97, 14.27, 14.97, 0.98, 7.01, 48038, 16.34, 10.28, 0.11, 0.74, 31.63, 11.38, NYSE,2018-08-16,20:51:14
Mosaic Acquisition WT, MOSC%, 1.32, 1.38, 1.32, 1.38, 0.09, 6.98, 445, 1.5, 1.1, 0.0, 0.0, 0.0, 10.4, NYSE,2018-08-16,20:51:14
Strongbridge Biopharma, SBBP, 5.5, 5.6, 5.15, 5.4, 0.35, 6.93, 1623308, 9.25, 4.3, 0.0, 0.0, 0.0, -25.52, NASDAQ Global,2018-08-16,20:51:14
OptimumBank Holdings, OPHC, 5.01, 5.56, 5.01, 5.45, 0.35, 6.86, 13925, 13.96, 1.85, 0.0, 0.0, 5.51, 15.96, NASDAQ Capital,2018-08-16,20:51:14
eHealth, EHTH, 29.75, 32.96, 29.37, 31.0, 1.96, 6.75, 803456, 32.96, 13.61, 0.0, 0.0, 0.0, 78.47, NASDAQ Global,2018-08-16,20:51:14
American Realty Investors, ARL, 17.84, 18.54, 17.84, 18.54, 1.17, 6.74, 538, 21.57, 8.0, 0.0, 0.0, 23.47, 44.28, NYSE,2018-08-16,20:51:14
Viveve Medical, VIVE, 3.12, 3.45, 3.06, 3.34, 0.21, 6.71, 438607, 6.0, 1.6, 0.0, 0.0, 0.0, -32.8, NASDAQ Capital,2018-08-16,20:51:14
Briggs&Stratton, BGG, 20.05, 21.4, 18.59, 19.64, 1.23, 6.68, 1556594, 27.34, 16.26, 0.56, 2.85, 44.17, -22.59, NYSE,2018-08-16,20:51:14
Autolus Therapeutics ADR, AUTL, 28.5, 31.85, 27.43, 30.4, 1.9, 6.67, 21710, 31.85, 19.17, 0.0, 0.0, 0.0, 0.0, NASDAQ Global,2018-08-16,20:51:14
BioDelivery Sciences International, BDSI, 2.65, 2.95, 2.6, 2.8, 0.18, 6.67, 780416, 3.42, 1.7, 0.0, 0.0, 0.0, -5.08, NASDAQ Capital,2018-08-16,20:51:14
Streamline Health Solutions, STRM, 1.2, 1.35, 1.2, 1.28, 0.08, 6.67, 78348, 2.82, 1.1, 0.0, 0.0, 0.0, -24.26, NASDAQ Capital,2018-08-16,20:51:14
Denali Therapeutics, DNLI, 15.18, 16.4, 15.16, 16.17, 1.01, 6.66, 351112, 25.79, 12.32, 0.0, 0.0, 0.0, 3.39, NASDAQ Global,2018-08-16,20:51:14
MoneyGram International, MGI, 5.91, 6.26, 5.89, 6.26, 0.39, 6.64, 569667, 17.07, 5.71, 0.0, 0.0, 0.0, -52.5, NASDAQ Global,2018-08-16,20:51:14
Del Taco Restaurants WT, TACOW, 3.28, 3.28, 3.1, 3.25, 0.2, 6.56, 726, 5.6, 1.92, 0.0, 0.0, 0.0, 10.17, NASDAQ Capital,2018-08-16,20:51:14
