NVT,22.7500,23.2500,22.7500,23.2500,2418,04/26/18,0.23000000000000043,0.9991311902693328
NVT,23.1000,24.0000,22.7600,23.0200,25435,04/25/18,0.509999999999998,2.26565970679697
NVT,23.0100,23.4400,22.5100,22.5100,78895,04/24/18,-1.0499999999999972,-4.456706281833604
NVT,24.7500,24.7500,22.9339,23.5600,16257,04/23/18,-1.1900000000000013,-4.808080808080813
NVT,24.7500,24.7500,24.7500,24.7500,207,04/20/18,0.010000000000001563,0.0404203718674275
NVT,24.7200,25.2100,24.6500,24.7400,21600,04/19/18,0.019999999999999574,0.08090614886731219
NVT,24.7200,24.7200,24.7200,24.7200,100,04/18/18,-0.7800000000000011,-3.0588235294117694
